link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,original_link_id,original_node_id,main_node_id,movement_str,TMC
374,50904,10601,,,61.245987207901265,2,nan,120.0,motorway,1,,"LINESTRING (-112.03794 33.46597,-112.0379 33.46601,-112.0378 33.46613,-112.03774 33.46622,-112.03772 33.46628,-112.03769 33.46635,-112.03767 33.46647)",382,,,,
375,50905,11302,,,85.92821024207693,2,nan,120.0,motorway,1,,"LINESTRING (-112.03828 33.46567,-112.03833 33.46563,-112.03842 33.46553,-112.03848 33.46546,-112.03852 33.46539,-112.03855 33.46531,-112.03858 33.46521,-112.03859 33.46514,-112.03862 33.46497)",384,,,,
376,42001,10900,,,29.14199871889281,2,nan,120.0,motorway,1,,"LINESTRING (-112.03796 33.47809,-112.03795 33.47823,-112.03795 33.47835)",386,,,,
377,36301,5000,,,43.50789112396468,2,nan,72.0,motorway,1,,"LINESTRING (-112.03957 33.48252,-112.03943 33.4822,-112.03941 33.48215)",387,,,,
378,10800,36801,,,111.39151509008198,2,nan,120.0,motorway,1,,"LINESTRING (-112.03876 33.47725,-112.03874 33.47677,-112.03875 33.47625)",388,,,,
379,10500,32900,,,66.8002844200428,2,nan,120.0,motorway,1,,"LINESTRING (-112.03761 33.46517,-112.03761 33.46532,-112.03763 33.46546,-112.03762 33.4655,-112.03761 33.46556,-112.03757 33.46562,-112.03751 33.46567,-112.03743 33.46569)",389,,,,
380,1900,39900,,,12.205443684993412,2,nan,120.0,motorway,1,,"LINESTRING (-112.04776 33.46157,-112.04763 33.46158)",390,,,,
381,42201,1901,,,34.768963391057284,3,nan,120.0,motorway,1,,"LINESTRING (-112.0483 33.46158,-112.04793 33.46158)",391,,,,
382,42401,42500,,,63.42197509341842,4,nan,104.0,motorway,1,,"LINESTRING (-112.03737 33.43439,-112.03738 33.43496)",392,,,,
383,42500,24801,,,174.11162695228387,4,nan,104.0,motorway,1,,"LINESTRING (-112.03738 33.43496,-112.03741 33.43653)",393,,,,
384,42301,42401,,,61.026939310734264,5,nan,104.0,motorway,1,,"LINESTRING (-112.03736 33.43383,-112.03737 33.43439)",394,,,,
385,42700,42600,,,47.91805980427757,5,nan,104.0,motorway,1,,"LINESTRING (-112.03759 33.44078,-112.03758 33.44034)",395,,,,
386,42600,13100,,,43.661099109309525,4,nan,104.0,motorway,1,,"LINESTRING (-112.03758 33.44034,-112.03759 33.43995)",396,,,,
387,13100,13201,,,265.2684005655219,4,nan,104.0,motorway,1,,"LINESTRING (-112.03759 33.43995,-112.03781 33.43756)",397,,,,
388,43000,31901,,,53.83236309816063,4,nan,120.0,motorway,1,,"LINESTRING (-112.03805 33.44938,-112.03806 33.44889)",398,,,,
389,42901,50801,,,34.32204014189069,4,nan,120.0,motorway,1,,"LINESTRING (-112.03807 33.44782,-112.03808 33.44751)",400,,,,
390,42801,50601,,,39.165176572966146,4,nan,72.0,motorway,1,,"LINESTRING (-112.03656 33.4477,-112.03656 33.44784,-112.03655 33.44805)",402,,,,
391,25901,42901,,,48.11040763091184,4,nan,120.0,motorway,1,,"LINESTRING (-112.03806 33.44826,-112.03806 33.44822,-112.03807 33.44814,-112.03807 33.44782)",403,,,,
392,1501,43100,,,94.51304793920016,4,nan,88.0,motorway,1,,"LINESTRING (-112.09476 33.42919,-112.09374 33.42928)",404,,,,
393,43100,28101,,,214.91993537940874,3,nan,88.0,motorway,1,,"LINESTRING (-112.09374 33.42928,-112.09145 33.42951)",405,,,,
394,43201,47000,,,87.49328814486086,3,nan,120.0,motorway,1,,"LINESTRING (-112.0294 33.4269,-112.03023 33.4271,-112.03031 33.42711)",406,,,,
395,24101,43600,,,118.88707977989031,6,nan,104.0,motorway,1,,"LINESTRING (-112.0692 33.46219,-112.06837 33.46223,-112.06792 33.46222)",407,,,,
396,7901,43400,,,232.7799249385904,6,nan,104.0,motorway,1,,"LINESTRING (-112.07809 33.46184,-112.07906 33.46177,-112.08056 33.46148)",408,,,,
397,43400,43301,,,122.08802766364266,6,nan,104.0,motorway,1,,"LINESTRING (-112.08056 33.46148,-112.08102 33.4614,-112.08185 33.4613)",409,,,,
398,43600,43501,,,128.18248099664822,5,nan,104.0,motorway,1,,"LINESTRING (-112.06792 33.46222,-112.06768 33.46222,-112.06699 33.46217,-112.06655 33.46213)",410,,,,
399,43700,31300,,,62.06532007240567,2,nan,120.0,motorway,1,,"LINESTRING (-112.06855 33.46246,-112.06911 33.46245,-112.06922 33.46245)",411,,,,
400,27800,43801,,,52.82018918561563,2,nan,56.0,motorway,1,,"LINESTRING (-112.09854 33.46214,-112.09912 33.46213)",412,,,,
401,21600,43901,,,67.47699546017782,5,nan,104.0,motorway,1,,"LINESTRING (-112.03756 33.45103,-112.03758 33.45042)",413,,,,
402,11202,50906,,,110.50229725293167,2,nan,72.0,motorway,1,,"LINESTRING (-112.03867 33.46689,-112.0386 33.4667,-112.03853 33.4664,-112.0385 33.46629,-112.03845 33.4662,-112.03841 33.46613,-112.03835 33.46607,-112.03828 33.46599,-112.03826 33.46597)",414,,,,
403,15900,3001,,,90.47882862179038,5,nan,104.0,motorway,1,,"LINESTRING (-112.03777 33.43119,-112.03775 33.43037)",415,,,,
404,44100,44000,,,40.81048207863453,6,nan,104.0,motorway,1,,"LINESTRING (-112.02653 33.42546,-112.02614 33.42529)",416,,,,
405,3001,13301,,,109.100769437038,5,nan,104.0,motorway,1,,"LINESTRING (-112.03775 33.43037,-112.03769 33.42981,-112.03758 33.4294)",417,,,,
406,46901,50100,,,510.07976372019925,6,nan,104.0,motorway,1,,"LINESTRING (-112.0253 33.42483,-112.02373 33.42394,-112.02286 33.4234,-112.02205 33.42276,-112.02106 33.42193)",418,,,,
407,16200,41401,,,149.1332384403397,2,nan,72.0,motorway,1,,"LINESTRING (-112.03833 33.43618,-112.03823 33.43545,-112.03814 33.43485)",419,,,,
408,32500,8701,,,118.330053179342,1,nan,120.0,motorway,1,,"LINESTRING (-112.03779 33.44047,-112.03783 33.44038,-112.03786 33.44029,-112.0379 33.4402,-112.03797 33.44008,-112.03828 33.43948)",420,,,,
409,8901,12901,,,164.78658304841866,1,nan,72.0,motorway,1,,"LINESTRING (-112.037 33.43957,-112.03701 33.43964,-112.03702 33.43972,-112.03703 33.43981,-112.03703 33.43993,-112.03704 33.44005,-112.03704 33.44089,-112.03706 33.44106)",421,,,,
410,48602,50700,,,44.409249990772075,3,nan,72.0,motorway,1,,"LINESTRING (-112.03658 33.44669,-112.03657 33.44709)",422,,,,
411,50200,27901,,,56.891209760510876,3,nan,88.0,motorway,1,,"LINESTRING (-112.10075 33.42873,-112.10014 33.42876)",423,,,,
412,44201,10300,,,171.2500116148684,2,nan,120.0,motorway,1,,"LINESTRING (-112.02887 33.46158,-112.02869 33.46158,-112.02837 33.4616,-112.02752 33.4617,-112.02704 33.46174)",424,,,,
413,4902,33800,,,116.80854435487372,1,nan,120.0,motorway,1,,"LINESTRING (-112.02898 33.46251,-112.02945 33.46252,-112.02969 33.46253,-112.02991 33.46253,-112.03 33.46256,-112.03006 33.46259,-112.03013 33.46267,-112.03015 33.46271)",425,,,,
414,2400,44300,,,93.40866231190375,1,nan,120.0,motorway,1,,"LINESTRING (-112.03022 33.46049,-112.03008 33.46087,-112.03009 33.46131)",426,,,,
415,44300,10202,,,117.22797549591088,1,nan,120.0,motorway,1,,"LINESTRING (-112.03009 33.46131,-112.03008 33.46138,-112.03008 33.46143,-112.03006 33.46147,-112.03003 33.46151,-112.02998 33.46157,-112.02992 33.4616,-112.02984 33.46163,-112.02978 33.46164,-112.02971 33.46164,-112.02954 33.46163,-112.02907 33.46159)",427,,,,
416,9901,2702,,,409.839723342836,1,nan,120.0,motorway,1,,"LINESTRING (-112.03092 33.46246,-112.03133 33.46255,-112.03148 33.46257,-112.03169 33.46259,-112.0319 33.46259,-112.03211 33.46259,-112.0323 33.46258,-112.03247 33.46256,-112.03271 33.46251,-112.03322 33.46241,-112.03356 33.46235,-112.0337 33.46232,-112.03402 33.46226,-112.0344 33.46223,-112.03485 33.46222,-112.03527 33.46217)",428,,,,
417,10102,41900,,,114.19041018821717,2,nan,120.0,motorway,1,,"LINESTRING (-112.03134 33.4615,-112.03095 33.46161,-112.03086 33.46165,-112.03075 33.4617,-112.03064 33.46176,-112.03057 33.46181,-112.03048 33.46189,-112.03038 33.46199,-112.03033 33.46205)",429,,,,
418,46601,29301,,,434.8436589321933,3,nan,88.0,motorway,1,,"LINESTRING (-112.04285 33.42743,-112.0456 33.4274,-112.04753 33.42738)",430,,,,
419,6400,35301,,,39.059522506925894,2,nan,120.0,motorway,1,,"LINESTRING (-112.03888 33.48265,-112.03893 33.48277,-112.03904 33.48298)",431,,,,
420,31901,26000,,,44.98320939884685,3,nan,120.0,motorway,1,,"LINESTRING (-112.03806 33.44889,-112.03806 33.44849)",432,,,,
421,36101,35801,,,0.3239974633124323,1,nan,72.0,motorway,1,,"LINESTRING (-112.03839 33.43665,-112.0384 33.43665)",434,,,,
422,33601,4102,,,169.07275804731057,1,nan,120.0,motorway,1,,"LINESTRING (-112.03797 33.46812,-112.03818 33.46869,-112.03823 33.46882,-112.03829 33.46904,-112.03846 33.4696)",435,,,,
423,44400,42001,,,99.03040314633903,2,nan,120.0,motorway,1,,"LINESTRING (-112.03807 33.4772,-112.03796 33.47809)",436,,,,
424,30500,44501,,,35.19248360880933,2,nan,120.0,motorway,1,,"LINESTRING (-112.03947 33.48363,-112.03968 33.48389)",437,,,,
425,44600,36301,,,52.409375624735006,2,nan,72.0,motorway,1,,"LINESTRING (-112.03979 33.48295,-112.03974 33.48286,-112.03957 33.48252)",438,,,,
426,11302,44700,,,37.49544785850165,2,nan,120.0,motorway,1,,"LINESTRING (-112.03862 33.46497,-112.03863 33.46477,-112.03863 33.46463)",439,,,,
427,44700,2301,,,237.12671199302815,1,nan,120.0,motorway,1,,"LINESTRING (-112.03863 33.46463,-112.03862 33.46448,-112.0386 33.46435,-112.03848 33.4638,-112.03843 33.46355,-112.0384 33.4634,-112.03834 33.4628,-112.0383 33.46251)",440,,,,
428,44800,11202,,,130.37018689203273,2,nan,72.0,motorway,1,,"LINESTRING (-112.03876 33.46807,-112.03871 33.46717,-112.03867 33.46689)",441,,,,
429,300,44901,,,144.09872473383896,1,nan,120.0,motorway,1,,"LINESTRING (-112.03764 33.45119,-112.03768 33.45099,-112.03783 33.45034,-112.03794 33.44991)",442,,,,
430,26001,25901,,,3.1985639616868182,3,nan,120.0,motorway,1,,"LINESTRING (-112.03806 33.44829,-112.03806 33.44826)",443,,,,
431,50701,42801,,,20.42541523344396,4,nan,120.0,motorway,1,,"LINESTRING (-112.03657 33.44752,-112.03656 33.4477)",444,,,,
432,45000,19801,,,43.77201643507014,1,nan,72.0,motorway,1,,"LINESTRING (-112.0379 33.44507,-112.03782 33.44468)",445,,,,
433,12802,45001,,,137.86713131917335,2,nan,72.0,motorway,1,,"LINESTRING (-112.03813 33.44648,-112.03813 33.44638,-112.03813 33.44623,-112.0381 33.44589,-112.03796 33.44535,-112.03794 33.44525)",446,,,,
434,19700,1201,,,123.12073282891146,4,nan,104.0,motorway,1,,"LINESTRING (-112.0376 33.44413,-112.03761 33.44302)",447,,,,
435,32300,13500,,,4.880811479868998,1,nan,72.0,motorway,1,,"LINESTRING (-112.03817 33.44134,-112.03815 33.4413,-112.03815 33.4413)",448,,,,
436,45100,35401,,,85.53935287388545,2,nan,72.0,motorway,1,,"LINESTRING (-112.03817 33.44243,-112.03816 33.44166)",449,,,,
437,45200,8901,,,59.09479910300987,1,nan,72.0,motorway,1,,"LINESTRING (-112.03684 33.43905,-112.03688 33.43914,-112.03691 33.43924,-112.03695 33.43936,-112.03698 33.43947,-112.037 33.43957)",450,,,,
438,16300,42301,,,65.27353748742702,5,nan,104.0,motorway,1,,"LINESTRING (-112.03736 33.43324,-112.03736 33.43383)",451,,,,
439,25100,34200,,,8.81758260372328,4,nan,104.0,motorway,1,,"LINESTRING (-112.03734 33.43166,-112.03733 33.43174)",452,,,,
440,2902,25001,,,122.33827345932077,5,nan,104.0,motorway,1,,"LINESTRING (-112.03785 33.43277,-112.03779 33.43167)",453,,,,
441,10400,50300,,,320.14983185255903,6,nan,104.0,motorway,1,,"LINESTRING (-112.02356 33.46193,-112.02114 33.46191,-112.02027 33.46188,-112.02011 33.46187)",454,,,,
442,23300,10400,,,560.5767746685178,5,nan,104.0,motorway,1,,"LINESTRING (-112.0296 33.46193,-112.02903 33.46193,-112.02856 33.46193,-112.02853 33.46193,-112.02759 33.46193,-112.02356 33.46193)",455,,,,
443,8502,45300,,,117.5425937207811,2,nan,120.0,motorway,1,,"LINESTRING (-112.06387 33.46152,-112.0626 33.46155)",456,,,,
444,45301,7000,,,215.2230373348217,1,nan,120.0,motorway,1,,"LINESTRING (-112.06239 33.46156,-112.06236 33.46156,-112.06167 33.46159,-112.06095 33.46163,-112.06008 33.4617)",457,,,,
445,45401,4902,,,57.77957204035202,2,nan,120.0,motorway,1,,"LINESTRING (-112.02836 33.46249,-112.02846 33.4625,-112.02867 33.46251,-112.02898 33.46251)",458,,,,
446,1800,45401,,,151.41784561865774,1,nan,120.0,motorway,1,,"LINESTRING (-112.02674 33.46237,-112.02763 33.46244,-112.02836 33.46249)",459,,,,
447,10301,10400,,,304.95366947477135,1,nan,120.0,motorway,1,,"LINESTRING (-112.02683 33.46176,-112.02656 33.46178,-112.02615 33.46182,-112.02597 33.46183,-112.02579 33.46184,-112.02545 33.46185,-112.02449 33.46186,-112.02374 33.46188,-112.02356 33.46193)",460,,,,
448,45501,42201,,,82.50451242970377,3,nan,120.0,motorway,1,,"LINESTRING (-112.04919 33.46158,-112.0483 33.46158)",461,,,,
449,45601,45501,,,57.6345290387427,2,nan,120.0,motorway,1,,"LINESTRING (-112.04981 33.46161,-112.0496 33.46159,-112.0494 33.46158,-112.04919 33.46158)",462,,,,
450,45701,37400,,,76.53119032594003,4,nan,120.0,motorway,1,,"LINESTRING (-112.0623 33.46244,-112.06232 33.46244,-112.06311 33.46258)",463,,,,
451,6802,45701,,,352.2744422836223,2,nan,120.0,motorway,1,,"LINESTRING (-112.05853 33.46213,-112.05926 33.46221,-112.0601 33.46222,-112.06097 33.46224,-112.06135 33.46229,-112.06173 33.46234,-112.0623 33.46244)",464,,,,
452,45800,9202,,,43.79485612332661,2,nan,72.0,motorway,1,,"LINESTRING (-112.03832 33.4652,-112.03836 33.46481)",465,,,,
453,10000,10102,,,51.533420581000435,1,nan,120.0,motorway,1,,"LINESTRING (-112.03189 33.46143,-112.03169 33.46144,-112.03153 33.46146,-112.03134 33.4615)",466,,,,
454,4602,4700,,,61.34209471836459,2,nan,104.0,motorway,1,,"LINESTRING (-112.03793 33.465,-112.038 33.46556)",467,,,,
455,7801,6802,,,362.2674952015056,7,nan,104.0,motorway,1,,"LINESTRING (-112.05464 33.46214,-112.05513 33.46212,-112.0559 33.46211,-112.05853 33.46213)",468,,,,
456,400,33702,,,480.2851770079203,4,nan,104.0,motorway,1,,"LINESTRING (-112.02338 33.46219,-112.02445 33.46217,-112.02524 33.46217,-112.02559 33.46216,-112.02622 33.46215,-112.02676 33.46216,-112.02855 33.46216)",469,,,,
457,501,45901,,,152.32580815213,2,nan,120.0,motorway,1,,"LINESTRING (-112.0897 33.46136,-112.08809 33.4611)",470,,,,
458,9102,46001,,,72.08968926584436,2,nan,120.0,motorway,1,,"LINESTRING (-112.08154 33.46062,-112.08079 33.46078)",471,,,,
459,12400,800,,,153.26916927469767,5,nan,104.0,motorway,1,,"LINESTRING (-112.07798 33.46146,-112.07781 33.46145,-112.07633 33.46142)",472,,,,
460,32100,46100,,,102.02913581511461,1,nan,120.0,motorway,1,,"LINESTRING (-112.06922 33.46201,-112.06837 33.46193,-112.06813 33.46189)",473,,,,
461,46100,12302,,,135.7972864217467,2,nan,120.0,motorway,1,,"LINESTRING (-112.06813 33.46189,-112.06752 33.4618,-112.06702 33.46171,-112.06669 33.46164)",474,,,,
462,8202,46200,,,78.79517107273008,2,nan,120.0,motorway,1,,"LINESTRING (-112.06659 33.46302,-112.06693 33.46301,-112.06739 33.46296,-112.06744 33.46296)",475,,,,
463,46200,12201,,,163.59964442766227,1,nan,120.0,motorway,1,,"LINESTRING (-112.06744 33.46296,-112.06835 33.46285,-112.06918 33.46271)",476,,,,
464,14300,6901,,,66.76974824932361,5,nan,104.0,motorway,1,,"LINESTRING (-112.06918 33.4626,-112.06989 33.46251)",477,,,,
465,46301,15102,,,61.913324353379636,3,nan,120.0,motorway,1,,"LINESTRING (-112.08093 33.46165,-112.08159 33.46156)",478,,,,
466,46400,46301,,,61.20756643163073,2,nan,120.0,motorway,1,,"LINESTRING (-112.08028 33.46175,-112.08093 33.46165)",479,,,,
467,17002,48300,,,759.7738578505246,3,nan,88.0,motorway,1,,"LINESTRING (-112.06091 33.42881,-112.05883 33.4285,-112.05666 33.42817,-112.05287 33.42761)",480,,,,
468,46500,17401,,,37.48715499769602,3,nan,88.0,motorway,1,,"LINESTRING (-112.06906 33.42824,-112.06866 33.42826)",481,,,,
469,17401,3501,,,298.6400955428063,3,nan,88.0,motorway,1,,"LINESTRING (-112.06866 33.42826,-112.06776 33.42838,-112.06596 33.42874,-112.06551 33.42881)",482,,,,
470,1002,28801,,,379.0255300618247,3,nan,88.0,motorway,1,,"LINESTRING (-112.07812 33.42883,-112.07407 33.42846)",483,,,,
471,1300,28601,,,267.95940185608276,3,nan,88.0,motorway,1,,"LINESTRING (-112.08557 33.4295,-112.0827 33.42925)",484,,,,
472,18302,29201,,,403.79935842082364,3,nan,88.0,motorway,1,,"LINESTRING (-112.06913 33.42837,-112.06987 33.42832,-112.07026 33.42832,-112.0706 33.42832,-112.07102 33.42834,-112.07159 33.42838,-112.07217 33.42843,-112.07346 33.42855)",485,,,,
473,29600,17802,,,435.4278533584751,3,nan,88.0,motorway,1,,"LINESTRING (-112.04809 33.42738,-112.04848 33.42738,-112.05026 33.42746,-112.05179 33.4276,-112.05275 33.42775)",486,,,,
474,16603,46601,,,41.997202115283876,4,nan,88.0,motorway,1,,"LINESTRING (-112.0424 33.42744,-112.04285 33.42743)",487,,,,
475,20201,46901,,,59.5710712059469,7,nan,104.0,motorway,1,,"LINESTRING (-112.02583 33.42513,-112.0253 33.42483)",488,,,,
476,46701,3101,,,31.98264640346609,6,nan,104.0,motorway,1,,"LINESTRING (-112.03119 33.42662,-112.03085 33.42656)",489,,,,
477,44000,20201,,,32.773789098200865,6,nan,104.0,motorway,1,,"LINESTRING (-112.02614 33.42529,-112.02583 33.42513)",490,,,,
478,51000,46801,,,105.62657882308375,4,nan,120.0,motorway,1,,"LINESTRING (-112.03016 33.42618,-112.02905 33.42599)",491,,,,
479,5401,6103,,,420.32675977717236,7,nan,104.0,motorway,1,,"LINESTRING (-112.0242 33.42466,-112.02656 33.42581,-112.02757 33.42618,-112.02803 33.42633,-112.02822 33.42638)",492,,,,
480,600,15402,,,126.39030655118299,2,nan,120.0,motorway,1,,"LINESTRING (-112.08555 33.4607,-112.08421 33.46049)",493,,,,
481,7600,9300,,,54.438113055598784,2,nan,88.0,motorway,1,,"LINESTRING (-112.03831 33.46007,-112.03813 33.4596)",494,,,,
482,2302,22201,,,71.79744187015395,2,nan,88.0,motorway,1,,"LINESTRING (-112.03831 33.46233,-112.03837 33.46169)",495,,,,
483,32602,12802,,,33.01087481425188,2,nan,72.0,motorway,1,,"LINESTRING (-112.03812 33.44678,-112.03812 33.4467,-112.03813 33.44648)",496,,,,
484,32400,13702,,,76.2859997422966,3,nan,72.0,motorway,1,,"LINESTRING (-112.03668 33.44582,-112.03658 33.44651)",497,,,,
485,47202,46702,,,186.86851721652818,2,nan,104.0,motorway,1,,"LINESTRING (-112.03354 33.42667,-112.03334 33.42667,-112.03261 33.42665,-112.03153 33.42661)",498,,,,
486,46703,47203,,,187.47319888367815,2,nan,104.0,motorway,1,,"LINESTRING (-112.03153 33.4267,-112.0326 33.42674,-112.03334 33.42676,-112.03354 33.42676)",499,,,,
487,2800,47500,,,90.62280813982636,2,nan,120.0,motorway,1,,"LINESTRING (-112.03709 33.44772,-112.03705 33.44854)",500,,,,
488,2800,47401,,,90.81540029106094,4,nan,104.0,motorway,1,,"LINESTRING (-112.03709 33.44772,-112.03711 33.44854)",501,,,,
489,47500,47301,,,52.9178303175981,2,nan,120.0,motorway,1,,"LINESTRING (-112.03705 33.44854,-112.03703 33.44902)",503,,,,
490,37400,8602,,,54.125604438983665,4,nan,120.0,motorway,1,,"LINESTRING (-112.06311 33.46258,-112.06368 33.46269)",504,,,,
491,40000,35500,,,67.98520928650878,1,nan,120.0,motorway,1,,"LINESTRING (-112.06498 33.46326,-112.06497 33.46375,-112.06501 33.46387)",505,,,,
492,28300,31400,,,245.20455287417462,1,nan,120.0,motorway,1,,"LINESTRING (-112.09569 33.42939,-112.09757 33.42931,-112.09805 33.4293,-112.09832 33.42931)",506,,,,
493,47601,1501,,,121.20123705719878,1,nan,120.0,motorway,1,,"LINESTRING (-112.09604 33.42897,-112.0953 33.42907,-112.09476 33.42919)",507,,,,
494,41900,38001,,,2.900000000071616,2,nan,120.0,motorway,1,,"LINESTRING (-112.03033 33.46205,-112.03032 33.46206,-112.03031 33.46207)",508,,,,
495,41501,10202,,,117.52153808616656,1,nan,120.0,motorway,1,,"LINESTRING (-112.03018 33.46204,-112.03013 33.46198,-112.03007 33.46192,-112.02997 33.46186,-112.02989 33.4618,-112.02981 33.46176,-112.02968 33.46171,-112.02954 33.46167,-112.02907 33.46159)",509,,,,
496,10202,44201,,,18.455408361887436,1,nan,120.0,motorway,1,,"LINESTRING (-112.02907 33.46159,-112.02887 33.46158)",510,,,,
497,41801,9901,,,63.99033653308102,1,nan,120.0,motorway,1,,"LINESTRING (-112.03033 33.46216,-112.03035 33.46218,-112.03046 33.46223,-112.03057 33.46229,-112.0307 33.46236,-112.03081 33.46241,-112.03092 33.46246)",511,,,,
498,38002,41801,,,6.041225663219726,1,nan,120.0,motorway,1,,"LINESTRING (-112.03028 33.46212,-112.03033 33.46216)",512,,,,
499,38003,38203,,,1.999999999880025,2,nan,120.0,motorway,1,,"LINESTRING (-112.03027 33.46212,-112.03026 33.46214)",513,,,,
500,37601,37703,,,2.0000000000378804,1,nan,120.0,motorway,1,,"LINESTRING (-112.03024 33.46211,-112.03025 33.46209)",514,,,,
501,37602,41501,,,1.719217129157146,1,nan,120.0,motorway,1,,"LINESTRING (-112.03019 33.46205,-112.03018 33.46204)",515,,,,
502,41700,37603,,,6.094315693586502,1,nan,120.0,motorway,1,,"LINESTRING (-112.03018 33.46216,-112.03023 33.46212)",516,,,,
503,47700,45601,,,67.47986480759144,1,nan,120.0,motorway,1,,"LINESTRING (-112.05054 33.46167,-112.04981 33.46161)",517,,,,
504,47800,48700,,,46.87651923630227,2,nan,120.0,motorway,1,,"LINESTRING (-112.0484 33.46262,-112.04891 33.46262)",518,,,,
505,9400,47901,,,137.34645639896087,1,nan,72.0,motorway,1,,"LINESTRING (-112.03871 33.46385,-112.03882 33.46363,-112.03896 33.46343,-112.03919 33.46321,-112.03948 33.463,-112.03964 33.46292)",519,,,,
506,11102,23801,,,443.27793150942944,5,nan,88.0,motorway,1,,"LINESTRING (-112.03876 33.47022,-112.03872 33.46954,-112.03867 33.46903,-112.03858 33.46862,-112.03842 33.46802,-112.03836 33.46769,-112.03829 33.46733,-112.03825 33.46691,-112.03823 33.46625)",520,,,,
507,48000,11102,,,70.48169105600482,6,nan,88.0,motorway,1,,"LINESTRING (-112.03874 33.47085,-112.03876 33.47022)",521,,,,
508,4102,4202,,,474.39331503632826,5,nan,88.0,motorway,1,,"LINESTRING (-112.03846 33.4696,-112.03847 33.46992,-112.03848 33.47027,-112.03847 33.47101,-112.03846 33.47177,-112.03846 33.47334,-112.03845 33.47387)",522,,,,
509,16902,29401,,,390.45905325671146,3,nan,88.0,motorway,1,,"LINESTRING (-112.05227 33.42753,-112.05143 33.42742,-112.05036 33.42731,-112.04927 33.42725,-112.04846 33.42724,-112.04809 33.42724)",523,,,,
510,28201,18601,,,513.3917284842709,3,nan,88.0,motorway,1,,"LINESTRING (-112.09418 33.42941,-112.09821 33.42906,-112.09968 33.42898)",524,,,,
511,12702,19102,,,354.4201312023007,3,nan,88.0,motorway,1,,"LINESTRING (-112.03655 33.45554,-112.0366 33.45693,-112.03663 33.45754,-112.03661 33.45874)",525,,,,
512,19300,19601,,,82.70088733738875,5,nan,104.0,motorway,1,,"LINESTRING (-112.03711 33.44337,-112.03713 33.44412)",526,,,,
513,7701,3302,,,527.2009891787206,6,nan,104.0,motorway,1,,"LINESTRING (-112.05293 33.46184,-112.05205 33.46188,-112.05159 33.46189,-112.05091 33.46187,-112.04885 33.46186,-112.04725 33.46185)",527,,,,
514,48801,27001,,,354.0322434803832,1,nan,120.0,motorway,1,,"LINESTRING (-112.0303 33.43772,-112.03035 33.43776,-112.03042 33.43781,-112.03051 33.43785,-112.0306 33.43789,-112.0307 33.43791,-112.03079 33.43792,-112.03088 33.43792,-112.03096 33.43792,-112.03187 33.43783,-112.03235 33.4378,-112.03282 33.43776,-112.03318 33.43774,-112.0336 33.43772,-112.03403 33.43769)",528,,,,
515,36700,26301,,,122.12456675060251,2,nan,56.0,motorway,1,,"LINESTRING (-112.02379 33.43778,-112.02511 33.43778)",529,,,,
516,48100,202,,,443.86893274558247,5,nan,104.0,motorway,1,,"LINESTRING (-112.03752 33.45618,-112.03756 33.45218)",530,,,,
517,36602,48202,,,83.1810930422635,4,nan,56.0,motorway,1,,"LINESTRING (-112.02608 33.43747,-112.02519 33.43738)",531,,,,
518,26301,26502,,,101.05079037531655,2,nan,56.0,motorway,1,,"LINESTRING (-112.02511 33.43778,-112.026 33.43778,-112.0262 33.43778)",532,,,,
519,50400,29801,,,5.77226975964139,4,nan,88.0,motorway,1,,"LINESTRING (-112.0412 33.48567,-112.04118 33.48562)",533,,,,
520,14801,7901,,,107.67011694713149,6,nan,104.0,motorway,1,,"LINESTRING (-112.07693 33.46184,-112.07809 33.46184)",534,,,,
521,19001,4700,,,375.30309431283183,3,nan,88.0,motorway,1,,"LINESTRING (-112.03743 33.46226,-112.03766 33.46273,-112.03786 33.46318,-112.03796 33.46344,-112.03804 33.46382,-112.03807 33.46431,-112.03808 33.46465,-112.03804 33.46519,-112.038 33.46556)",535,,,,
522,48300,16902,,,56.07176879535252,4,nan,88.0,motorway,1,,"LINESTRING (-112.05287 33.42761,-112.05227 33.42753)",536,,,,
523,48400,43201,,,95.68380408858314,2,nan,120.0,motorway,1,,"LINESTRING (-112.02841 33.42667,-112.0294 33.4269)",537,,,,
524,17802,48500,,,632.6539219567654,3,nan,88.0,motorway,1,,"LINESTRING (-112.05275 33.42775,-112.05663 33.42831,-112.0588 33.42864,-112.05946 33.42873)",538,,,,
525,48500,17902,,,126.32665602705933,4,nan,88.0,motorway,1,,"LINESTRING (-112.05946 33.42873,-112.05968 33.42876,-112.0608 33.42893)",539,,,,
526,13702,48602,,,19.549646939299016,3,nan,72.0,motorway,1,,"LINESTRING (-112.03658 33.44651,-112.03658 33.44669)",540,,,,
527,48700,7802,,,505.4400566716652,1,nan,120.0,motorway,1,,"LINESTRING (-112.04891 33.46262,-112.04912 33.46262,-112.04926 33.46262,-112.04942 33.46261,-112.04972 33.46259,-112.05076 33.46248,-112.05116 33.46245,-112.05159 33.46242,-112.05207 33.46238,-112.05296 33.46232,-112.0537 33.46225,-112.05431 33.46216)",541,,,,
528,32000,24101,,,79.37773944399457,6,nan,104.0,motorway,1,,"LINESTRING (-112.07004 33.46205,-112.0692 33.46219)",542,,,,
