tmc_code,measurement_tstamp,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue
115+04401,2019-01-03 13:35:00,37.70,35.00,38.00,91.36,30.00,100.00
115+04401,2019-01-03 13:40:00,35.76,35.00,38.00,96.33,30.00,84.80
115+04401,2019-01-03 13:45:00,19.74,35.00,38.00,174.51,30.00,70.20
115+04401,2019-01-03 13:50:00,18.00,35.00,38.00,191.35,30.00,89.20
115+04401,2019-01-03 13:55:00,26.17,35.00,38.00,131.63,30.00,91.40
115+04401,2019-01-03 14:00:00,35.64,33.00,38.00,96.65,30.00,100.00
115+04401,2019-01-03 14:05:00,23.98,33.00,38.00,143.65,30.00,72.20
115+04401,2019-01-03 14:10:00,40.39,33.00,38.00,85.27,30.00,100.00
115+04401,2019-01-03 14:15:00,40.00,33.00,38.00,86.11,30.00,100.00
115+04401,2019-01-03 14:20:00,32.80,33.00,38.00,105.02,22.00,100.00
115+04401,2019-01-03 14:25:00,32.00,33.00,38.00,107.63,30.00,100.00
115+04401,2019-01-03 14:30:00,32.56,33.00,38.00,105.79,30.00,100.00
115+04401,2019-01-03 14:35:00,35.73,33.00,38.00,96.41,30.00,100.00
115+04401,2019-01-03 14:40:00,34.49,33.00,38.00,99.86,30.00,100.00
115+04401,2019-01-03 14:45:00,29.26,33.00,38.00,117.70,30.00,100.00
115+04401,2019-01-03 14:50:00,24.55,33.00,38.00,140.27,30.00,66.80
115+04401,2019-01-03 14:55:00,17.60,33.00,38.00,195.72,30.00,50.20
115+04401,2019-01-03 15:00:00,18.85,29.00,38.00,182.71,30.00,72.20
115+04401,2019-01-03 15:05:00,43.14,29.00,38.00,79.84,30.00,33.20
115+04401,2019-01-03 15:10:00,31.03,29.00,38.00,110.98,30.00,93.80
115+04401,2019-01-03 15:15:00,20.00,29.00,38.00,172.21,30.00,71.40
115+04401,2019-01-03 15:20:00,21.32,29.00,38.00,161.52,28.00,76.25
115+04401,2019-01-03 15:25:00,34.08,29.00,38.00,101.07,30.00,68.80
115+04401,2019-01-03 15:30:00,34.89,29.00,38.00,98.70,30.00,91.60
115+04401,2019-01-03 15:35:00,38.64,29.00,38.00,89.15,30.00,67.60
115+04401,2019-01-03 15:40:00,39.00,29.00,38.00,88.31,30.00,75.60
115+04401,2019-01-03 15:45:00,39.99,29.00,38.00,86.13,30.00,78.60
115+04401,2019-01-03 15:50:00,37.29,29.00,38.00,92.36,30.00,90.00
115+04401,2019-01-03 15:55:00,26.25,29.00,38.00,131.21,30.00,100.00
115+04401,2019-01-03 16:00:00,35.00,27.00,38.00,98.41,30.00,100.00
115+04401,2019-01-03 16:05:00,34.48,27.00,38.00,99.88,30.00,98.80
115+04401,2019-01-03 16:10:00,34.34,27.00,38.00,100.29,30.00,98.80
115+04401,2019-01-03 16:15:00,39.24,27.00,38.00,87.78,30.00,74.40
115+04401,2019-01-03 16:20:00,41.38,27.00,38.00,83.22,30.00,63.60
115+04401,2019-01-03 16:25:00,31.12,27.00,38.00,110.66,30.00,89.00
115+04401,2019-01-03 16:30:00,17.53,27.00,38.00,196.42,30.00,41.40
115+04401,2019-01-03 16:35:00,25.79,27.00,38.00,133.53,30.00,100.00
115+04401,2019-01-03 16:40:00,29.76,27.00,38.00,115.74,30.00,100.00
115+04401,2019-01-03 16:45:00,32.00,27.00,38.00,107.63,30.00,100.00
115+04401,2019-01-03 16:50:00,22.57,27.00,38.00,152.62,30.00,100.00
115+04401,2019-01-03 16:55:00,37.47,27.00,38.00,91.91,30.00,36.80
115+04401,2019-01-03 17:00:00,46.59,28.00,38.00,73.92,30.00,28.40
115+04401,2019-01-03 17:05:00,47.78,28.00,38.00,72.09,30.00,34.40
115+04401,2019-01-03 17:10:00,52.47,28.00,38.00,65.64,30.00,25.40
115+04401,2019-01-03 17:15:00,41.15,28.00,38.00,83.70,30.00,72.20
115+04401,2019-01-03 17:20:00,34.38,28.00,38.00,100.18,30.00,100.00
115+04401,2019-01-03 17:25:00,35.00,28.00,38.00,98.41,30.00,100.00
115+04401,2019-01-03 17:30:00,38.12,28.00,38.00,90.35,30.00,99.40
115+04401,2019-01-03 17:35:00,39.00,28.00,38.00,88.31,30.00,98.00
115+04401,2019-01-03 17:40:00,34.47,28.00,38.00,99.93,30.00,99.00
115+04401,2019-01-03 17:45:00,34.00,28.00,38.00,101.30,30.00,100.00
115+04401,2019-01-03 17:50:00,31.44,28.00,38.00,109.56,30.00,100.00
115+04401,2019-01-03 17:55:00,31.00,28.00,38.00,111.10,30.00,100.00
115+04401,2019-01-03 18:00:00,30.08,31.00,38.00,114.52,30.00,100.00
115+04401,2019-01-03 18:05:00,34.00,31.00,38.00,101.30,30.00,100.00
115+04401,2019-01-03 18:10:00,32.48,31.00,38.00,106.06,24.00,100.00
115+04401,2019-01-03 18:15:00,25.74,31.00,38.00,133.81,30.00,93.60
115+04401,2019-01-03 18:20:00,19.00,31.00,38.00,181.28,30.00,86.60
115+04401,2019-01-03 18:25:00,18.04,31.00,38.00,190.94,30.00,93.00
115+04401,2019-01-03 18:30:00,18.29,31.00,38.00,188.28,30.00,24.20
115+04401,2019-01-03 18:35:00,40.79,31.00,38.00,84.45,30.00,82.00
115+04401,2019-01-03 18:40:00,37.97,31.00,38.00,90.71,30.00,100.00
115+04401,2019-01-03 18:45:00,38.14,31.00,38.00,90.31,30.00,77.60
115+04401,2019-01-03 18:50:00,42.00,31.00,38.00,82.01,30.00,57.00
115+04401,2019-01-03 18:55:00,38.50,31.00,38.00,89.46,30.00,100.00
115+04401,2019-01-03 19:00:00,37.06,35.00,38.00,92.94,30.00,93.20
115+04401,2019-01-03 19:05:00,38.09,35.00,38.00,90.43,30.00,100.00
115+04401,2019-01-03 19:10:00,40.38,35.00,38.00,85.29,30.00,100.00
115+04401,2019-01-03 19:15:00,34.95,35.00,38.00,98.54,30.00,100.00
115+04401,2019-01-03 19:20:00,28.38,35.00,38.00,121.37,30.00,100.00
115+04401,2019-01-03 19:25:00,33.05,35.00,38.00,104.21,30.00,100.00
115+04401,2019-01-03 19:30:00,36.58,35.00,38.00,94.15,30.00,100.00
115+04401,2019-01-03 19:35:00,36.00,35.00,38.00,95.67,30.00,100.00
115+04401,2019-01-03 19:40:00,36.00,35.00,38.00,95.67,30.00,100.00
115+04401,2019-01-03 19:45:00,35.20,35.00,38.00,97.86,22.00,100.00
115+04401,2019-01-03 19:50:00,51.00,35.00,38.00,67.53,30.00,28.00
115+04401,2019-01-03 19:55:00,44.20,35.00,38.00,77.93,30.00,69.40
115+04401,2019-01-03 20:00:00,37.64,36.00,38.00,91.51,30.00,87.60
115+04401,2019-01-03 20:05:00,34.00,36.00,38.00,101.30,30.00,100.00
115+04401,2019-01-03 20:10:00,33.80,36.00,38.00,101.92,30.00,100.00
115+04401,2019-01-03 20:15:00,33.05,36.00,38.00,104.21,30.00,100.00
115+04401,2019-01-03 20:20:00,43.00,36.00,38.00,80.10,30.00,100.00
115+04401,2019-01-03 20:25:00,43.20,36.00,38.00,79.73,30.00,96.80
115+04401,2019-01-03 20:30:00,39.22,36.00,38.00,87.81,30.00,100.00
115+04401,2019-01-03 20:35:00,39.00,36.00,38.00,88.31,30.00,100.00
115+04401,2019-01-03 20:40:00,39.00,36.00,38.00,88.31,30.00,100.00
115+04401,2019-01-03 20:45:00,38.16,36.00,38.00,90.26,30.00,100.00
115+04401,2019-01-03 20:50:00,36.36,36.00,38.00,94.74,30.00,100.00
115+04401,2019-01-03 20:55:00,36.56,36.00,38.00,94.20,30.00,100.00
115+04401,2019-01-03 21:00:00,35.39,37.00,38.00,97.31,30.00,100.00
115+04401,2019-01-03 21:05:00,35.39,37.00,38.00,97.31,30.00,100.00
115+04401,2019-01-03 21:10:00,36.00,37.00,38.00,95.67,30.00,100.00
115+04401,2019-01-03 21:15:00,37.52,37.00,38.00,91.79,24.00,100.00
115+04401,2019-01-03 21:20:00,37.88,37.00,38.00,90.92,30.00,100.00
115+04401,2019-01-03 21:25:00,34.00,37.00,38.00,101.30,30.00,100.00
115+04401,2019-01-03 21:30:00,31.00,37.00,38.00,111.10,30.00,100.00
115+04401,2019-01-03 21:35:00,31.00,37.00,38.00,111.10,30.00,100.00
115+04401,2019-01-03 21:40:00,34.34,37.00,38.00,100.29,24.00,100.00
115+04401,2019-01-03 21:45:00,37.00,37.00,38.00,93.09,20.00,
115+04401,2019-01-03 21:50:00,37.00,37.00,38.00,93.09,20.00,
115+04401,2019-01-03 21:55:00,37.00,37.00,38.00,93.09,20.00,
115+04401,2019-01-03 22:00:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:05:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:10:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:15:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:20:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:25:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:30:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:35:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:40:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:45:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:50:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 22:55:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:00:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:05:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:10:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:15:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:20:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:25:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:30:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:35:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:40:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:45:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:50:00,38.00,38.00,38.00,90.64,10.00,
115+04401,2019-01-03 23:55:00,38.00,38.00,38.00,90.64,10.00,
115+04404,2019-01-03 00:00:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 00:05:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 00:10:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 00:15:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 00:20:00,44.95,40.00,40.00,98.22,22.00,100.00
115+04404,2019-01-03 00:25:00,49.00,40.00,40.00,90.11,30.00,100.00
115+04404,2019-01-03 00:30:00,49.43,40.00,40.00,89.32,30.00,93.20
115+04404,2019-01-03 00:35:00,55.20,40.00,40.00,79.99,30.00,78.00
115+04404,2019-01-03 00:40:00,55.00,40.00,40.00,80.28,30.00,88.80
115+04404,2019-01-03 00:45:00,49.00,40.00,40.00,90.11,30.00,96.00
115+04404,2019-01-03 00:50:00,43.17,40.00,40.00,102.27,18.00,97.00
115+04404,2019-01-03 00:55:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 01:00:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 01:05:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 01:10:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 01:15:00,46.15,40.00,40.00,95.66,26.00,92.00
115+04404,2019-01-03 01:20:00,48.00,40.00,40.00,91.98,30.00,92.60
115+04404,2019-01-03 01:25:00,46.32,40.00,40.00,95.33,30.00,91.20
115+04404,2019-01-03 01:30:00,44.00,40.00,40.00,100.35,30.00,90.40
115+04404,2019-01-03 01:35:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 01:40:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 01:45:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 01:50:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 01:55:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 02:00:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 02:05:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 02:10:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 02:15:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 02:20:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 02:25:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 02:30:00,52.00,40.00,40.00,84.91,30.00,100.00
115+04404,2019-01-03 02:35:00,44.80,40.00,40.00,98.56,30.00,63.40
115+04404,2019-01-03 02:40:00,44.00,40.00,40.00,100.35,30.00,74.20
115+04404,2019-01-03 02:45:00,44.00,40.00,40.00,100.35,30.00,87.00
115+04404,2019-01-03 02:50:00,40.74,40.00,40.00,108.37,14.00,90.00
115+04404,2019-01-03 02:55:00,42.20,40.00,40.00,104.62,18.00,100.00
115+04404,2019-01-03 03:00:00,46.00,40.00,40.00,95.98,30.00,100.00
115+04404,2019-01-03 03:05:00,46.00,40.00,40.00,95.98,30.00,100.00
115+04404,2019-01-03 03:10:00,41.07,40.00,40.00,107.50,14.00,100.00
115+04404,2019-01-03 03:15:00,43.90,40.00,40.00,100.57,26.00,99.25
115+04404,2019-01-03 03:20:00,45.00,40.00,40.00,98.12,30.00,100.00
115+04404,2019-01-03 03:25:00,45.00,40.00,40.00,98.12,30.00,100.00
115+04404,2019-01-03 03:30:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 03:35:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 03:40:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 03:45:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 03:50:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 03:55:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:00:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:05:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:10:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:15:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:20:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:25:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:30:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:35:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:40:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:45:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:50:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 04:55:00,40.00,40.00,40.00,110.38,10.00,
115+04404,2019-01-03 05:00:00,42.00,42.00,40.00,105.13,20.00,
115+04404,2019-01-03 05:05:00,42.00,42.00,40.00,105.13,20.00,
115+04404,2019-01-03 05:10:00,42.00,42.00,40.00,105.13,20.00,
115+04404,2019-01-03 05:15:00,42.00,42.00,40.00,105.13,20.00,
115+04404,2019-01-03 05:20:00,42.00,42.00,40.00,105.13,20.00,
115+04404,2019-01-03 05:25:00,43.87,42.00,40.00,100.65,24.00,100.00
115+04404,2019-01-03 05:30:00,51.00,42.00,40.00,86.57,30.00,95.60
115+04404,2019-01-03 05:35:00,51.00,42.00,40.00,86.57,30.00,99.40
115+04404,2019-01-03 05:40:00,47.00,42.00,40.00,93.94,30.00,100.00
115+04404,2019-01-03 05:45:00,44.86,42.00,40.00,98.42,26.00,100.00
115+04404,2019-01-03 05:50:00,41.59,42.00,40.00,106.15,24.00,100.00
115+04404,2019-01-03 05:55:00,41.00,42.00,40.00,107.69,30.00,100.00
115+04404,2019-01-03 06:00:00,39.29,40.00,40.00,112.38,30.00,100.00
115+04404,2019-01-03 06:05:00,38.38,40.00,40.00,115.03,28.00,100.00
115+04404,2019-01-03 06:10:00,40.00,40.00,40.00,110.38,30.00,100.00
115+04404,2019-01-03 06:15:00,40.00,40.00,40.00,110.38,30.00,100.00
115+04404,2019-01-03 06:20:00,37.80,40.00,40.00,116.79,30.00,87.60
115+04404,2019-01-03 06:25:00,31.79,40.00,40.00,138.87,30.00,59.60
115+04404,2019-01-03 06:30:00,32.00,40.00,40.00,137.98,30.00,76.20
115+04404,2019-01-03 06:35:00,30.00,40.00,40.00,147.18,30.00,71.00
115+04404,2019-01-03 06:40:00,32.41,40.00,40.00,136.23,30.00,86.50
115+04404,2019-01-03 06:45:00,41.57,40.00,40.00,106.22,30.00,100.00
115+04404,2019-01-03 06:50:00,41.78,40.00,40.00,105.69,30.00,100.00
115+04404,2019-01-03 06:55:00,43.00,40.00,40.00,102.68,30.00,100.00
115+04404,2019-01-03 07:00:00,43.00,38.00,40.00,102.68,30.00,100.00
115+04404,2019-01-03 07:05:00,38.17,38.00,40.00,115.66,30.00,100.00
115+04404,2019-01-03 07:10:00,43.31,38.00,40.00,101.95,30.00,100.00
115+04404,2019-01-03 07:15:00,45.00,38.00,40.00,98.12,30.00,100.00
115+04404,2019-01-03 07:20:00,41.44,38.00,40.00,106.55,30.00,96.40
115+04404,2019-01-03 07:25:00,32.19,38.00,40.00,137.18,30.00,100.00
115+04404,2019-01-03 07:30:00,34.85,38.00,40.00,126.69,30.00,100.00
115+04404,2019-01-03 07:35:00,35.23,38.00,40.00,125.31,30.00,100.00
115+04404,2019-01-03 07:40:00,35.00,38.00,40.00,126.15,30.00,100.00
115+04404,2019-01-03 07:45:00,31.34,38.00,40.00,140.86,30.00,65.00
115+04404,2019-01-03 07:50:00,30.63,38.00,40.00,144.14,30.00,75.60
115+04404,2019-01-03 07:55:00,28.30,38.00,40.00,156.02,30.00,100.00
115+04404,2019-01-03 08:00:00,43.76,38.00,40.00,100.89,30.00,52.60
115+04404,2019-01-03 08:05:00,37.77,38.00,40.00,116.91,30.00,80.60
115+04404,2019-01-03 08:10:00,51.32,38.00,40.00,86.04,30.00,8.20
115+04404,2019-01-03 08:15:00,43.06,38.00,40.00,102.54,30.00,85.00
115+04404,2019-01-03 08:20:00,40.89,38.00,40.00,107.97,30.00,100.00
115+04404,2019-01-03 08:25:00,35.77,38.00,40.00,123.42,30.00,100.00
115+04404,2019-01-03 08:30:00,37.00,38.00,40.00,119.33,30.00,100.00
115+04404,2019-01-03 08:35:00,34.82,38.00,40.00,126.79,30.00,100.00
115+04404,2019-01-03 08:40:00,29.00,38.00,40.00,152.25,30.00,66.00
115+04404,2019-01-03 08:45:00,29.00,38.00,40.00,152.25,30.00,75.40
115+04404,2019-01-03 08:50:00,27.38,38.00,40.00,161.27,30.00,80.60
115+04404,2019-01-03 08:55:00,35.14,38.00,40.00,125.66,22.00,85.00
115+04404,2019-01-03 09:00:00,35.00,35.00,40.00,126.15,26.00,100.00
115+04404,2019-01-03 09:05:00,34.80,35.00,40.00,126.89,30.00,100.00
115+04404,2019-01-03 09:10:00,35.74,35.00,40.00,123.54,30.00,100.00
115+04404,2019-01-03 09:15:00,37.00,35.00,40.00,119.33,30.00,100.00
115+04404,2019-01-03 09:20:00,38.17,35.00,40.00,115.66,30.00,100.00
115+04404,2019-01-03 09:25:00,39.38,35.00,40.00,112.11,30.00,100.00
115+04404,2019-01-03 09:30:00,37.00,35.00,40.00,119.33,30.00,100.00
115+04404,2019-01-03 09:35:00,37.00,35.00,40.00,119.33,30.00,100.00
115+04404,2019-01-03 09:40:00,29.60,35.00,40.00,149.18,30.00,82.40
115+04404,2019-01-03 09:45:00,26.38,35.00,40.00,167.39,30.00,25.60
115+04404,2019-01-03 09:50:00,31.60,35.00,40.00,139.74,30.00,90.00
115+04404,2019-01-03 09:55:00,36.50,35.00,40.00,120.97,30.00,100.00
115+04404,2019-01-03 10:00:00,38.17,35.00,40.00,115.66,30.00,100.00
115+04404,2019-01-03 10:05:00,34.80,35.00,40.00,126.89,30.00,100.00
115+04404,2019-01-03 10:10:00,34.00,35.00,40.00,129.86,30.00,100.00
115+04404,2019-01-03 10:15:00,32.91,35.00,40.00,134.15,30.00,100.00
115+04404,2019-01-03 10:20:00,34.12,35.00,40.00,129.41,30.00,100.00
115+04404,2019-01-03 10:25:00,36.63,35.00,40.00,120.54,30.00,85.00
115+04404,2019-01-03 10:30:00,48.40,35.00,40.00,91.23,30.00,17.60
115+04404,2019-01-03 10:35:00,44.77,35.00,40.00,98.63,30.00,67.00
115+04404,2019-01-03 10:40:00,40.38,35.00,40.00,109.33,30.00,100.00
115+04404,2019-01-03 10:45:00,40.00,35.00,40.00,110.38,30.00,100.00
115+04404,2019-01-03 10:50:00,25.90,35.00,40.00,170.44,30.00,62.60
115+04404,2019-01-03 10:55:00,23.57,35.00,40.00,187.31,30.00,69.80
115+04404,2019-01-03 11:00:00,24.37,34.00,40.00,181.14,30.00,69.80
115+04404,2019-01-03 11:05:00,24.19,34.00,40.00,182.50,30.00,82.80
115+04404,2019-01-03 11:10:00,25.94,34.00,40.00,170.20,28.00,88.50
115+04404,2019-01-03 11:15:00,41.12,34.00,40.00,107.39,30.00,80.60
115+04404,2019-01-03 11:20:00,33.56,34.00,40.00,131.57,30.00,100.00
115+04404,2019-01-03 11:25:00,31.13,34.00,40.00,141.82,30.00,100.00
115+04404,2019-01-03 11:30:00,22.96,34.00,40.00,192.34,30.00,85.20
115+04404,2019-01-03 11:35:00,20.00,34.00,40.00,220.76,30.00,57.80
115+04404,2019-01-03 11:40:00,21.84,34.00,40.00,202.17,30.00,62.80
115+04404,2019-01-03 11:45:00,38.80,34.00,40.00,113.81,30.00,100.00
115+04404,2019-01-03 11:50:00,39.00,34.00,40.00,113.21,30.00,100.00
115+04404,2019-01-03 11:55:00,41.38,34.00,40.00,106.69,30.00,55.80
115+04404,2019-01-03 12:00:00,39.35,34.00,40.00,112.21,30.00,65.80
115+04404,2019-01-03 12:05:00,35.20,34.00,40.00,125.43,30.00,95.20
115+04404,2019-01-03 12:10:00,39.00,34.00,40.00,113.21,30.00,100.00
115+04404,2019-01-03 12:15:00,36.76,34.00,40.00,120.10,30.00,100.00
115+04404,2019-01-03 12:20:00,42.32,34.00,40.00,104.32,30.00,70.80
115+04404,2019-01-03 12:25:00,39.91,34.00,40.00,110.64,30.00,92.40
115+04404,2019-01-03 12:30:00,37.44,34.00,40.00,117.92,30.00,100.00
115+04404,2019-01-03 12:35:00,37.69,34.00,40.00,117.15,30.00,99.80
115+04404,2019-01-03 12:40:00,35.14,34.00,40.00,125.65,30.00,100.00
115+04404,2019-01-03 12:45:00,32.28,34.00,40.00,136.79,30.00,100.00
115+04404,2019-01-03 12:50:00,26.26,34.00,40.00,168.11,30.00,50.80
115+04404,2019-01-03 12:55:00,26.79,34.00,40.00,164.79,30.00,32.20
115+04404,2019-01-03 13:00:00,24.89,36.00,40.00,177.42,30.00,45.00
115+04404,2019-01-03 13:05:00,27.53,36.00,40.00,160.38,28.00,82.50
115+04404,2019-01-03 13:10:00,25.19,36.00,40.00,175.25,30.00,85.00
115+04404,2019-01-03 13:15:00,32.00,36.00,40.00,137.98,30.00,100.00
115+04404,2019-01-03 13:20:00,35.35,36.00,40.00,124.90,30.00,100.00
115+04404,2019-01-03 13:25:00,40.20,36.00,40.00,109.84,30.00,100.00
115+04404,2019-01-03 13:30:00,37.84,36.00,40.00,116.69,30.00,100.00
115+04404,2019-01-03 13:35:00,27.71,36.00,40.00,159.31,30.00,89.60
115+04404,2019-01-03 13:40:00,26.40,36.00,40.00,167.25,30.00,87.40
115+04404,2019-01-03 13:45:00,30.97,36.00,40.00,142.55,30.00,99.80
115+04404,2019-01-03 13:50:00,30.59,36.00,40.00,144.33,30.00,99.20
115+04404,2019-01-03 13:55:00,37.23,36.00,40.00,118.59,30.00,78.80
115+04404,2019-01-03 14:00:00,42.00,35.00,40.00,105.13,30.00,34.40
115+04404,2019-01-03 14:05:00,41.56,35.00,40.00,106.25,30.00,63.80
115+04404,2019-01-03 14:10:00,39.00,35.00,40.00,113.21,30.00,100.00
115+04404,2019-01-03 14:15:00,39.00,35.00,40.00,113.21,30.00,100.00
115+04404,2019-01-03 14:20:00,39.00,35.00,40.00,113.21,30.00,100.00
115+04404,2019-01-03 14:25:00,20.17,35.00,40.00,218.88,30.00,23.40
115+04404,2019-01-03 14:30:00,18.00,35.00,40.00,245.29,30.00,10.60
115+04404,2019-01-03 14:35:00,18.00,35.00,40.00,245.29,30.00,25.00
115+04404,2019-01-03 14:40:00,25.40,35.00,40.00,173.81,24.00,35.00
115+04404,2019-01-03 14:45:00,21.86,35.00,40.00,202.01,30.00,69.60
115+04404,2019-01-03 14:50:00,27.00,35.00,40.00,163.53,30.00,96.80
115+04404,2019-01-03 14:55:00,27.19,35.00,40.00,162.36,30.00,99.60
115+04404,2019-01-03 15:00:00,34.20,34.00,40.00,129.12,30.00,100.00
115+04404,2019-01-03 15:05:00,32.11,34.00,40.00,137.49,30.00,100.00
115+04404,2019-01-03 15:10:00,29.00,34.00,40.00,152.25,30.00,100.00
115+04404,2019-01-03 15:15:00,28.19,34.00,40.00,156.60,30.00,100.00
115+04404,2019-01-03 15:20:00,27.22,34.00,40.00,162.20,30.00,99.60
115+04404,2019-01-03 15:25:00,31.00,34.00,40.00,142.43,30.00,100.00
115+04404,2019-01-03 15:30:00,35.49,34.00,40.00,124.42,30.00,100.00
115+04404,2019-01-03 15:35:00,32.00,34.00,40.00,137.98,30.00,100.00
115+04404,2019-01-03 15:40:00,31.79,34.00,40.00,138.87,30.00,100.00
115+04404,2019-01-03 15:45:00,31.56,34.00,40.00,139.91,30.00,100.00
115+04404,2019-01-03 15:50:00,31.56,34.00,40.00,139.91,30.00,100.00
115+04404,2019-01-03 15:55:00,42.98,34.00,40.00,102.74,30.00,43.00
115+04404,2019-01-03 16:00:00,44.00,34.00,40.00,100.35,30.00,31.00
115+04404,2019-01-03 16:05:00,32.71,34.00,40.00,134.96,30.00,32.80
115+04404,2019-01-03 16:10:00,25.17,34.00,40.00,175.45,30.00,84.40
115+04404,2019-01-03 16:15:00,29.00,34.00,40.00,152.25,30.00,100.00
115+04404,2019-01-03 16:20:00,33.35,34.00,40.00,132.40,30.00,100.00
115+04404,2019-01-03 16:25:00,40.00,34.00,40.00,110.38,30.00,100.00
115+04404,2019-01-03 16:30:00,40.00,34.00,40.00,110.38,30.00,100.00
115+04404,2019-01-03 16:35:00,42.55,34.00,40.00,103.78,30.00,74.00
115+04404,2019-01-03 16:40:00,32.05,34.00,40.00,137.76,30.00,100.00
115+04404,2019-01-03 16:45:00,29.00,34.00,40.00,152.25,30.00,100.00
115+04404,2019-01-03 16:50:00,35.58,34.00,40.00,124.09,30.00,100.00
115+04404,2019-01-03 16:55:00,37.31,34.00,40.00,118.33,30.00,100.00
115+04404,2019-01-03 17:00:00,37.74,35.00,40.00,116.99,30.00,100.00
115+04404,2019-01-03 17:05:00,35.00,35.00,40.00,126.15,30.00,100.00
115+04404,2019-01-03 17:10:00,35.00,35.00,40.00,126.15,30.00,100.00
115+04404,2019-01-03 17:15:00,35.00,35.00,40.00,126.15,30.00,100.00
115+04404,2019-01-03 17:20:00,35.00,35.00,40.00,126.15,20.00,
115+04404,2019-01-03 17:25:00,36.58,35.00,40.00,120.70,30.00,100.00
115+04404,2019-01-03 17:30:00,37.20,35.00,40.00,118.70,30.00,100.00
115+04404,2019-01-03 17:35:00,37.97,35.00,40.00,116.29,30.00,100.00
