first_column,link_id,name,from_node_id,to_node_id,facility_type,link_type,vdf_code,dir_flag,cell_type,length_in_mile,length,lanes,free_speed,cutoff_speed,capacity,geometry,opposite_link_id,ID,Dir,From ID,To ID,FT,AT,volume_group,VDF_type,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_sequence,VDF_cap1,VDF_fftt1,VDF_plf1,VDF_fftt2,VDF_cap2,VDF_plf2,VDF_alpha1,VDF_beta1,QVDF_alpha1,QVDF_beta1,SA_lanes_change1,SA_lanes_change2,SA_lanes_change3,VDF_alpha2,VDF_beta2,VDF_fftt3,VDF_cap3,VDF_plf3,VDF_alpha3,VDF_beta3,VDF_fftt4,VDF_cap4,VDF_alpha4,VDF_beta4,VDF_preload1,VDF_preload2,VDF_preload3,VDF_preload4,VDF_allowed_uses1,VDF_allowed_uses2,VDF_allowed_uses3,VDF_allowed_uses4,ATR_count,screenline,screenline2,screenline3,terrain,VDF_pcesov,VDF_pcehov2,VDF_pcehov3,VDF_pcesut,VDF_pcemut,subarea_id,VDF_s4,VDF_sav4,transcad_vol_total,end,time_period,volume
,201048BA,,202807,647,,9,9,1,0,0.37139,597.56651,9,20,17,99999,"LINESTRING (-112.340803 33.681527, -112.338898 33.686675)",201048AB,201048,0,647,202807,9,3,-1,309,,,,,2702675.676,1.114173,0.333,1.114173,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.114173,2699973,0.037037037,0.078977,1.695,1.114173,10799892,0.078977,1.695,5.782843,15.070213,8.460613,10.472521,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1408.494623,6431.501368,end,1500_1800,2170.202
,201051AB,,653,202804,,9,9,1,0,0.33759,543.18231,9,20,17,99999,"LINESTRING (-112.331837 33.674070, -112.326067 33.673221)",201051BA,201051,0,653,202804,9,3,-1,309,,,,,2702675.676,1.012776,0.333,1.012776,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.012776,2699973,0.037037037,0.078977,1.695,1.012776,10799892,0.078977,1.695,4.212029,10.976637,6.162426,7.627833,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,856.546431,4383.763131,end,1500_1800,974.744
,201051BA,,202804,653,,9,9,1,0,0.33759,543.18231,9,20,17,99999,"LINESTRING (-112.325601 33.676393, -112.331371 33.677242)",201051AB,201051,0,653,202804,9,3,-1,309,,,,,2702675.676,1.012776,0.333,1.012776,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.012776,2699973,0.037037037,0.078977,1.695,1.012776,10799892,0.078977,1.695,4.224013,11.007867,6.179959,7.649535,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,798.751423,4065.666164,end,1500_1800,925.348
,201052AB,,654,202803,,9,9,1,0,0.46361,745.94849,9,20,17,99999,"LINESTRING (-112.328498 33.646734, -112.323795 33.652191)",201052BA,201052,0,654,202803,9,3,-1,309,,,,,2702675.676,1.390818,0.333,1.390818,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.390818,2699973,0.037037037,0.078977,1.695,1.390818,10799892,0.078977,1.695,2.337476,6.091513,3.419854,4.233085,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,398.109416,2035.322959,end,1500_1800,428.192
,201052BA,,202803,654,,9,9,1,0,0.46361,745.94849,9,20,17,99999,"LINESTRING (-112.326223 33.654283, -112.330926 33.648826)",201052AB,201052,0,654,202803,9,3,-1,309,,,,,2702675.676,1.390818,0.333,1.390818,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.390818,2699973,0.037037037,0.078977,1.695,1.390818,10799892,0.078977,1.695,2.340824,6.100235,3.424751,4.239146,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,379.175251,1872.043691,end,1500_1800,170.497
,201061AB,,202796,202904,,4,4,1,0,1.40969,2268.19121,1,40,34,500,"LINESTRING (-112.424234 33.697058, -112.441799 33.683279)",201061BA,201061,0,202796,202904,4,3,-1,304,,,,,1501.501502,2.1145335,0.333,2.1145335,3000,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,2.1145335,1500,0.333333333,0.078977,1.695,2.1145335,6000,0.078977,1.695,0.027314,0.07118,0.039961,0.049463,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,46.610285,259.274189,end,1500_1800,43.43
,201061BA,,202904,202796,,4,4,1,0,1.40969,2268.19121,1,40,34,500,"LINESTRING (-112.439821 33.680757, -112.422256 33.694536)",201061AB,201061,0,202796,202904,4,3,-1,304,,,,,1501.501502,2.1145335,0.333,2.1145335,3000,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,2.1145335,1500,0.333333333,0.078977,1.695,2.1145335,6000,0.078977,1.695,0.018792,0.048972,0.027494,0.034031,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,49.600263,204.418429,end,1500_1800,111.873
,201065AB,,202809,202790,,2,2,1,0,0.52711,848.11999,2,46,39.1,900,"LINESTRING (-112.412996 33.685607, -112.406323 33.680375)",201065BA,201065,0,202809,202790,2,3,-1,302,115-04405,US-60-EASTBOUND,,3,5405.405405,0.687538696,0.333,0.687538696,10800,0.083333333,0.078977,1.695,,,1,1,1,0.078977,1.695,0.687538696,5400,0.166666667,0.078977,1.695,0.687538696,21600,0.078977,1.695,461.719213,1203.250155,675.520228,836.156888,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,11812,,,,1,1,1,1,1.2,1.5,1,0.47,5494.444452,28467.64451,end,1500_1800,6619.309
,201065BA,,202790,202809,,2,2,1,0,0.52711,848.11999,2,46,39.1,900,"LINESTRING (-112.404345 33.682897, -112.411018 33.688129)",201065AB,201065,0,202809,202790,2,3,-1,302,115+05201,US-60-WESTBOUND,,14,5405.405405,0.687538696,0.333,0.687538696,10800,0.083333333,0.078977,1.695,,,1,1,1,0.078977,1.695,0.687538696,5400,0.166666667,0.078977,1.695,0.687538696,21600,0.078977,1.695,437.321547,1139.669315,639.825121,791.973592,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,11812,,,,1,1,1,1,1.2,1.5,1,0.47,5554.318119,22128.12404,end,1500_1800,7095.546
,201066AB,,202807,202789,,3,3,1,0,0.95449,1535.77441,1,39,33.15,700,"LINESTRING (-112.342371 33.680481, -112.325993 33.679818)",201066BA,201066,0,202807,202789,3,3,-1,303,,,,,2102.102102,1.468443077,0.333,1.468443077,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,1.468443077,2100,0.333333333,0.078977,1.695,1.468443077,8400,0.078977,1.695,11.7858,30.71405,17.243265,21.343662,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2136.713226,11306.50206,end,1500_1800,2221.11
,201066BA,,202789,202807,,3,3,1,0,0.95449,1535.77441,1,39,33.15,700,"LINESTRING (-112.325863 33.683022, -112.342241 33.683685)",201066AB,201066,0,202807,202789,3,3,-1,303,,,,,2102.102102,1.468443077,0.333,1.468443077,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,1.468443077,2100,0.333333333,0.078977,1.695,1.468443077,8400,0.078977,1.695,11.867486,30.926922,17.362775,21.491591,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2069.55927,8466.750133,end,1500_1800,2179.098
,201067AB,,202807,202788,,4,4,1,0,1.10576,1779.16784,1,39,33.15,500,"LINESTRING (-112.341054 33.681082, -112.332832 33.691358)",201067BA,201067,0,202807,202788,4,3,-1,304,,,,,1501.501502,1.701170769,0.333,1.701170769,3000,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,1.701170769,1500,0.333333333,0.078977,1.695,1.701170769,6000,0.078977,1.695,1.317094,3.432374,1.926979,2.38521,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,621.057808,3969.196857,end,1500_1800,726.399
,201067BA,,202788,202807,,4,4,1,0,1.10576,1779.16784,1,39,33.15,500,"LINESTRING (-112.335336 33.693360, -112.343558 33.683084)",201067AB,201067,0,202807,202788,4,3,-1,304,,,,,1501.501502,1.701170769,0.333,1.701170769,3000,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,1.701170769,1500,0.333333333,0.078977,1.695,1.701170769,6000,0.078977,1.695,1.417014,3.69277,2.073169,2.566162,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,589.097822,3813.762063,end,1500_1800,720.333
,201069AB,,202785,202784,,4,4,1,0,0.37143,597.63087,1,40,34,500,"LINESTRING (-112.325918 33.669179, -112.332070 33.667619)",201069BA,201069,0,202785,202784,4,3,-1,304,,,,,1501.501502,0.5571465,0.333,0.5571465,3000,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.5571465,1500,0.333333333,0.078977,1.695,0.5571465,6000,0.078977,1.695,13.828285,36.036805,20.23153,25.042526,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2348.415976,10039.4306,end,1500_1800,1844.024
,201069BA,,202784,202785,,4,4,1,0,0.37143,597.63087,1,40,34,500,"LINESTRING (-112.331282 33.664511, -112.325130 33.666071)",201069AB,201069,0,202785,202784,4,3,-1,304,,,,,1501.501502,0.5571465,0.333,0.5571465,3000,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.5571465,1500,0.333333333,0.078977,1.695,0.5571465,6000,0.078977,1.695,2.071553,5.398514,3.030796,3.75151,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1768.815094,8163.330822,end,1500_1800,1275.396
,201070AB,,202783,202782,,2,2,1,0,0.56211,904.43499,3,39,33.15,800,"LINESTRING (-112.324794 33.640329, -112.334535 33.640124)",201070BA,201070,0,202783,202782,2,2,-1,202,,,,,7207.207207,0.864778462,0.333,0.864778462,14400,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.864778462,7200,0.111111111,0.078977,1.695,0.864778462,28800,0.078977,1.695,27.113826,70.659212,39.668997,49.102165,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,6106.745049,27407.04522,end,1500_1800,7440.301
,201070BA,,202782,202783,,2,2,1,0,0.56211,904.43499,3,39,33.15,800,"LINESTRING (-112.334467 33.636920, -112.324726 33.637125)",201070AB,201070,0,202783,202782,2,2,-1,202,,,,,7207.207207,0.864778462,0.333,0.864778462,14400,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.864778462,7200,0.111111111,0.078977,1.695,0.864778462,28800,0.078977,1.695,38.280814,99.760622,56.006906,69.325177,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,6961.651877,32515.19024,end,1500_1800,7163.911
,201078AB,,202768,202767,,1,1,1,0,0.56811,914.08899,2,68,57.8,1935,"LINESTRING (-112.396526 33.687434, -112.403252 33.681410)",,201078,1,202768,202767,1,3,-1,301,115N05691,AZ-303-LOOP-SOUTHBOUND,,4,11621.62162,0.501271765,0.333,0.501271765,23220,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.501271765,11610,0.166666667,0.078977,1.695,0.501271765,46440,0.078977,1.695,301.15601,784.819012,440.607562,545.382703,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2857.826227,18111.93242,end,1500_1800,6616.561
,201080AB,,202764,202763,,3,3,1,0,0.29931,481.58979,1,39,33.15,700,"LINESTRING (-112.353235 33.684097, -112.356531 33.687408)",201080BA,201080,0,202764,202763,3,3,-1,303,,,,,2102.102102,0.46048,0.333,0.46048,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.46048,2100,0.333333333,0.078977,1.695,0.46048,8400,0.078977,1.695,7.356316,19.170716,10.762688,13.322023,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1222.894524,5347.32546,end,1500_1800,1058.959
,201080BA,,202763,202764,,3,3,1,0,0.29931,481.58979,1,39,33.15,700,"LINESTRING (-112.358803 33.685146, -112.355507 33.681835)",201080AB,201080,0,202764,202763,3,3,-1,303,,,,,2102.102102,0.46048,0.333,0.46048,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.46048,2100,0.333333333,0.078977,1.695,0.46048,8400,0.078977,1.695,7.293781,19.007752,10.671198,13.208777,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1309.521484,7421.779348,end,1500_1800,1342.409
,201081AB,,202762,202761,,3,3,1,0,0.50003,804.54827,1,39,33.15,700,"LINESTRING (-112.381951 33.688380, -112.390099 33.686233)",201081BA,201081,0,202762,202761,3,3,-1,303,,,,,2102.102102,0.769281538,0.333,0.769281538,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.769281538,2100,0.333333333,0.078977,1.695,0.769281538,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,122.746746,691.911407,end,1500_1800,333.895
,201081BA,,202761,202762,,3,3,1,0,0.50003,804.54827,1,39,33.15,700,"LINESTRING (-112.389283 33.683133, -112.381135 33.685280)",201081AB,201081,0,202762,202761,3,3,-1,303,,,,,2102.102102,0.769281538,0.333,0.769281538,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.769281538,2100,0.333333333,0.078977,1.695,0.769281538,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,127.903685,539.857384,end,1500_1800,518.813
,201082AB,,202760,202759,,3,3,1,0,1.31597,2117.39573,2,40,34,700,"LINESTRING (-112.316178 33.716866, -112.337772 33.713037)",201082BA,201082,0,202760,202759,3,3,-1,303,,,,,4204.204204,1.9739505,0.333,1.9739505,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.9739505,4200,0.166666667,0.078977,1.695,1.9739505,16800,0.078977,1.695,3.578272,9.325053,5.235206,6.480122,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,432.531525,1788.139287,end,1500_1800,139.338
,201082BA,,202759,202760,,3,3,1,0,1.31597,2117.39573,2,40,34,700,"LINESTRING (-112.337212 33.709881, -112.315618 33.713710)",201082AB,201082,0,202760,202759,3,3,-1,303,,,,,4204.204204,1.9739505,0.333,1.9739505,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.9739505,4200,0.166666667,0.078977,1.695,1.9739505,16800,0.078977,1.695,3.536644,9.216569,5.174301,6.404735,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,440.727333,2499.702453,end,1500_1800,404.108
,201084AB,,202756,202755,,3,3,1,0,0.29568,475.74912,1,43,36.55,700,"LINESTRING (-112.325721 33.728595, -112.330828 33.728417)",201084BA,201084,0,202756,202755,3,3,-1,303,,,,,2102.102102,0.412572558,0.333,0.412572558,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.412572558,2100,0.333333333,0.078977,1.695,0.412572558,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,93.836346,461.637142,end,1500_1800,192.044
,201084BA,,202755,202756,,3,3,1,0,0.29568,475.74912,1,43,36.55,700,"LINESTRING (-112.330716 33.725213, -112.325609 33.725391)",201084AB,201084,0,202756,202755,3,3,-1,303,,,,,2102.102102,0.412572558,0.333,0.412572558,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.412572558,2100,0.333333333,0.078977,1.695,0.412572558,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,97.579062,455.76201,end,1500_1800,82.786
,201086AB,,202753,202752,,1,1,1,0,0.56846,914.65214,2,68,57.8,1935,"LINESTRING (-112.403023 33.681234, -112.396280 33.687252)",,201086,1,202753,202752,1,3,-1,301,115+11083,AZ-303-LOOP-NORTHBOUND,,5,11621.62162,0.501579706,0.333,0.501579706,23220,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.501579706,11610,0.166666667,0.078977,1.695,0.501579706,46440,0.078977,1.695,327.355835,853.096317,478.939326,592.829645,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,3041.803472,19705.67479,end,1500_1800,5597.371
,201088AB,,202750,202749,,1,1,1,0,1.47847,2378.85823,2,68,57.8,1935,"LINESTRING (-112.313608 33.707118, -112.334077 33.698525)",,201088,1,202750,202749,1,3,-1,301,,,,,11621.62162,1.304534118,0.333,1.304534118,23220,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.304534118,11610,0.166666667,0.078977,1.695,1.304534118,46440,0.078977,1.695,259.033699,675.047365,378.980337,469.100711,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,9084,,,,1,1,1,1,1.2,1.5,1,0.47,3191.012527,21152.04629,end,1500_1800,6742.011
,201089AB,,202748,202747,,1,1,1,0,1.50126,2415.52734,2,68,57.8,1935,"LINESTRING (-112.334078 33.698246, -112.313302 33.707018)",,201089,1,202748,202747,1,3,-1,301,,,,,11621.62162,1.324640294,0.333,1.324640294,23220,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.324640294,11610,0.166666667,0.078977,1.695,1.324640294,46440,0.078977,1.695,279.764333,729.071841,409.310378,506.643144,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,9084,,,,1,1,1,1,1.2,1.5,1,0.47,3316.846987,20901.26706,end,1500_1800,5586.3
,201090AB,,202788,202789,,3,3,1,0,0.88837,1429.38733,3,40,34,700,"LINESTRING (-112.335369 33.691401, -112.327213 33.680462)",201090BA,201090,0,202788,202789,3,3,-1,303,,,,,6306.306306,1.3325595,0.333,1.3325595,12600,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,1.3325595,6300,0.111111111,0.078977,1.695,1.3325595,25200,0.078977,1.695,54.676619,142.488441,79.994857,99.017391,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1833.759661,10367.5026,end,1500_1800,3067.68
,201090BA,,202789,202788,,3,3,1,0,0.88837,1429.38733,3,40,34,700,"LINESTRING (-112.324643 33.682378, -112.332799 33.693317)",201090AB,201090,0,202788,202789,3,3,-1,303,,,,,6306.306306,1.3325595,0.333,1.3325595,12600,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,1.3325595,6300,0.111111111,0.078977,1.695,1.3325595,25200,0.078977,1.695,49.307349,128.496008,72.139324,89.293836,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1743.656889,8367.546208,end,1500_1800,2925.093
,201093AB,,633,202744,,9,9,1,0,0.40027,644.03443,9,20,17,99999,"LINESTRING (-112.400890 33.629591, -112.393949 33.629728)",201093BA,201093,0,633,202744,9,3,-1,309,,,,,2702675.676,1.200822,0.333,1.200822,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.200822,2699973,0.037037037,0.078977,1.695,1.200822,10799892,0.078977,1.695,0.00242,0.006305,0.003541,0.004382,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1795.580673,8929.287862,end,1500_1800,1834.676
,201093BA,,202744,633,,9,9,1,0,0.40027,644.03443,9,20,17,99999,"LINESTRING (-112.394013 33.632934, -112.400954 33.632797)",201093AB,201093,0,633,202744,9,3,-1,309,,,,,2702675.676,1.200822,0.333,1.200822,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.200822,2699973,0.037037037,0.078977,1.695,1.200822,10799892,0.078977,1.695,0.012559,0.032729,0.018375,0.022744,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1883.001401,8667.692324,end,1500_1800,2464.764
,201102AB,,202735,202734,,2,2,1,0,0.42929,690.72761,3,39,33.15,900,"LINESTRING (-112.389580 33.670633, -112.394492 33.675316)",201102BA,201102,0,202735,202734,2,3,-1,302,115+04406,US-60-WESTBOUND,,8,8108.108108,0.660444615,0.333,0.660444615,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.660444615,8100,0.111111111,0.078977,1.695,0.660444615,32400,0.078977,1.695,57.892885,150.870097,84.700428,104.841932,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2987.954275,12877.35436,end,1500_1800,4003.599
,201102BA,,202734,202735,,2,2,1,0,0.42929,690.72761,3,39,33.15,900,"LINESTRING (-112.396704 33.672996, -112.391792 33.668313)",201102AB,201102,0,202735,202734,2,3,-1,302,115-04404,US-60-EASTBOUND,,9,8108.108108,0.660444615,0.333,0.660444615,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.660444615,8100,0.111111111,0.078977,1.695,0.660444615,32400,0.078977,1.695,69.363698,180.763283,101.48285,125.615163,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2921.760389,17010.52897,end,1500_1800,3997.582
,201103AB,,202733,202732,,3,3,1,0,1.05481,1697.18929,2,39,33.15,700,"LINESTRING (-112.394258 33.667258, -112.405622 33.655737)",201103BA,201103,0,202733,202732,3,3,-1,303,,,,,4204.204204,1.622783077,0.333,1.622783077,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.622783077,4200,0.166666667,0.078977,1.695,1.622783077,16800,0.078977,1.695,8.064065,21.015128,11.798165,14.603733,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1021.751669,6161.128717,end,1500_1800,1730.31
,201103BA,,202732,202733,,3,3,1,0,1.05481,1697.18929,2,39,33.15,700,"LINESTRING (-112.403340 33.653485, -112.391976 33.665006)",201103AB,201103,0,202733,202732,3,3,-1,303,,,,,4204.204204,1.622783077,0.333,1.622783077,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.622783077,4200,0.166666667,0.078977,1.695,1.622783077,16800,0.078977,1.695,8.339283,21.732349,12.200822,15.102141,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1177.796907,6185.962942,end,1500_1800,1672.724
,201104AB,,202733,202731,,4,4,1,0,0.52159,839.23831,2,40,34,500,"LINESTRING (-112.392598 33.667648, -112.400670 33.670412)",201104BA,201104,0,202733,202731,4,3,-1,304,,,,,3003.003003,0.782382,0.333,0.782382,6000,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.782382,3000,0.166666667,0.078977,1.695,0.782382,12000,0.078977,1.695,9.281127,24.186816,13.578793,16.807788,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2624.80691,11958.44773,end,1500_1800,3502.969
,201104BA,,202731,202733,,4,4,1,0,0.52159,839.23831,2,40,34,500,"LINESTRING (-112.401708 33.667380, -112.393636 33.664616)",201104AB,201104,0,202733,202731,4,3,-1,304,,,,,3003.003003,0.782382,0.333,0.782382,6000,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.782382,3000,0.166666667,0.078977,1.695,0.782382,12000,0.078977,1.695,8.784084,22.891512,12.851592,15.907662,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2638.085796,13536.6849,end,1500_1800,3015.558
