od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
2440,651,2136,0,0,1,0,sov,PM,1.12,0,1,1,0.0,16.2,16.2351,16.2351,23,8.7116,0.323730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2441,651,2137,0,0,0,0,sov,PM,1.09,0,1,1,0.0,19.6,19.5826,19.5826,22,10.0854,1.244326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2442,651,2137,0,0,1,0,sov,PM,1.11,0,1,1,0.0,19.3,19.3367,19.3367,25,10.6728,1.244326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2443,651,2142,0,0,0,0,sov,PM,4.42,0,1,1,0.0,17.6,17.5696,17.5696,10,6.0059,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2444,651,2142,0,0,2,0,sov,PM,1.08,0,1,1,0.0,14.4,14.4129,14.4129,16,6.4480,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2445,651,2142,0,0,1,0,sov,PM,1.40,0,1,1,0.0,14.2,14.1670,14.1670,19,7.0353,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2446,651,2146,0,0,0,0,sov,PM,0.85,0,1,1,0.0,19.7,19.7475,19.7475,13,8.3869,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2447,651,2146,0,0,2,0,sov,PM,1.08,0,1,1,0.0,16.6,16.5908,16.5908,19,8.8290,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2448,651,2146,0,0,1,0,sov,PM,1.36,0,1,1,0.0,16.3,16.3449,16.3449,22,9.4163,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2449,651,2147,0,0,0,0,sov,PM,1.09,0,1,1,0.0,19.8,19.7694,19.7694,22,10.1477,0.529346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2450,651,2147,0,0,1,0,sov,PM,1.11,0,1,1,0.0,19.5,19.5236,19.5236,25,10.7351,0.529346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2451,651,2197,0,0,0,0,sov,PM,6.16,0,1,1,0.0,10.1,10.1340,10.1340,12,4.4065,13.800446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2452,652,1,0,0,0,0,sov,PM,2.99,0,1,1,0.0,10.3,10.3159,10.3159,10,5.2317,4.451786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2453,652,2,0,0,1,0,sov,PM,1.07,0,1,1,0.0,9.8,9.8375,9.8375,9,4.2655,125.339897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2454,652,2,0,0,0,0,sov,PM,74.03,0,1,1,0.0,9.5,9.5478,9.5478,10,4.1828,125.339897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2455,652,3,0,0,0,0,sov,PM,4.06,0,1,1,0.0,9.7,9.6530,9.6530,11,4.5765,18.779387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2456,652,3,0,0,1,0,sov,PM,4.22,0,1,1,0.0,9.8,9.7773,9.7773,12,4.5910,18.779387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2457,652,8,0,0,0,0,sov,PM,270.21,0,1,1,0.0,8.4,8.3842,8.3842,8,3.1600,75.150002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2458,652,9,0,0,0,0,sov,PM,27.60,0,1,1,0.0,8.9,8.8564,8.8564,12,4.0189,66.085716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2459,652,10,0,0,0,0,sov,PM,11.47,0,1,1,0.0,9.4,9.4372,9.4372,15,4.5516,32.464287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2460,652,12,0,0,0,0,sov,PM,14.63,0,1,1,0.0,8.7,8.6542,8.6542,13,4.3331,50.528572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2461,652,14,0,0,1,0,sov,PM,0.99,0,1,1,0.0,14.1,14.1405,14.1405,18,7.5305,39.875511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2462,652,14,0,0,0,0,sov,PM,2.29,0,1,1,0.0,12.7,12.7309,12.7309,18,6.2164,39.875511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2463,652,16,0,0,0,0,sov,PM,0.86,0,1,1,0.0,18.8,18.7583,18.7583,17,8.5491,0.174490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2464,652,16,0,0,1,0,sov,PM,1.34,0,1,1,0.0,15.6,15.6016,15.6016,23,8.9912,0.174490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2465,652,17,0,0,0,0,sov,PM,1.10,0,1,1,0.0,14.2,14.1646,14.1646,21,7.5821,8.136735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2466,652,19,0,0,0,0,sov,PM,4.73,0,1,1,0.0,8.1,8.1094,8.1094,10,3.6710,10.597960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2467,652,602,0,0,1,0,sov,PM,1.03,0,1,1,0.0,22.2,22.1530,22.1530,21,10.7152,0.160884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2468,652,602,0,0,0,0,sov,PM,1.17,0,1,1,0.0,20.7,20.7435,20.7435,21,9.4010,0.160884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2469,652,615,0,0,0,0,sov,PM,0.89,0,1,1,0.0,21.3,21.2933,21.2933,16,8.9800,2.567623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2470,652,615,0,0,1,0,sov,PM,1.31,0,1,1,0.0,18.1,18.1366,18.1366,22,9.4221,2.567623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2471,652,617,0,0,0,0,sov,PM,1.10,0,1,1,0.0,17.3,17.2599,17.2599,23,9.1639,7.246633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2472,652,619,0,0,0,0,sov,PM,1.10,0,1,1,0.0,14.1,14.1435,14.1435,20,7.0322,2.922546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2473,652,620,0,0,0,0,sov,PM,0.68,0,1,1,0.0,16.6,16.6421,16.6421,14,6.6966,16.962070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2474,652,620,0,0,1,0,sov,PM,1.94,0,1,1,0.0,12.2,12.1537,12.1537,18,5.6074,16.962070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2475,652,621,0,0,0,0,sov,PM,6.26,0,1,1,0.0,10.5,10.4571,10.4571,14,4.9439,38.229683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2476,652,622,0,0,1,0,sov,PM,2.27,0,1,1,0.0,12.1,12.1277,12.1277,18,6.6538,62.060593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2477,652,622,0,0,0,0,sov,PM,1.01,0,1,1,0.0,13.2,13.1804,13.1804,20,6.3296,62.060593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2478,652,623,0,0,0,0,sov,PM,18.30,0,1,1,0.0,8.1,8.0591,8.0591,13,3.7296,38.864105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2479,652,624,0,0,1,0,sov,PM,1.10,0,1,1,0.0,9.8,9.7572,9.7572,13,4.6491,39.069187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2480,652,624,0,0,0,0,sov,PM,7.50,0,1,1,0.0,9.8,9.7890,9.7890,13,4.5658,39.069187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2481,652,625,0,0,0,0,sov,PM,1.69,0,1,1,0.0,6.5,6.4715,6.4715,11,2.9733,8.450562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2482,652,626,0,0,0,0,sov,PM,521.93,0,1,1,0.0,7.8,7.7806,7.7806,11,3.4097,43.265900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2483,652,627,0,0,0,0,sov,PM,51.70,0,1,1,0.0,7.0,6.9686,6.9686,11,3.0875,86.159615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2484,652,628,0,0,2,0,sov,PM,0.99,0,1,1,0.0,14.5,14.4519,14.4519,18,7.4432,93.533051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2485,652,628,0,0,0,0,sov,PM,5.49,0,1,1,0.0,13.0,13.0423,13.0423,18,6.1290,93.533051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2486,652,628,0,0,1,0,sov,PM,1.10,0,1,1,0.0,13.1,13.0880,13.0880,18,6.1780,93.533051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2487,652,633,0,0,0,0,sov,PM,26.75,0,1,1,0.0,8.9,8.8876,8.8876,13,4.2352,77.804222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2488,652,637,0,0,0,0,sov,PM,4.59,0,1,1,0.0,9.2,9.1834,9.1834,13,4.3338,48.832611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2489,652,637,0,0,1,0,sov,PM,1.95,0,1,1,0.0,9.1,9.1254,9.1254,13,4.3424,48.832611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2490,652,640,0,0,0,0,sov,PM,7.80,0,1,1,0.0,9.4,9.4240,9.4240,13,4.2189,23.151531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2491,652,645,0,0,0,0,sov,PM,475.23,0,1,1,0.0,7.8,7.7823,7.7823,9,3.3351,78.655029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2492,652,646,0,0,0,0,sov,PM,19.00,0,1,1,0.0,16.3,16.3399,16.3399,12,6.4523,27.472900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2493,652,647,0,0,0,0,sov,PM,629.64,0,1,1,0.0,10.0,9.9712,9.9712,9,3.7622,30.363697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2494,652,649,0,0,0,0,sov,PM,6.36,0,1,1,0.0,5.3,5.2543,5.2543,9,2.3579,37.455486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2495,652,650,0,0,0,0,sov,PM,679.77,0,1,1,0.0,3.9,3.9210,3.9210,7,1.4813,54.195038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2496,652,651,0,0,0,0,sov,PM,476.45,0,1,1,0.0,4.1,4.1127,4.1127,7,1.7023,62.645172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2497,652,653,0,0,0,0,sov,PM,1.00,0,1,1,0.0,5.3,5.2505,5.2505,6,2.0668,29.523626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2498,652,654,0,0,0,0,sov,PM,7.45,0,1,1,0.0,5.7,5.7360,5.7360,8,2.4790,16.721737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2499,652,2061,0,0,0,0,sov,PM,11.87,0,1,1,0.0,5.8,5.8413,5.8413,10,2.4280,26.573637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2500,652,2125,0,0,0,0,sov,PM,0.87,0,1,1,0.0,20.0,19.9667,19.9667,15,8.6362,1.094121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2501,652,2125,0,0,1,0,sov,PM,1.33,0,1,1,0.0,16.8,16.8100,16.8100,21,9.0783,1.094121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2502,652,2136,0,0,0,0,sov,PM,1.10,0,1,1,0.0,15.3,15.2913,15.2913,23,8.0238,0.323730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2503,652,2137,0,0,0,0,sov,PM,1.10,0,1,1,0.0,18.4,18.3930,18.3930,25,9.9850,1.244326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2504,652,2142,0,0,0,0,sov,PM,0.81,0,1,1,0.0,16.4,16.3800,16.3800,13,5.9055,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2505,652,2142,0,0,1,0,sov,PM,1.39,0,1,1,0.0,13.2,13.2233,13.2233,19,6.3476,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2506,652,2146,0,0,0,0,sov,PM,0.85,0,1,1,0.0,18.6,18.5579,18.5579,16,8.2865,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2507,652,2146,0,0,1,0,sov,PM,1.35,0,1,1,0.0,15.4,15.4012,15.4012,22,8.7286,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2508,652,2147,0,0,0,0,sov,PM,1.10,0,1,1,0.0,18.6,18.5798,18.5798,25,10.0473,0.529346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2509,652,2197,0,0,0,0,sov,PM,4.16,0,1,1,0.0,10.6,10.6257,10.6257,15,4.8896,13.800446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2510,652,2197,0,0,1,0,sov,PM,1.06,0,1,1,0.0,11.0,11.0158,11.0158,16,5.3487,13.800446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2511,653,1,0,0,0,0,sov,PM,1.10,0,1,1,0.0,5.9,5.9204,5.9204,8,3.5965,4.451786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2512,653,2,0,0,0,0,sov,PM,1.10,0,1,1,0.0,7.7,7.7285,7.7285,9,3.6226,125.339897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2513,653,3,0,0,0,0,sov,PM,1.26,0,1,1,0.0,9.3,9.2842,9.2842,10,4.7736,18.779387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2514,653,3,0,0,2,0,sov,PM,1.88,0,1,1,0.0,9.4,9.4086,9.4086,11,4.7881,18.779387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2515,653,3,0,0,1,0,sov,PM,0.97,0,1,1,0.0,10.5,10.5138,10.5138,12,5.1405,18.779387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2516,653,8,0,0,0,0,sov,PM,57.93,0,1,1,0.0,4.0,3.9887,3.9887,6,1.5248,75.150002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2517,653,9,0,0,0,0,sov,PM,10.20,0,1,1,0.0,8.5,8.4877,8.4877,11,4.2160,66.085716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2518,653,9,0,0,1,0,sov,PM,0.96,0,1,1,0.0,9.7,9.7173,9.7173,13,4.5829,66.085716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2519,653,10,0,0,0,0,sov,PM,4.17,0,1,1,0.0,10.2,10.1951,10.1951,13,5.1364,32.464287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2520,653,10,0,0,1,0,sov,PM,0.98,0,1,1,0.0,11.4,11.4247,11.4247,15,5.5033,32.464287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2521,653,12,0,0,1,0,sov,PM,314.66,0,1,1,0.0,14.0,13.9646,13.9646,16,7.8658,50.528572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2522,653,12,0,0,2,0,sov,PM,1.06,0,1,1,0.0,13.6,13.5930,13.5930,16,7.5380,50.528572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2523,653,12,0,0,0,0,sov,PM,1.73,0,1,1,0.0,13.1,13.0976,13.0976,16,7.4008,50.528572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2524,653,14,0,0,1,0,sov,PM,1.13,0,1,1,0.0,15.3,15.3442,15.3442,17,8.6643,39.875511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2525,653,14,0,0,0,0,sov,PM,523.28,0,1,1,0.0,15.8,15.8437,15.8437,21,11.0991,39.875511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2526,653,16,0,0,0,0,sov,PM,0.87,0,1,1,0.0,20.0,19.9621,19.9621,16,9.6829,0.174490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
