link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,macro_node_id,macro_link_id,mvmt_txt_id
246,17301,17400,,1,99.08,2,1200,40,tertiary,5,,"LINESTRING (24.8280126 60.1772126, 24.8282168 60.1772248, 24.8283860 60.1772241, 24.8285594 60.1772160, 24.8287136 60.1772031, 24.8288646 60.1771823, 24.8297142 60.1770016)",,247,
247,17502,17600,,1,111.99,1,2300,60,motorway,1,,"LINESTRING (24.8272384 60.1773445, 24.8272572 60.1772575, 24.8273366 60.1771611, 24.8274306 60.1770673, 24.8275589 60.1768949, 24.8276435 60.1767530, 24.8276927 60.1765725, 24.8276990 60.1763775)",,248,
248,17700,17800,,1,96.08,2,2200,50,trunk,2,,"LINESTRING (24.8274983 60.1780483, 24.8274033 60.1781296, 24.8272763 60.1782061, 24.8271221 60.1782921, 24.8269638 60.1783655, 24.8268150 60.1784268, 24.8265789 60.1785115, 24.8262131 60.1786058)",,249,
249,17901,18000,,1,5.16,2,2300,60,motorway,1,,"LINESTRING (24.8279537 60.1772707, 24.8279227 60.1773144)",,250,
250,18101,18200,,1,84.47,1,2300,60,motorway,1,,"LINESTRING (24.8288247 60.1773493, 24.8289948 60.1774610, 24.8291941 60.1775628, 24.8294889 60.1776816, 24.8299890 60.1778243)",,251,
251,18300,5001,,1,90.27,2,1600,50,secondary,4,,"LINESTRING (24.8315264 60.1784658, 24.8321131 60.1786919, 24.8325648 60.1788762, 24.8328082 60.1789648)",,252,
252,6601,11001,,1,30.14,1,1200,40,tertiary,5,,"LINESTRING (24.8230946 60.1791239, 24.8230277 60.1791504, 24.8229472 60.1791678, 24.8228507 60.1791758, 24.8227353 60.1791644, 24.8225855 60.1791453)",,253,
253,8200,18400,,1,237.67,1,1600,50,secondary,4,,"LINESTRING (24.8335335 60.1793379, 24.8330421 60.1791795, 24.8326158 60.1790279, 24.8320048 60.1787928, 24.8312638 60.1784997, 24.8309012 60.1783558, 24.8305308 60.1782312, 24.8300540 60.1780984)",,254,
254,18502,18602,,1,75.42,1,1600,50,secondary,4,,"LINESTRING (24.8294894 60.1779490, 24.8289489 60.1777954, 24.8287341 60.1777419, 24.8286234 60.1777220, 24.8285447 60.1777092, 24.8284678 60.1777034, 24.8283748 60.1776993, 24.8282495 60.1776984)",,255,
255,18700,18800,,1,20.26,3,2300,60,motorway,1,,"LINESTRING (24.8280838 60.1758770, 24.8281023 60.1759209, 24.8281418 60.1760565)",,256,
256,18900,19000,,1,44.83,2,1200,40,tertiary,5,,"LINESTRING (24.8297989 60.1770736, 24.8290510 60.1772260)",,257,
257,18502,17700,,1,117.6,3,2200,50,trunk,2,,"LINESTRING (24.8294894 60.1779490, 24.8291713 60.1779193, 24.8288789 60.1778726, 24.8287645 60.1778565, 24.8286496 60.1778473, 24.8285535 60.1778424, 24.8284592 60.1778419, 24.8283630 60.1778456, 24.8282634 60.1778519, 24.8281707 60.1778659, 24.8280756 60.1778806, 24.8279851 60.1778992, 24.8278959 60.1779226, 24.8274983 60.1780483)",,258,
258,6602,19100,,1,132.18,1,1200,40,tertiary,5,,"LINESTRING (24.8232924 60.1790132, 24.8234729 60.1789531, 24.8239032 60.1788261, 24.8241837 60.1787214, 24.8248443 60.1784202, 24.8249505 60.1783833, 24.8250790 60.1783658, 24.8251775 60.1783614, 24.8252350 60.1783639)",,259,
259,19101,6603,,1,126.24,1,1200,40,tertiary,5,,"LINESTRING (24.8252029 60.1784256, 24.8251777 60.1784245, 24.8251016 60.1784279, 24.8250049 60.1784411, 24.8249233 60.1784694, 24.8242643 60.1787698, 24.8240583 60.1788468, 24.8239734 60.1788785, 24.8237547 60.1789430, 24.8235401 60.1790063, 24.8233625 60.1790654)",,260,
260,19200,1504,,1,77.92,1,800,30,unclassified,11,,"LINESTRING (24.8263885 60.1860918, 24.8264457 60.1861395, 24.8264616 60.1861528, 24.8264848 60.1861709, 24.8267811 60.1864027, 24.8269125 60.1865037, 24.8270985 60.1866396, 24.8271315 60.1866637, 24.8271495 60.1866797)",,261,
261,1505,19201,,1,75.65,1,800,30,unclassified,11,,"LINESTRING (24.8270206 60.1866943, 24.8269943 60.1866750, 24.8268073 60.1865385, 24.8266749 60.1864367, 24.8264033 60.1862243, 24.8263542 60.1861858, 24.8263373 60.1861717, 24.8262801 60.1861240)",,262,
262,19300,19400,,1,6.15,1,1200,40,tertiary,5,,"LINESTRING (24.8345151 60.1886267, 24.8345430 60.1885733)",,263,
263,19401,19301,,1,6.15,1,1200,40,tertiary,5,,"LINESTRING (24.8346652 60.1885891, 24.8346373 60.1886425)",,264,
264,19500,19600,,1,17.8,2,1200,40,tertiary,5,,"LINESTRING (24.8342780 60.1890054, 24.8342536 60.1889832, 24.8342419 60.1889575, 24.8342449 60.1889313, 24.8342622 60.1889065, 24.8342869 60.1888881, 24.8343194 60.1888731, 24.8343351 60.1888647)",,265,
265,19600,19302,,1,15.13,2,1200,40,tertiary,5,,"LINESTRING (24.8343351 60.1888647, 24.8343790 60.1888350, 24.8344188 60.1887807, 24.8344497 60.1887432, 24.8344503 60.1887427)",,266,
266,19702,10202,,1,12.55,2,1200,40,tertiary,5,,"LINESTRING (24.8344634 60.1890432, 24.8343849 60.1890888, 24.8343434 60.1891271, 24.8343354 60.1891353)",,267,
267,10203,19500,,1,12.17,2,1200,40,tertiary,5,,"LINESTRING (24.8342232 60.1891108, 24.8342320 60.1890996, 24.8342473 60.1890779, 24.8342633 60.1890500, 24.8342780 60.1890054)",,268,
268,19303,19802,,1,13.56,2,1200,40,tertiary,5,,"LINESTRING (24.8345591 60.1887597, 24.8345565 60.1887749, 24.8345539 60.1887945, 24.8345526 60.1888531, 24.8345630 60.1888808)",,269,
269,19900,20000,,1,63.35,1,800,30,unclassified,11,,"LINESTRING (24.8276618 60.1885321, 24.8286113 60.1882300, 24.8286243 60.1882259)",,270,
270,20001,19901,,1,63.35,1,800,30,unclassified,11,,"LINESTRING (24.8286922 60.1882788, 24.8286792 60.1882830, 24.8277297 60.1885851)",,271,
271,20100,6302,,1,20.92,1,1200,40,tertiary,5,,"LINESTRING (24.8260360 60.1789233, 24.8259848 60.1789474, 24.8257729 60.1790144, 24.8257229 60.1790266)",,272,
272,7102,20201,,1,131.21,3,2200,100,trunk,2,,"LINESTRING (24.8244184 60.1794552, 24.8244104 60.1794532, 24.8243111 60.1794225, 24.8241019 60.1793518, 24.8240054 60.1793285, 24.8238833 60.1793145, 24.8236969 60.1793138, 24.8235333 60.1793332, 24.8233670 60.1793785, 24.8228949 60.1795566, 24.8223343 60.1796859)",,273,
273,17502,17301,,1,49.11,2,1600,50,secondary,4,,"LINESTRING (24.8272384 60.1773445, 24.8272881 60.1773117, 24.8273412 60.1772865, 24.8274229 60.1772517, 24.8275057 60.1772227, 24.8275897 60.1772061, 24.8276681 60.1771956, 24.8277556 60.1771917, 24.8278373 60.1771949, 24.8279356 60.1772015, 24.8280126 60.1772126)",,274,
274,6202,7103,,1,30.51,1,1200,40,tertiary,5,,"LINESTRING (24.8251720 60.1792609, 24.8250661 60.1793286, 24.8248935 60.1793958, 24.8247969 60.1794398, 24.8247744 60.1794479)",,275,
275,7104,6203,,1,33.6,1,1200,40,tertiary,5,,"LINESTRING (24.8246685 60.1794185, 24.8246692 60.1794139, 24.8247175 60.1793705, 24.8247900 60.1793341, 24.8249625 60.1792888, 24.8251354 60.1792398)",,276,
276,20301,20400,,1,159.91,2,2300,60,motorway,1,,"LINESTRING (24.8259584 60.1784332, 24.8262455 60.1783305, 24.8265585 60.1781905, 24.8268423 60.1780536, 24.8271139 60.1778785, 24.8273610 60.1776870, 24.8275345 60.1774788, 24.8276579 60.1773106)",,277,
277,8400,20500,,1,144.12,1,2200,60,trunk,2,,"LINESTRING (24.8234544 60.1791320, 24.8238913 60.1789643, 24.8244506 60.1787970, 24.8249613 60.1786326, 24.8253751 60.1784939, 24.8255916 60.1783999)",,278,
278,18800,18101,,1,150.65,4,2300,60,motorway,1,,"LINESTRING (24.8281418 60.1760565, 24.8282673 60.1762785, 24.8283123 60.1764998, 24.8283492 60.1766865, 24.8284038 60.1768569, 24.8284597 60.1769825, 24.8285430 60.1770985, 24.8286713 60.1772255, 24.8288247 60.1773493)",,279,
279,17600,20600,,1,137.94,4,2300,60,motorway,1,,"LINESTRING (24.8276990 60.1763775, 24.8276911 60.1761685, 24.8276066 60.1758652, 24.8274970 60.1754653, 24.8274302 60.1752200, 24.8274094 60.1751486)",,280,
280,18800,17901,,1,136.31,2,2300,60,motorway,1,,"LINESTRING (24.8281418 60.1760565, 24.8281525 60.1762938, 24.8281681 60.1765480, 24.8281417 60.1767874, 24.8280589 60.1770387, 24.8279537 60.1772707)",,281,
281,20701,20601,,1,245.33,2,2300,60,motorway,1,,"LINESTRING (24.8276818 60.1772746, 24.8278295 60.1770170, 24.8279045 60.1767770, 24.8279254 60.1765460, 24.8278973 60.1762798, 24.8278268 60.1759880, 24.8277395 60.1757546, 24.8274200 60.1751110)",,282,
282,20800,902,,1,57.68,1,1000,40,residential,6,,"LINESTRING (24.8349944 60.1817507, 24.8354239 60.1821936, 24.8354521 60.1822156)",,283,
283,903,20801,,1,58.53,1,1000,40,residential,6,,"LINESTRING (24.8353460 60.1822495, 24.8353135 60.1822244, 24.8348808 60.1817781)",,284,
284,904,14502,,1,298.4,1,1000,40,residential,6,,"LINESTRING (24.8356151 60.1823306, 24.8358048 60.1824530, 24.8362737 60.1826926, 24.8371878 60.1831790, 24.8372973 60.1832436, 24.8373729 60.1833067, 24.8374318 60.1833675, 24.8374820 60.1834310, 24.8375158 60.1835036, 24.8375297 60.1835708, 24.8375315 60.1836916, 24.8374889 60.1842820, 24.8374703 60.1845394, 24.8374617 60.1846582)",,285,
285,14503,905,,1,293.54,1,1000,40,residential,6,,"LINESTRING (24.8373355 60.1846560, 24.8373441 60.1845372, 24.8373627 60.1842798, 24.8374053 60.1836907, 24.8374035 60.1835742, 24.8373910 60.1835140, 24.8373612 60.1834497, 24.8373162 60.1833927, 24.8372617 60.1833365, 24.8371943 60.1832802, 24.8370934 60.1832208, 24.8361825 60.1827360, 24.8357094 60.1824942, 24.8355152 60.1823691)",,286,
286,14504,20900,,1,162.12,1,1000,40,residential,6,,"LINESTRING (24.8374602 60.1847999, 24.8374608 60.1848112, 24.8374564 60.1849838, 24.8374404 60.1851285, 24.8374380 60.1851503, 24.8374383 60.1851823, 24.8374394 60.1853299, 24.8374405 60.1855080, 24.8374401 60.1856906, 24.8374111 60.1858596, 24.8374106 60.1858622, 24.8374053 60.1859790, 24.8373969 60.1860778, 24.8373952 60.1862546)",,287,
287,20901,14505,,1,161.9,1,1000,40,residential,6,,"LINESTRING (24.8372690 60.1862543, 24.8372707 60.1860764, 24.8372791 60.1859770, 24.8372846 60.1858588, 24.8372850 60.1858560, 24.8373139 60.1856878, 24.8373143 60.1855080, 24.8373132 60.1853301, 24.8373121 60.1851839, 24.8373118 60.1851487, 24.8373144 60.1851247, 24.8373302 60.1849816, 24.8373346 60.1848116, 24.8373341 60.1848016)",,288,
288,21001,21100,,1,18.64,1,1600,40,secondary,4,,"LINESTRING (24.8280607 60.1777456, 24.8279552 60.1777598, 24.8278557 60.1777676, 24.8277299 60.1777715)",,289,
289,17101,18602,,1,23.99,2,1600,50,secondary,4,,"LINESTRING (24.8284464 60.1775099, 24.8284284 60.1775383, 24.8284065 60.1775730, 24.8283834 60.1776042, 24.8283464 60.1776395, 24.8282495 60.1776984)",,290,
290,18602,21001,,1,11.79,2,1600,50,secondary,4,,"LINESTRING (24.8282495 60.1776984, 24.8282076 60.1777142, 24.8281491 60.1777287, 24.8280607 60.1777456)",,291,
291,17001,17502,,1,15.76,2,1600,50,secondary,4,,"LINESTRING (24.8271560 60.1774777, 24.8271627 60.1774362, 24.8271863 60.1773920, 24.8272384 60.1773445)",,292,
292,21201,17001,,1,17.91,1,1600,50,secondary,4,,"LINESTRING (24.8272253 60.1776343, 24.8271979 60.1775920, 24.8271782 60.1775541, 24.8271639 60.1775158, 24.8271560 60.1774777)",,293,
293,21100,21201,,1,33.49,1,1600,50,secondary,4,,"LINESTRING (24.8277299 60.1777715, 24.8276478 60.1777689, 24.8275492 60.1777582, 24.8274647 60.1777427, 24.8273863 60.1777225, 24.8272991 60.1776882, 24.8272253 60.1776343)",,294,
294,5503,15103,,1,4.92,2,1200,50,tertiary,5,,"LINESTRING (24.8123431 60.1863489, 24.8122567 60.1863589)",,295,
295,7400,21300,,1,286.99,2,2200,60,trunk,2,,"LINESTRING (24.8153230 60.1823560, 24.8170254 60.1816084, 24.8178710 60.1812492, 24.8192924 60.1807051)",,296,
296,21401,4801,,1,203.91,3,2200,70,trunk,2,,"LINESTRING (24.8217563 60.1799256, 24.8212500 60.1801288, 24.8200335 60.1805714, 24.8188241 60.1810292)",,297,
297,20201,21401,,1,41.72,4,2200,70,trunk,2,,"LINESTRING (24.8223343 60.1796859, 24.8217563 60.1799256)",,298,
298,15802,7202,,1,8.78,1,1200,40,tertiary,5,,"LINESTRING (24.8157659 60.1841145, 24.8158085 60.1840385)",,299,
299,7203,15803,,1,8.78,1,1200,40,tertiary,5,,"LINESTRING (24.8159300 60.1840554, 24.8158874 60.1841314)",,300,
300,7902,19402,,1,4.38,2,1200,40,tertiary,5,,"LINESTRING (24.8347863 60.1884356, 24.8347643 60.1884734)",,301,
301,19403,7903,,1,4.4,2,1200,40,tertiary,5,,"LINESTRING (24.8345824 60.1884472, 24.8346045 60.1884093)",,302,
302,6702,6402,,1,6.47,1,1000,30,residential,6,,"LINESTRING (24.8218552 60.1790327, 24.8218614 60.1789747)",,303,
303,8702,21500,,1,2.35,1,1000,30,residential,6,,"LINESTRING (24.8221564 60.1787491, 24.8221435 60.1787692)",,304,
304,21501,6502,,1,11.07,1,1000,30,residential,6,,"LINESTRING (24.8220880 60.1788547, 24.8220823 60.1788630, 24.8220215 60.1789484)",,305,
305,21602,21700,,1,106.04,3,2200,60,trunk,2,,"LINESTRING (24.8205220 60.1802488, 24.8208591 60.1800674, 24.8211005 60.1799594, 24.8213138 60.1798560, 24.8215042 60.1797480, 24.8216356 60.1796153, 24.8217021 60.1795174)",,306,
306,19102,21800,,1,35.15,1,1200,40,tertiary,5,,"LINESTRING (24.8255050 60.1784240, 24.8259215 60.1786618)",,307,
307,21801,19103,,1,32.77,1,1200,40,tertiary,5,,"LINESTRING (24.8258264 60.1787031, 24.8254381 60.1784814)",,308,
308,21802,20101,,1,2.51,1,1200,40,tertiary,5,,"LINESTRING (24.8261028 60.1787776, 24.8261286 60.1787962)",,309,
309,20102,21803,,1,13.64,1,1200,40,tertiary,5,,"LINESTRING (24.8260683 60.1788727, 24.8260269 60.1788333, 24.8259374 60.1787693)",,310,
310,21901,18300,,1,94.34,1,2300,60,motorway,1,,"LINESTRING (24.8302478 60.1779097, 24.8305329 60.1780117, 24.8308578 60.1781435, 24.8311843 60.1782954, 24.8315264 60.1784658)",,311,
311,18200,21901,,1,17.22,1,2300,60,motorway,1,,"LINESTRING (24.8299890 60.1778243, 24.8302478 60.1779097)",,312,
312,20500,16901,,1,31.47,2,2200,50,trunk,2,,"LINESTRING (24.8255916 60.1783999, 24.8257354 60.1783195, 24.8258036 60.1782707, 24.8259221 60.1781715)",,313,
313,22000,20201,,1,143.28,3,2200,70,trunk,2,,"LINESTRING (24.8244628 60.1789599, 24.8236325 60.1792091, 24.8234153 60.1792818, 24.8229137 60.1794626, 24.8223343 60.1796859)",,314,
314,19000,17102,,1,24.01,2,1200,40,tertiary,5,,"LINESTRING (24.8290510 60.1772260, 24.8288283 60.1772804, 24.8287368 60.1773090, 24.8286796 60.1773344)",,315,
315,17301,17103,,1,28.14,1,1600,50,secondary,4,,"LINESTRING (24.8280126 60.1772126, 24.8281083 60.1772380, 24.8282207 60.1772757, 24.8283342 60.1773178, 24.8284217 60.1773599)",,316,
316,16302,22100,,1,14.76,2,1200,40,tertiary,5,,"LINESTRING (24.8163082 60.1832759, 24.8163920 60.1831501)",,317,
317,22101,16303,,1,14.77,2,1200,40,tertiary,5,,"LINESTRING (24.8165717 60.1831797, 24.8164879 60.1833056)",,318,
318,22102,14602,,1,217.32,2,1200,40,tertiary,5,,"LINESTRING (24.8165288 60.1829455, 24.8166788 60.1827222, 24.8167839 60.1826041, 24.8169098 60.1824822, 24.8170182 60.1823947, 24.8171557 60.1823056, 24.8173748 60.1821916, 24.8175836 60.1820996, 24.8178203 60.1820125, 24.8178937 60.1819858, 24.8181759 60.1819033, 24.8184187 60.1818491, 24.8186657 60.1818022, 24.8188649 60.1817778, 24.8190685 60.1817581, 24.8192670 60.1817482, 24.8192949 60.1817480)",,319,
319,14603,22103,,1,203.67,2,1200,40,tertiary,5,,"LINESTRING (24.8192853 60.1818423, 24.8192780 60.1818424, 24.8190959 60.1818515, 24.8189055 60.1818699, 24.8187223 60.1818924, 24.8184911 60.1819363, 24.8182627 60.1819873, 24.8179977 60.1820647, 24.8179325 60.1820885, 24.8177028 60.1821730, 24.8175060 60.1822596, 24.8172995 60.1823671, 24.8171742 60.1824483, 24.8170748 60.1825286, 24.8169547 60.1826448, 24.8168554 60.1827564, 24.8167083 60.1829754)",,320,
320,19600,19802,,1,13.49,2,1200,40,tertiary,5,,"LINESTRING (24.8343351 60.1888647, 24.8344107 60.1888554, 24.8344652 60.1888562, 24.8345170 60.1888647, 24.8345630 60.1888808)",,321,
321,19702,19500,,1,11.67,2,1200,40,tertiary,5,,"LINESTRING (24.8344634 60.1890432, 24.8344202 60.1890443, 24.8343794 60.1890408, 24.8343411 60.1890330, 24.8343071 60.1890213, 24.8342780 60.1890054)",,322,
322,19802,12902,,1,2.9,2,1200,40,tertiary,5,,"LINESTRING (24.8345630 60.1888808, 24.8345953 60.1889013)",,323,
323,12903,19702,,1,2.2,2,1200,40,tertiary,5,,"LINESTRING (24.8345015 60.1890378, 24.8344634 60.1890432)",,324,
324,8400,20301,,1,159.25,2,2200,60,trunk,2,,"LINESTRING (24.8234544 60.1791320, 24.8241619 60.1789366, 24.8245539 60.1788256, 24.8250348 60.1786976, 24.8254791 60.1785773, 24.8257388 60.1785005, 24.8259584 60.1784332)",,325,
325,6403,8703,,1,21.17,1,1000,30,residential,6,,"LINESTRING (24.8219084 60.1788885, 24.8219394 60.1788417, 24.8220098 60.1787596, 24.8220894 60.1787266)",,326,
326,6503,6703,,1,8.86,1,1000,30,residential,6,,"LINESTRING (24.8219852 60.1789786, 24.8218776 60.1790373)",,327,
327,6303,20103,,1,21.83,1,1200,40,tertiary,5,,"LINESTRING (24.8256814 60.1790012, 24.8257176 60.1789778, 24.8259372 60.1789023, 24.8260020 60.1788933)",,328,
328,16003,24602,,1,16.03,2,800,40,unclassified,11,,"LINESTRING (24.8222324 60.1861190, 24.8222897 60.1861501, 24.8223848 60.1862401)",,329,
329,24603,16501,,1,38.67,1,1200,40,tertiary,5,,"LINESTRING (24.8225016 60.1864098, 24.8225800 60.1865170, 24.8226338 60.1865974, 24.8226636 60.1867030, 24.8226658 60.1867447)",,330,
330,24604,22300,,1,37.89,1,1200,40,tertiary,5,,"LINESTRING (24.8221885 60.1863981, 24.8219950 60.1864236, 24.8219265 60.1864333, 24.8215168 60.1864537)",,332,
331,22301,24605,,1,29.13,2,1200,40,tertiary,5,,"LINESTRING (24.8215778 60.1864257, 24.8218498 60.1863790, 24.8219627 60.1863596, 24.8220774 60.1863458)",,333,
332,22400,22500,,1,141.2,1,1200,50,tertiary,5,,"LINESTRING (24.8178586 60.1866863, 24.8182570 60.1866583, 24.8184144 60.1866439, 24.8191212 60.1865794, 24.8194859 60.1865535, 24.8200903 60.1865165, 24.8203750 60.1864963)",,335,
333,22501,22401,,1,141.2,1,1200,50,tertiary,5,,"LINESTRING (24.8203927 60.1865585, 24.8201069 60.1865788, 24.8195025 60.1866158, 24.8191416 60.1866414, 24.8184353 60.1867059, 24.8182772 60.1867203, 24.8178763 60.1867485)",,336,
334,22402,22600,,1,29.45,1,1200,50,tertiary,5,,"LINESTRING (24.8175860 60.1867474, 24.8173978 60.1867745, 24.8171631 60.1867922, 24.8170673 60.1867912, 24.8170655 60.1867910)",,337,
335,22601,22403,,1,29.06,1,1200,50,tertiary,5,,"LINESTRING (24.8170587 60.1867452, 24.8170617 60.1867446, 24.8171481 60.1867399, 24.8173894 60.1867265, 24.8175804 60.1867270)",,338,
336,22700,22800,,1,103.95,1,1200,50,tertiary,5,,"LINESTRING (24.8139300 60.1868740, 24.8139424 60.1868742, 24.8142204 60.1868614, 24.8149275 60.1867932, 24.8155503 60.1867303, 24.8157727 60.1867078)",,339,
337,22801,22701,,1,104.73,1,1200,50,tertiary,5,,"LINESTRING (24.8157844 60.1867707, 24.8155872 60.1867907, 24.8149521 60.1868548, 24.8142382 60.1869237, 24.8139470 60.1869371, 24.8139276 60.1869369)",,340,
338,22900,23000,,1,5.82,1,800,30,unclassified,11,,"LINESTRING (24.8134004 60.1868487, 24.8133456 60.1868933)",,341,
339,23001,22901,,1,5.82,1,800,30,unclassified,11,,"LINESTRING (24.8132379 60.1868605, 24.8132927 60.1868159)",,342,
340,23002,4302,,1,170.44,1,800,30,unclassified,11,,"LINESTRING (24.8132476 60.1869696, 24.8131569 60.1870394, 24.8130246 60.1871306, 24.8129133 60.1871805, 24.8127828 60.1872161, 24.8126010 60.1872410, 24.8124140 60.1872590, 24.8122217 60.1872775, 24.8111387 60.1873812, 24.8107148 60.1874049, 24.8105247 60.1874163, 24.8104398 60.1874228)",,343,
341,4303,23003,,1,165.05,1,800,30,unclassified,11,,"LINESTRING (24.8104110 60.1873613, 24.8105077 60.1873541, 24.8107002 60.1873425, 24.8111197 60.1873190, 24.8121979 60.1872157, 24.8123901 60.1871972, 24.8125722 60.1871798, 24.8127350 60.1871575, 24.8128397 60.1871289, 24.8129302 60.1870884, 24.8130527 60.1870040, 24.8131416 60.1869354)",,344,
342,22702,23004,,1,12.85,1,1200,40,tertiary,5,,"LINESTRING (24.8136413 60.1869123, 24.8136071 60.1869142, 24.8134543 60.1869176, 24.8134114 60.1869121)",,345,
343,23005,16101,,1,62.23,1,1200,40,tertiary,5,,"LINESTRING (24.8131497 60.1868549, 24.8131155 60.1868447, 24.8127365 60.1867279, 24.8125866 60.1866749, 24.8124886 60.1866185, 24.8124143 60.1865698, 24.8123298 60.1864906)",,346,
344,22902,22703,,1,9.25,1,1200,40,tertiary,5,,"LINESTRING (24.8134928 60.1868507, 24.8135021 60.1868531, 24.8135822 60.1868696, 24.8136481 60.1868808)",,347,
345,23101,22903,,1,40.33,2,1200,40,tertiary,5,,"LINESTRING (24.8125646 60.1865697, 24.8126805 60.1866151, 24.8131829 60.1867591)",,348,
346,5600,23101,,1,16.94,1,1200,40,tertiary,5,,"LINESTRING (24.8124258 60.1864354, 24.8124788 60.1865064, 24.8125646 60.1865697)",,349,
347,23201,23300,,1,49.81,2,2200,60,trunk,2,,"LINESTRING (24.8261841 60.1784910, 24.8259190 60.1785746, 24.8256537 60.1786494, 24.8254069 60.1787145)",,350,
348,21001,17700,,1,46.16,1,2200,50,trunk,2,,"LINESTRING (24.8280607 60.1777456, 24.8278256 60.1778468, 24.8276735 60.1779273, 24.8274983 60.1780483)",,351,
349,23401,22000,,1,60.12,1,2200,70,trunk,2,,"LINESTRING (24.8254640 60.1787625, 24.8248610 60.1789130, 24.8244628 60.1789599)",,352,
350,16502,1402,,1,95.5,1,1200,40,tertiary,5,,"LINESTRING (24.8227715 60.1868763, 24.8228841 60.1870635, 24.8229212 60.1871223, 24.8229483 60.1871668, 24.8231745 60.1875614, 24.8232111 60.1876248, 24.8232582 60.1876988, 24.8232582 60.1876988)",,353,
351,1403,16503,,1,99.68,1,1200,40,tertiary,5,,"LINESTRING (24.8231740 60.1877492, 24.8231432 60.1877262, 24.8230903 60.1876430, 24.8230531 60.1875788, 24.8228271 60.1871846, 24.8228006 60.1871408, 24.8227635 60.1870819, 24.8226506 60.1868943)",,354,
352,13302,9201,,1,78.79,1,2200,70,trunk,2,,"LINESTRING (24.8092038 60.1864475, 24.8092147 60.1862968, 24.8092802 60.1861926, 24.8095081 60.1859408, 24.8095638 60.1858817, 24.8095910 60.1858439, 24.8096013 60.1858118, 24.8095876 60.1857792)",,355,
353,3302,23500,,1,102.79,1,800,40,unclassified,11,,"LINESTRING (24.8308438 60.1820860, 24.8308626 60.1821046, 24.8310674 60.1824271, 24.8311628 60.1825904, 24.8312506 60.1827405, 24.8313037 60.1828133, 24.8313698 60.1828971, 24.8313854 60.1829168, 24.8313979 60.1829362, 24.8314165 60.1829631)",,356,
354,23501,3303,,1,101.65,1,800,40,unclassified,11,,"LINESTRING (24.8312960 60.1829818, 24.8312781 60.1829560, 24.8312664 60.1829379, 24.8312526 60.1829203, 24.8311857 60.1828355, 24.8311306 60.1827601, 24.8310384 60.1826024, 24.8309466 60.1824453, 24.8307454 60.1821284, 24.8307310 60.1821142)",,357,
355,10802,23600,,1,57.56,1,1200,40,tertiary,5,,"LINESTRING (24.8335744 60.1798183, 24.8340322 60.1800828, 24.8340772 60.1801022, 24.8343413 60.1801438)",,358,
356,23601,10803,,1,61.47,1,1200,40,tertiary,5,,"LINESTRING (24.8343032 60.1802037, 24.8340142 60.1801582, 24.8339426 60.1801272, 24.8334789 60.1798593)",,359,
357,13600,13302,,1,50.33,5,2200,70,trunk,2,,"LINESTRING (24.8087939 60.1868507, 24.8092038 60.1864475)",,360,
358,21602,8301,,1,103.55,2,2200,60,trunk,2,,"LINESTRING (24.8205220 60.1802488, 24.8216316 60.1798366, 24.8220012 60.1796822)",,361,
359,21300,21602,,1,85.06,3,2200,60,trunk,2,,"LINESTRING (24.8192924 60.1807051, 24.8205220 60.1802488)",,362,
360,23701,18502,,1,18.32,1,1600,50,secondary,4,,"LINESTRING (24.8297803 60.1780269, 24.8294894 60.1779490)",,363,
361,18400,23701,,1,17.14,1,1600,50,secondary,4,,"LINESTRING (24.8300540 60.1780984, 24.8297803 60.1780269)",,364,
362,17200,23800,,1,16.71,1,1600,50,secondary,4,,"LINESTRING (24.8298594 60.1779391, 24.8301281 60.1780069)",,365,
363,23800,18300,,1,93.05,1,1600,50,secondary,4,,"LINESTRING (24.8301281 60.1780069, 24.8304948 60.1781046, 24.8308130 60.1782071, 24.8311438 60.1783235, 24.8315264 60.1784658)",,366,
364,20400,20701,,1,4.23,2,2300,60,motorway,1,,"LINESTRING (24.8276579 60.1773106, 24.8276818 60.1772746)",,367,
365,18000,23201,,1,165.96,2,2300,60,motorway,1,,"LINESTRING (24.8279227 60.1773144, 24.8277772 60.1775181, 24.8275821 60.1777298, 24.8273173 60.1779355, 24.8270689 60.1780977, 24.8267727 60.1782579, 24.8265065 60.1783719, 24.8261841 60.1784910)",,368,
366,20002,10104,,1,9.65,1,800,30,unclassified,11,,"LINESTRING (24.8287762 60.1881776, 24.8287976 60.1881707, 24.8288231 60.1881626, 24.8289228 60.1881309)",,369,
367,10105,20003,,1,9.64,1,800,30,unclassified,11,,"LINESTRING (24.8289908 60.1881839, 24.8288910 60.1882156, 24.8288656 60.1882237, 24.8288443 60.1882305)",,370,
368,11302,19902,,1,15.15,1,800,30,unclassified,11,,"LINESTRING (24.8271875 60.1886815, 24.8274186 60.1886090)",,371,
369,19903,11303,,1,15.14,1,800,30,unclassified,11,,"LINESTRING (24.8274858 60.1886622, 24.8272549 60.1887347)",,372,
370,23300,22000,,1,59.08,2,2200,70,trunk,2,,"LINESTRING (24.8254069 60.1787145, 24.8244628 60.1789599)",,373,
371,17800,23401,,1,45.07,1,2200,50,trunk,2,,"LINESTRING (24.8262131 60.1786058, 24.8254640 60.1787625)",,374,
