first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,agent_type,PCE_unit,demand_period,volume,toll,travel_time,distance_km,node_sequence,time_sequence
,1679,1,2,0,sov,sov,1,AM,1,0.0,21.7424,18.6107,3;4;5;6;7;8;9;10;11;12;,417.899994;423.033325;424.183319;425.483337;426.666656;433.970825;435.029175;436.345825;437.295837;437.908325;
,1680,1,2,0,sov,sov,1,AM,1,0.0,21.8458,18.6107,3;4;5;6;7;8;9;10;11;12;,417.983337;423.100006;424.250000;425.549988;426.750000;434.183319;435.299988;436.466675;437.399994;438.012512;
,1681,1,2,0,sov,sov,1,AM,1,0.0,21.8618,18.6107,3;4;5;6;7;8;9;10;11;12;,418.000000;423.120819;424.266663;425.566681;426.766663;434.200012;435.299988;436.483337;437.416656;438.029175;
,1682,1,2,0,sov,sov,1,AM,1,0.0,21.8778,18.6107,3;4;5;6;7;8;9;10;11;12;,418.000000;423.120819;424.266663;425.583344;426.783325;434.283325;435.345825;436.500000;437.433319;438.045837;
,1683,1,2,0,sov,sov,1,AM,1,0.0,21.8979,18.6107,3;4;5;6;7;8;9;10;11;12;,418.016663;423.283325;424.416656;425.704163;426.879181;434.320831;435.391663;436.524994;437.454163;438.066681;
,1684,1,2,0,sov,sov,1,AM,1,0.0,21.9222,18.6107,3;4;5;6;7;8;9;10;11;12;,418.033325;423.283325;424.433319;425.725006;426.899994;434.320831;435.408325;436.549988;437.479156;438.091675;
,1685,1,2,0,sov,sov,1,AM,1,0.0,21.9424,18.6107,3;4;5;6;7;8;9;10;11;12;,418.049988;423.316681;424.450012;425.750000;426.924988;434.350006;435.424988;436.570831;437.500000;438.112488;
,1686,1,2,0,sov,sov,1,AM,1,0.0,22.0750,18.6107,3;4;5;6;7;8;9;10;11;12;,418.133331;423.541656;424.666656;425.966675;427.141663;434.416656;435.500000;436.700012;437.633331;438.245819;
,1687,1,2,0,sov,sov,1,AM,1,0.0,22.0910,18.6107,3;4;5;6;7;8;9;10;11;12;,418.133331;423.549988;424.683319;425.983337;427.166656;434.441681;435.516663;436.716675;437.649994;438.262512;
,1688,1,2,0,sov,sov,1,AM,1,0.0,22.1069,18.6107,3;4;5;6;7;8;9;10;11;12;,418.149994;423.549988;424.683319;425.983337;427.166656;434.450012;435.516663;436.733337;437.666656;438.279175;
,1689,1,2,0,sov,sov,1,AM,1,0.0,22.1313,18.6107,3;4;5;6;7;8;9;10;11;12;,418.149994;423.566681;424.700012;426.000000;427.183319;434.450012;435.533325;436.750000;437.691681;438.304169;
,1690,1,2,0,sov,sov,1,AM,1,0.0,22.1472,18.6107,3;4;5;6;7;8;9;10;11;12;,418.166656;423.600006;424.733337;426.020844;427.208344;434.466675;435.549988;436.774994;437.708344;438.320831;
,1691,1,2,0,sov,sov,1,AM,1,0.0,22.1715,18.6107,3;4;5;6;7;8;9;10;11;12;,418.166656;423.616669;424.750000;426.037506;427.216675;434.495819;435.566681;436.791656;437.733337;438.345825;
,1692,1,2,0,sov,sov,1,AM,1,0.0,22.2875,18.6107,3;4;5;6;7;8;9;10;11;12;,418.250000;423.700012;424.850006;426.137512;427.333344;434.566681;435.666656;436.904175;437.850006;438.462494;
,1693,1,2,0,sov,sov,1,AM,1,0.0,22.3035,18.6107,3;4;5;6;7;8;9;10;11;12;,418.250000;423.716675;424.866669;426.154175;427.366669;434.566681;435.683319;436.933319;437.866669;438.479156;
,1694,1,2,0,sov,sov,1,AM,1,0.0,22.3194,18.6107,3;4;5;6;7;8;9;10;11;12;,418.266663;423.733337;424.866669;426.154175;427.383331;434.583344;435.683319;436.950012;437.883331;438.495819;
,1695,1,2,0,sov,sov,1,AM,1,0.0,22.3396,18.6107,3;4;5;6;7;8;9;10;11;12;,418.266663;423.750000;424.883331;426.170837;427.383331;434.600006;435.700012;436.975006;437.904175;438.516663;
,1696,1,2,0,sov,sov,1,AM,1,0.0,22.3972,18.6107,3;4;5;6;7;8;9;10;11;12;,418.283325;423.766663;424.899994;426.187500;427.399994;434.600006;435.716675;437.000000;437.962494;438.575012;
,1697,1,2,0,sov,sov,1,AM,1,0.0,22.4132,18.6107,3;4;5;6;7;8;9;10;11;12;,418.283325;423.783325;424.908325;426.195831;427.416656;434.637512;435.733337;437.016663;437.979156;438.591675;
,1698,1,2,0,sov,sov,1,AM,1,0.0,22.5167,18.6107,3;4;5;6;7;8;9;10;11;12;,418.366669;423.866669;424.991669;426.279175;427.533325;434.850006;435.908325;437.154175;438.083344;438.695831;
,1699,1,2,0,sov,sov,1,AM,1,0.0,22.5410,18.6107,3;4;5;6;7;8;9;10;11;12;,418.366669;423.883331;425.008331;426.308319;427.549988;434.916656;435.975006;437.179169;438.108337;438.720825;
,1700,1,2,0,sov,sov,1,AM,1,0.0,22.5528,18.6107,3;4;5;6;7;8;9;10;11;12;,418.383331;423.899994;425.024994;426.316681;427.566681;434.916656;435.975006;437.183319;438.116669;438.729156;
,1701,1,2,0,sov,sov,1,AM,1,0.0,22.5771,18.6107,3;4;5;6;7;8;9;10;11;12;,418.383331;423.916656;425.041656;426.333344;427.566681;434.933319;436.000000;437.204163;438.145844;438.758331;
,1702,1,2,0,sov,sov,1,AM,1,0.0,22.5847,18.6107,3;4;5;6;7;8;9;10;11;12;,418.416656;423.916656;425.049988;426.337494;427.583344;434.950012;436.020844;437.220825;438.149994;438.762512;
,1703,1,2,0,sov,sov,1,AM,1,0.0,22.6090,18.6107,3;4;5;6;7;8;9;10;11;12;,418.433319;423.950012;425.075012;426.362488;427.583344;434.983337;436.045837;437.245819;438.179169;438.791656;
,1704,1,2,0,sov,sov,1,AM,1,0.0,22.7250,18.6107,3;4;5;6;7;8;9;10;11;12;,418.500000;424.066681;425.191681;426.483337;427.666656;435.049988;436.120819;437.366669;438.295837;438.908325;
,1705,1,2,0,sov,sov,1,AM,1,0.0,22.7410,18.6107,3;4;5;6;7;8;9;10;11;12;,418.500000;424.083344;425.208344;426.495819;427.683319;435.066681;436.145844;437.383331;438.312500;438.924988;
,1706,1,2,0,sov,sov,1,AM,1,0.0,22.7569,18.6107,3;4;5;6;7;8;9;10;11;12;,418.516663;424.083344;425.216675;426.504181;427.683319;435.066681;436.162506;437.399994;438.329163;438.941681;
,1707,1,2,0,sov,sov,1,AM,1,0.0,22.7729,18.6107,3;4;5;6;7;8;9;10;11;12;,418.516663;424.100006;425.237488;426.524994;427.700012;435.091675;436.166656;437.416656;438.345825;438.958344;
,1708,1,2,0,sov,sov,1,AM,1,0.0,22.7889,18.6107,3;4;5;6;7;8;9;10;11;12;,418.533325;424.116669;425.250000;426.537506;427.716675;435.091675;436.166656;437.433319;438.362488;438.975006;
,1709,1,2,0,sov,sov,1,AM,1,0.0,22.8049,18.6107,3;4;5;6;7;8;9;10;11;12;,418.533325;424.133331;425.270844;426.558319;427.733337;435.100006;436.183319;437.450012;438.379181;438.991669;
,1710,1,2,0,sov,sov,1,AM,1,0.0,22.9250,18.6107,3;4;5;6;7;8;9;10;11;12;,418.600006;424.216675;425.350006;426.641663;427.850006;435.166656;436.291656;437.566681;438.500000;439.112488;
,1711,1,2,0,sov,sov,1,AM,1,0.0,22.9410,18.6107,3;4;5;6;7;8;9;10;11;12;,418.616669;424.250000;425.375000;426.662506;427.866669;435.183319;436.299988;437.583344;438.516663;439.129181;
,1712,1,2,0,sov,sov,1,AM,1,0.0,22.9569,18.6107,3;4;5;6;7;8;9;10;11;12;,418.616669;424.283325;425.408325;426.716675;427.899994;435.183319;436.299988;437.600006;438.533325;439.145844;
,1713,1,2,0,sov,sov,1,AM,1,0.0,22.9729,18.6107,3;4;5;6;7;8;9;10;11;12;,418.633331;424.283325;425.416656;426.716675;427.916656;435.208344;436.316681;437.616669;438.549988;439.162506;
,1714,1,2,0,sov,sov,1,AM,1,0.0,22.9889,18.6107,3;4;5;6;7;8;9;10;11;12;,418.633331;424.299988;425.424988;426.733337;427.937500;435.208344;436.316681;437.633331;438.566681;439.179169;
,1715,1,2,0,sov,sov,1,AM,1,0.0,23.0049,18.6107,3;4;5;6;7;8;9;10;11;12;,418.649994;424.299988;425.433319;426.733337;427.937500;435.266663;436.337494;437.649994;438.583344;439.195831;
,1716,1,2,0,sov,sov,1,AM,1,0.0,23.1375,18.6107,3;4;5;6;7;8;9;10;11;12;,418.733337;424.399994;425.533325;426.833344;428.016663;435.366669;436.424988;437.766663;438.716675;439.329163;
,1717,1,2,0,sov,sov,1,AM,1,0.0,23.1535,18.6107,3;4;5;6;7;8;9;10;11;12;,418.750000;424.433319;425.566681;426.854156;428.033325;435.383331;436.450012;437.783325;438.733337;439.345825;
,1718,1,2,0,sov,sov,1,AM,1,0.0,23.1694,18.6107,3;4;5;6;7;8;9;10;11;12;,418.750000;424.466675;425.600006;426.895844;428.070831;435.424988;436.483337;437.799988;438.750000;439.362488;
,1719,1,2,0,sov,sov,1,AM,1,0.0,23.1854,18.6107,3;4;5;6;7;8;9;10;11;12;,418.766663;424.466675;425.616669;426.916656;428.100006;435.483337;436.541656;437.816681;438.766663;439.379181;
,1720,1,2,0,sov,sov,1,AM,1,0.0,23.2014,18.6107,3;4;5;6;7;8;9;10;11;12;,418.766663;424.483337;425.633331;426.941681;428.116669;435.583344;436.649994;437.833344;438.783325;439.395844;
,1721,1,2,0,sov,sov,1,AM,1,0.0,23.2174,18.6107,3;4;5;6;7;8;9;10;11;12;,418.783325;424.500000;425.649994;426.941681;428.116669;435.612488;436.674988;437.850006;438.799988;439.412506;
,1722,1,2,0,sov,sov,1,AM,1,0.0,23.3333,18.6107,3;4;5;6;7;8;9;10;11;12;,418.866669;424.666656;425.791656;427.100006;428.287506;435.766663;436.833344;437.979156;438.916656;439.529175;
,1723,1,2,0,sov,sov,1,AM,1,0.0,23.3493,18.6107,3;4;5;6;7;8;9;10;11;12;,418.866669;424.716675;425.841675;427.158325;428.333344;435.766663;436.854156;437.995819;438.933319;439.545837;
,1724,1,2,0,sov,sov,1,AM,1,0.0,23.3653,18.6107,3;4;5;6;7;8;9;10;11;12;,418.883331;424.750000;425.883331;427.183319;428.358337;435.783325;436.883331;438.012512;438.950012;439.562500;
,1725,1,2,0,sov,sov,1,AM,1,0.0,23.3813,18.6107,3;4;5;6;7;8;9;10;11;12;,418.883331;424.750000;425.883331;427.200012;428.375000;435.783325;436.883331;438.033325;438.966675;439.579163;
,1726,1,2,0,sov,sov,1,AM,1,0.0,23.3972,18.6107,3;4;5;6;7;8;9;10;11;12;,418.899994;424.766663;425.899994;427.233337;428.408325;435.799988;436.904175;438.049988;438.983337;439.595825;
,1727,1,2,0,sov,sov,1,AM,1,0.0,23.4132,18.6107,3;4;5;6;7;8;9;10;11;12;,418.899994;424.791656;425.920837;427.233337;428.416656;435.816681;436.920837;438.066681;439.000000;439.612488;
,1728,1,2,0,sov,sov,1,AM,1,0.0,23.5708,18.6107,3;4;5;6;7;8;9;10;11;12;,419.000000;424.866669;426.016663;427.316681;428.516663;435.924988;436.991669;438.229156;439.158325;439.770844;
,1729,1,2,0,sov,sov,1,AM,1,0.0,23.5868,18.6107,3;4;5;6;7;8;9;10;11;12;,419.016663;424.941681;426.079163;427.366669;428.541656;435.933319;437.000000;438.245819;439.174988;439.787506;
,1730,1,2,0,sov,sov,1,AM,1,0.0,23.6028,18.6107,3;4;5;6;7;8;9;10;11;12;,419.033325;424.950012;426.083344;427.383331;428.566681;435.933319;437.000000;438.262512;439.191681;439.804169;
,1731,1,2,0,sov,sov,1,AM,1,0.0,23.6187,18.6107,3;4;5;6;7;8;9;10;11;12;,419.033325;424.950012;426.104156;427.399994;428.575012;435.950012;437.016663;438.279175;439.208344;439.820831;
,1732,1,2,0,sov,sov,1,AM,1,0.0,23.6389,18.6107,3;4;5;6;7;8;9;10;11;12;,419.049988;424.975006;426.120819;427.416656;428.591675;435.966675;437.033325;438.295837;439.229156;439.841675;
,1733,1,2,0,sov,sov,1,AM,1,0.0,23.6632,18.6107,3;4;5;6;7;8;9;10;11;12;,419.066681;425.008331;426.137512;427.433319;428.608337;435.966675;437.033325;438.312500;439.254181;439.866669;
,1734,1,2,0,sov,sov,1,AM,1,0.0,23.7917,18.6107,3;4;5;6;7;8;9;10;11;12;,419.133331;425.166656;426.379181;427.683319;428.858337;436.100006;437.170837;438.429169;439.383331;439.995819;
,1735,1,2,0,sov,sov,1,AM,1,0.0,23.8076,18.6107,3;4;5;6;7;8;9;10;11;12;,419.149994;425.191681;426.395844;427.683319;428.883331;436.137512;437.200012;438.445831;439.399994;440.012512;
,1736,1,2,0,sov,sov,1,AM,1,0.0,23.8236,18.6107,3;4;5;6;7;8;9;10;11;12;,419.166656;425.208344;426.395844;427.700012;428.899994;436.216675;437.283325;438.462494;439.416656;440.029175;
,1737,1,2,0,sov,sov,1,AM,1,0.0,23.8396,18.6107,3;4;5;6;7;8;9;10;11;12;,419.166656;425.233337;426.412506;427.700012;428.899994;436.266663;437.329163;438.483337;439.433319;440.045837;
,1738,1,2,0,sov,sov,1,AM,1,0.0,23.8597,18.6107,3;4;5;6;7;8;9;10;11;12;,419.183319;425.266663;426.412506;427.716675;428.916656;436.333344;437.399994;438.500000;439.454163;440.066681;
,1739,1,2,0,sov,sov,1,AM,1,0.0,23.8757,18.6107,3;4;5;6;7;8;9;10;11;12;,419.183319;425.316681;426.445831;427.733337;428.916656;436.354156;437.416656;438.516663;439.470825;440.083344;
,1740,1,2,0,sov,sov,1,AM,1,0.0,23.9917,18.6107,3;4;5;6;7;8;9;10;11;12;,419.283325;425.391663;426.554169;427.866669;429.041656;436.441681;437.549988;438.641663;439.583344;440.195831;
,1741,1,2,0,sov,sov,1,AM,1,0.0,24.0035,18.6107,3;4;5;6;7;8;9;10;11;12;,419.283325;425.391663;426.554169;427.883331;429.058319;436.466675;437.566681;438.649994;439.600006;440.212494;
,1742,1,2,0,sov,sov,1,AM,1,0.0,24.0194,18.6107,3;4;5;6;7;8;9;10;11;12;,419.299988;425.399994;426.600006;427.887512;429.066681;436.466675;437.583344;438.679169;439.616669;440.229156;
,1743,1,2,0,sov,sov,1,AM,1,0.0,24.0479,18.6107,3;4;5;6;7;8;9;10;11;12;,419.316681;425.458344;426.616669;427.916656;429.100006;436.500000;437.583344;438.695831;439.645844;440.258331;
,1744,1,2,0,sov,sov,1,AM,1,0.0,24.0514,18.6107,3;4;5;6;7;8;9;10;11;12;,419.350006;425.466675;426.616669;427.933319;429.116669;436.516663;437.600006;438.716675;439.649994;440.262512;
,1745,1,2,0,sov,sov,1,AM,1,0.0,24.0715,18.6107,3;4;5;6;7;8;9;10;11;12;,419.366669;425.466675;426.633331;427.933319;429.133331;436.516663;437.600006;438.733337;439.670837;440.283325;
,1746,1,2,0,sov,sov,1,AM,1,0.0,24.1875,18.6107,3;4;5;6;7;8;9;10;11;12;,419.433319;425.566681;426.700012;428.033325;429.216675;436.600006;437.700012;438.858337;439.787506;440.399994;
,1747,1,2,0,sov,sov,1,AM,1,0.0,24.2035,18.6107,3;4;5;6;7;8;9;10;11;12;,419.433319;425.583344;426.716675;428.033325;429.216675;436.616669;437.725006;438.875000;439.804169;440.416656;
,1748,1,2,0,sov,sov,1,AM,1,0.0,24.2194,18.6107,3;4;5;6;7;8;9;10;11;12;,419.450012;425.600006;426.733337;428.049988;429.233337;436.616669;437.750000;438.891663;439.820831;440.433319;
,1749,1,2,0,sov,sov,1,AM,1,0.0,24.2354,18.6107,3;4;5;6;7;8;9;10;11;12;,419.450012;425.633331;426.766663;428.066681;429.250000;436.633331;437.750000;438.908325;439.837494;440.450012;
,1750,1,2,0,sov,sov,1,AM,1,0.0,24.2597,18.6107,3;4;5;6;7;8;9;10;11;12;,419.466675;425.649994;426.783325;428.070831;429.250000;436.633331;437.766663;438.933319;439.862488;440.475006;
,1751,1,2,0,sov,sov,1,AM,1,0.0,24.2757,18.6107,3;4;5;6;7;8;9;10;11;12;,419.483337;425.649994;426.783325;428.087494;429.266663;436.666656;437.783325;438.950012;439.879181;440.491669;
,1752,1,2,0,sov,sov,1,AM,1,0.0,24.4000,18.6107,3;4;5;6;7;8;9;10;11;12;,419.566681;425.716675;426.883331;428.183319;429.366669;436.816681;437.883331;439.066681;440.000000;440.612488;
,1753,1,2,0,sov,sov,1,AM,1,0.0,24.4160,18.6107,3;4;5;6;7;8;9;10;11;12;,419.566681;425.741669;426.912506;428.208344;429.399994;436.816681;437.883331;439.091675;440.020844;440.633331;
,1754,1,2,0,sov,sov,1,AM,1,0.0,24.4361,18.6107,3;4;5;6;7;8;9;10;11;12;,419.583344;425.741669;426.912506;428.208344;429.399994;436.850006;437.916656;439.112488;440.041656;440.654175;
,1755,1,2,0,sov,sov,1,AM,1,0.0,24.4479,18.6107,3;4;5;6;7;8;9;10;11;12;,419.600006;425.758331;426.916656;428.216675;429.416656;436.870819;437.950012;439.116669;440.049988;440.662506;
,1756,1,2,0,sov,sov,1,AM,1,0.0,24.4639,18.6107,3;4;5;6;7;8;9;10;11;12;,419.616669;425.766663;426.933319;428.233337;429.416656;436.899994;437.966675;439.141663;440.070831;440.683319;
,1757,1,2,0,sov,sov,1,AM,1,0.0,24.4799,18.6107,3;4;5;6;7;8;9;10;11;12;,419.633331;425.783325;426.933319;428.250000;429.433319;436.983337;438.049988;439.158325;440.087494;440.700012;
,1758,1,2,0,sov,sov,1,AM,1,0.0,24.6083,18.6107,3;4;5;6;7;8;9;10;11;12;,419.733337;425.833344;427.049988;428.350006;429.533325;437.166656;438.245819;439.283325;440.216675;440.829163;
,1759,1,2,0,sov,sov,1,AM,1,0.0,24.6285,18.6107,3;4;5;6;7;8;9;10;11;12;,419.754181;425.858337;427.049988;428.375000;429.549988;437.187500;438.245819;439.308319;440.237488;440.850006;
,1760,1,2,0,sov,sov,1,AM,1,0.0,24.6444,18.6107,3;4;5;6;7;8;9;10;11;12;,419.754181;425.866669;427.066681;428.375000;429.549988;437.187500;438.262512;439.325012;440.254181;440.866669;
,1761,1,2,0,sov,sov,1,AM,1,0.0,24.6604,18.6107,3;4;5;6;7;8;9;10;11;12;,419.770844;425.866669;427.083344;428.391663;429.566681;437.216675;438.279175;439.333344;440.266663;440.879181;
,1762,1,2,0,sov,sov,1,AM,1,0.0,24.6722,18.6107,3;4;5;6;7;8;9;10;11;12;,419.783325;425.899994;427.100006;428.391663;429.583344;437.216675;438.279175;439.350006;440.283325;440.895844;
,1763,1,2,0,sov,sov,1,AM,1,0.0,24.6882,18.6107,3;4;5;6;7;8;9;10;11;12;,419.783325;425.899994;427.116669;428.404175;429.600006;437.233337;438.295837;439.366669;440.299988;440.912506;
,1764,1,2,0,sov,sov,1,AM,1,0.0,24.8042,18.6107,3;4;5;6;7;8;9;10;11;12;,419.850006;426.033325;427.183319;428.516663;429.691681;437.316681;438.395844;439.487488;440.416656;441.029175;
,1765,1,2,0,sov,sov,1,AM,1,0.0,24.8201,18.6107,3;4;5;6;7;8;9;10;11;12;,419.866669;426.033325;427.200012;428.533325;429.708344;437.345825;438.416656;439.504181;440.433319;441.045837;
,1766,1,2,0,sov,sov,1,AM,1,0.0,24.8361,18.6107,3;4;5;6;7;8;9;10;11;12;,419.883331;426.049988;427.216675;428.533325;429.733337;437.345825;438.416656;439.520844;440.450012;441.062500;
,1767,1,2,0,sov,sov,1,AM,1,0.0,24.8521,18.6107,3;4;5;6;7;8;9;10;11;12;,419.899994;426.049988;427.216675;428.558319;429.733337;437.350006;438.445831;439.537506;440.466675;441.079163;
,1768,1,2,0,sov,sov,1,AM,1,0.0,24.8806,18.6107,3;4;5;6;7;8;9;10;11;12;,419.899994;426.066681;427.233337;428.566681;429.750000;437.350006;438.445831;439.566681;440.495819;441.108337;
,1769,1,2,0,sov,sov,1,AM,1,0.0,24.8965,18.6107,3;4;5;6;7;8;9;10;11;12;,419.916656;426.100006;427.233337;428.566681;429.766663;437.366669;438.462494;439.583344;440.512512;441.125000;
,1770,1,2,0,sov,sov,1,AM,1,0.0,25.0625,18.6107,3;4;5;6;7;8;9;10;11;12;,419.983337;426.187500;427.350006;428.649994;429.866669;437.483337;438.549988;439.750000;440.679169;441.291656;
,1771,1,2,0,sov,sov,1,AM,1,0.0,25.0826,18.6107,3;4;5;6;7;8;9;10;11;12;,420.000000;426.200012;427.350006;428.649994;429.883331;437.483337;438.566681;439.770844;440.700012;441.312500;
,1772,1,2,0,sov,sov,1,AM,1,0.0,25.0986,18.6107,3;4;5;6;7;8;9;10;11;12;,420.016663;426.216675;427.366669;428.666656;429.883331;437.504181;438.583344;439.787506;440.716675;441.329163;
,1773,1,2,0,sov,sov,1,AM,1,0.0,25.1271,18.6107,3;4;5;6;7;8;9;10;11;12;,420.033325;426.233337;427.383331;428.683319;429.916656;437.504181;438.583344;439.804169;440.745819;441.358337;
,1774,1,2,0,sov,sov,1,AM,1,0.0,25.1431,18.6107,3;4;5;6;7;8;9;10;11;12;,420.033325;426.250000;427.383331;428.683319;429.916656;437.716675;438.783325;439.820831;440.762512;441.375000;
,1775,1,2,0,sov,sov,1,AM,1,0.0,25.1590,18.6107,3;4;5;6;7;8;9;10;11;12;,420.049988;426.250000;427.399994;428.700012;429.945831;437.741669;438.799988;439.837494;440.779175;441.391663;
,1776,1,2,0,sov,sov,1,AM,1,0.0,25.4167,18.6107,3;4;5;6;7;8;9;10;11;12;,420.133331;426.350006;427.483337;428.791656;430.016663;438.000000;439.083344;440.104156;441.033325;441.645844;
,1777,1,2,0,sov,sov,1,AM,1,0.0,25.4285,18.6107,3;4;5;6;7;8;9;10;11;12;,420.149994;426.370819;427.500000;428.791656;430.033325;438.016663;439.083344;440.116669;441.049988;441.662506;
,1778,1,2,0,sov,sov,1,AM,1,0.0,25.4444,18.6107,3;4;5;6;7;8;9;10;11;12;,420.166656;426.395844;427.520844;428.808319;430.033325;438.033325;439.108337;440.133331;441.066681;441.679169;
,1779,1,2,0,sov,sov,1,AM,1,0.0,25.4604,18.6107,3;4;5;6;7;8;9;10;11;12;,420.166656;426.395844;427.533325;428.825012;430.049988;438.049988;439.108337;440.149994;441.083344;441.695831;
,1780,1,2,0,sov,sov,1,AM,1,0.0,25.4764,18.6107,3;4;5;6;7;8;9;10;11;12;,420.183319;426.412506;427.549988;428.837494;430.049988;438.083344;439.141663;440.166656;441.100006;441.712494;
,1781,1,2,0,sov,sov,1,AM,1,0.0,25.4924,18.6107,3;4;5;6;7;8;9;10;11;12;,420.183319;426.429169;427.566681;428.858337;430.066681;438.083344;439.141663;440.183319;441.116669;441.729156;
,1782,1,2,0,sov,sov,1,AM,1,0.0,25.6333,18.6107,3;4;5;6;7;8;9;10;11;12;,420.266663;426.500000;427.649994;428.950012;430.149994;438.149994;439.225006;440.316681;441.258331;441.870819;
,1783,1,2,0,sov,sov,1,AM,1,0.0,25.6535,18.6107,3;4;5;6;7;8;9;10;11;12;,420.266663;426.516663;427.666656;428.966675;430.166656;438.166656;439.241669;440.333344;441.279175;441.891663;
,1784,1,2,0,sov,sov,1,AM,1,0.0,25.6569,18.6107,3;4;5;6;7;8;9;10;11;12;,420.283325;426.516663;427.666656;428.983337;430.166656;438.200012;439.266663;440.350006;441.283325;441.895844;
,1785,1,2,0,sov,sov,1,AM,1,0.0,25.6854,18.6107,3;4;5;6;7;8;9;10;11;12;,420.283325;426.537506;427.683319;428.983337;430.183319;438.229156;439.299988;440.383331;441.312500;441.924988;
,1786,1,2,0,sov,sov,1,AM,1,0.0,25.7014,18.6107,3;4;5;6;7;8;9;10;11;12;,420.299988;426.537506;427.683319;429.000000;430.200012;438.262512;439.325012;440.399994;441.329163;441.941681;
,1787,1,2,0,sov,sov,1,AM,1,0.0,25.7174,18.6107,3;4;5;6;7;8;9;10;11;12;,420.316681;426.549988;427.700012;429.000000;430.200012;438.329163;439.399994;440.416656;441.345825;441.958344;
,1788,1,2,0,sov,sov,1,AM,1,0.0,25.9667,18.6107,3;4;5;6;7;8;9;10;11;12;,420.383331;426.633331;427.766663;429.116669;430.291656;438.600006;439.658325;440.666656;441.595825;442.208344;
,1789,1,2,0,sov,sov,1,AM,1,0.0,25.9951,18.6107,3;4;5;6;7;8;9;10;11;12;,420.383331;426.633331;427.799988;429.133331;430.316681;438.600006;439.666656;440.695831;441.625000;442.237488;
,1790,1,2,0,sov,sov,1,AM,1,0.0,26.0069,18.6107,3;4;5;6;7;8;9;10;11;12;,420.399994;426.649994;427.799988;429.149994;430.341675;438.616669;439.683319;440.700012;441.633331;442.245819;
,1791,1,2,0,sov,sov,1,AM,1,0.0,26.0271,18.6107,3;4;5;6;7;8;9;10;11;12;,420.399994;426.649994;427.816681;429.149994;430.362488;438.633331;439.700012;440.716675;441.658325;442.270844;
,1792,1,2,0,sov,sov,1,AM,1,0.0,26.0389,18.6107,3;4;5;6;7;8;9;10;11;12;,420.416656;426.674988;427.833344;429.191681;430.379181;438.633331;439.700012;440.733337;441.666656;442.279175;
,1793,1,2,0,sov,sov,1,AM,1,0.0,26.0590,18.6107,3;4;5;6;7;8;9;10;11;12;,420.416656;426.674988;427.850006;429.191681;430.383331;438.649994;439.716675;440.762512;441.691681;442.304169;
,1794,1,2,0,sov,sov,1,AM,1,0.0,26.1750,18.6107,3;4;5;6;7;8;9;10;11;12;,420.483337;426.766663;427.933319;429.250000;430.454163;438.716675;439.787506;440.866669;441.808319;442.420837;
,1795,1,2,0,sov,sov,1,AM,1,0.0,26.1910,18.6107,3;4;5;6;7;8;9;10;11;12;,420.500000;426.783325;427.950012;429.266663;430.475006;438.733337;439.804169;440.883331;441.825012;442.437500;
,1796,1,2,0,sov,sov,1,AM,1,0.0,26.2069,18.6107,3;4;5;6;7;8;9;10;11;12;,420.524994;426.799988;427.966675;429.266663;430.475006;438.750000;439.820831;440.899994;441.841675;442.454163;
,1797,1,2,0,sov,sov,1,AM,1,0.0,26.2312,18.6107,3;4;5;6;7;8;9;10;11;12;,420.524994;426.816681;427.983337;429.283325;430.483337;438.766663;439.837494;440.924988;441.866669;442.479156;
,1798,1,2,0,sov,sov,1,AM,1,0.0,26.2472,18.6107,3;4;5;6;7;8;9;10;11;12;,420.533325;426.833344;427.983337;429.299988;430.483337;438.766663;439.854156;440.941681;441.883331;442.495819;
,1799,1,2,0,sov,sov,1,AM,1,0.0,26.2632,18.6107,3;4;5;6;7;8;9;10;11;12;,420.533325;426.833344;428.000000;429.333344;430.516663;438.816681;439.875000;440.962494;441.899994;442.512512;
,1800,1,2,0,sov,sov,1,AM,1,0.0,26.3792,18.6107,3;4;5;6;7;8;9;10;11;12;,420.616669;426.966675;428.104156;429.399994;430.583344;438.883331;439.941681;441.083344;442.016663;442.629181;
,1801,1,2,0,sov,sov,1,AM,1,0.0,21.4160,18.6107,3;4;5;6;7;8;9;10;11;12;,422.466675;427.016663;428.149994;429.450012;430.633331;438.899994;439.958344;441.116669;442.049988;442.662506;
,1802,1,2,0,sov,sov,1,AM,1,0.0,21.4319,18.6107,3;4;5;6;7;8;9;10;11;12;,422.466675;427.033325;428.166656;429.466675;430.649994;438.899994;439.966675;441.133331;442.070831;442.683319;
,1803,1,2,0,sov,sov,1,AM,1,0.0,21.4479,18.6107,3;4;5;6;7;8;9;10;11;12;,422.483337;427.033325;428.183319;429.483337;430.658325;438.916656;439.975006;441.149994;442.087494;442.700012;
,1804,1,2,0,sov,sov,1,AM,1,0.0,21.4639,18.6107,3;4;5;6;7;8;9;10;11;12;,422.500000;427.049988;428.183319;429.500000;430.674988;438.916656;439.995819;441.174988;442.104156;442.716675;
,1805,1,2,0,sov,sov,1,AM,1,0.0,21.4840,18.6107,3;4;5;6;7;8;9;10;11;12;,422.500000;427.049988;428.200012;429.516663;430.700012;438.933319;439.995819;441.195831;442.125000;442.737488;
