link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity1,free_speed_km,,link_type_name,link_type,link_type_code,cost,geometry,original_link_id,original_node_id,original_osm_node_id,main_node_id,movement_str,TMC,free_speed,VDF_alpha1,VDF_beta1,,VDF_fftt1,VDF_cap1,capacity_utdf,main_node_id,link_capacity,capacity,saturation_flow_rate,green_time,phase_id,cycle_length,priority
92,74502,74600,,,430.5593311,1,,,,moto_1lane,11,a,,"LINESTRING (-112.21015 33.66759,-112.20866 33.66754,-112.208 33.66753,-112.20756 33.66752,-112.20657 33.66749,-112.20551 33.66741)",96,,,,,,71,0.15,4,,0.226136082,1704,,,1704,1704,,,,,
93,45900,348300,,,131.684104,2,,,,secondary,4,a,,"LINESTRING (-112.11339 33.69086,-112.11333 33.69045,-112.11325 33.68983,-112.11324 33.68968)",97,,,,,,40,0.15,4,,0.122763304,1142,,,1142,571,,,,,
94,46300,74702,,,21.90930558,2,,,,secondary,4,a,,"LINESTRING (-112.11213 33.67668,-112.11211 33.67688)",98,,,,,,40,0.15,4,,0.020425083,1142,,,1142,571,,,,,
95,45600,172101,,,32.99390532,2,,72,,moto_2lane,11,a,,"LINESTRING (-112.11348 33.67633,-112.1135 33.67603)",99,,,,,,70,0.15,4,,0.017576439,3482,,,3482,1741,,,,,
96,172101,327700,,,85.12794139,2,,72,,moto_2lane,11,a,,"LINESTRING (-112.1135 33.67603,-112.11356 33.67549,-112.11358 33.67527)",100,,,,,,70,0.15,4,,0.045349165,3482,,,3482,1741,,,,,
97,9032800,125500,,,27.11919233,2,,72,,secondary,4,a,,"LINESTRING (-112.11458 33.66177,-112.11458 33.66152)",102,,,,,,40,0.15,4,,0.025282031,1142,,,1142,571,,,,,
98,9032701,345701,,,14.01905932,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.11326 33.66209,-112.11327 33.66222)",103,,,,,,70,0.15,4,,0.007468202,1741,,,1741,1741,,,,,
99,345701,46200,,,158.9485473,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.11327 33.66222,-112.11327 33.66296,-112.11327 33.66365)",104,,,,,,70,0.15,4,,0.084674712,1741,,,1741,1741,,,,,
100,75301,75400,,,76.53475403,6,,104,,motorway,1,f,,"LINESTRING (-112.11259 33.68414,-112.11259 33.68345)",105,,,,,,70,0.15,4,,0.040771422,10446,,,10446,1741,,,,,
101,128300,75101,,,401.4895109,5,,104,,motorway,1,f,,"LINESTRING (-112.11229 33.68498,-112.11235 33.68645,-112.11238 33.6873,-112.1125 33.6886)",106,,,,,,70,0.15,4,,0.213880588,8705,,,8705,1741,,,,,
102,74901,75500,,,76.41293565,4,,104,,motorway,1,f,,"LINESTRING (-112.11228 33.68346,-112.11228 33.68415)",107,,,,,,70,0.15,4,,0.040706527,6964,,,6964,1741,,,,,
103,9028700,191600,,,85.15374571,2,,,,secondary,4,a,,"LINESTRING (-112.10853 33.66949,-112.10854 33.67003,-112.10856 33.67021,-112.10856 33.67022,-112.10858 33.67026)",108,,,,,,40,0.15,4,,0.079385095,1142,,,1142,571,,,,,
104,75701,291300,,,8.503580595,2,,,,secondary,4,a,,"LINESTRING (-112.10852 33.66831,-112.10852 33.66839)",109,,,,,,40,0.15,4,,0.007927515,1142,,,1142,571,,,,,
105,52102,60202,,,719.5045674,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.1083 33.66922,-112.1084 33.66926,-112.10904 33.6693,-112.10958 33.66934,-112.11004 33.66938,-112.11032 33.66942,-112.11065 33.66949,-112.11109 33.66965,-112.1114 33.66982,-112.11165 33.66996,-112.11189 33.67016,-112.1121 33.6704,-112.11226 33.67064,-112.11243 33.67095,-112.11252 33.67124,-112.11257 33.67159,-112.11263 33.67328)",110,,,,,,70,0.15,4,,0.383292853,1741,,,1741,1741,,,,,
106,66000,66102,,,273.1227884,2,,72,,moto_2lane,11,a,,"LINESTRING (-112.11421 33.6671,-112.11424 33.66685,-112.11425 33.66662,-112.11425 33.66636,-112.1142 33.66582,-112.11414 33.66513,-112.11412 33.66483,-112.11416 33.66464)",111,,,,,,70,0.15,4,,0.145497357,3482,,,3482,1741,,,,,
107,1701,55702,,,34.43294542,1,,,,moto_1lane,11,a,,"LINESTRING (-112.11321 33.66774,-112.11328 33.66805)",112,,,,,,70,0.15,4,,0.018343041,1741,,,1741,1741,,,,,
108,76001,55702,,,34.44287289,4,,104,,motorway,1,f,,"LINESTRING (-112.11331 33.66774,-112.11328 33.66805)",113,,,,,,70,0.15,4,,0.01834833,6964,,,6964,1741,,,,,
109,55302,65902,,,606.5638184,4,,104,,motorway,1,f,,"LINESTRING (-112.11363 33.66776,-112.1137 33.66687,-112.11375 33.66638,-112.11379 33.66579,-112.11384 33.66513,-112.11388 33.66459,-112.11392 33.66397,-112.11394 33.66367,-112.11399 33.66296,-112.11406 33.6623)",114,,,,,,70,0.15,4,,0.323127312,6964,,,6964,1741,,,,,
110,327400,108900,,,439.1201164,6,,104,,motorway,1,f,,"LINESTRING (-112.11261 33.68216,-112.11263 33.68148,-112.11264 33.68125,-112.11265 33.68082,-112.11268 33.68033,-112.11271 33.67985,-112.11281 33.67821)",115,,,,,,70,0.15,4,,0.23392708,10446,,,10446,1741,,,,,
111,66301,76200,,,38.8395009,5,,104,,motorway,1,f,,"LINESTRING (-112.11318 33.66924,-112.11315 33.66959)",116,,,,,,70,0.15,4,,0.020690491,8705,,,8705,1741,,,,,
112,76101,55302,,,165.4232935,5,,104,,motorway,1,f,,"LINESTRING (-112.11352 33.66925,-112.11358 33.66851,-112.11363 33.66776)",117,,,,,,70,0.15,4,,0.088123924,8705,,,8705,1741,,,,,
113,76200,76300,,,50.5408947,5,,104,,motorway,1,f,,"LINESTRING (-112.11315 33.66959,-112.11312 33.67005)",118,,,,,,70,0.15,4,,0.026924032,8705,,,8705,1741,,,,,
114,76300,55801,,,138.8759647,5,,104,,motorway,1,f,,"LINESTRING (-112.11312 33.67005,-112.11299 33.6713)",119,,,,,,70,0.15,4,,0.073981691,8705,,,8705,1741,,,,,
115,76401,76101,,,42.51657775,4,,104,,motorway,1,f,,"LINESTRING (-112.11349 33.66964,-112.11352 33.66925)",120,,,,,,70,0.15,4,,0.022649336,6964,,,6964,1741,,,,,
116,76501,76401,,,47.21854142,4,,104,,motorway,1,f,,"LINESTRING (-112.11346 33.67007,-112.11349 33.66964)",121,,,,,,70,0.15,4,,0.025154155,6964,,,6964,1741,,,,,
117,76601,64402,,,681.5274739,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.11387 33.67098,-112.11387 33.67086,-112.11385 33.67076,-112.11383 33.67059,-112.11379 33.67043,-112.11373 33.67023,-112.11367 33.67009,-112.1136 33.66993,-112.11352 33.66977,-112.11345 33.66966,-112.11338 33.66956,-112.11328 33.66944,-112.1132 33.66934,-112.1131 33.66923,-112.11297 33.6691,-112.11281 33.66897,-112.11251 33.66877,-112.11232 33.66867,-112.11212 33.66859,-112.11192 33.66851,-112.11168 33.66845,-112.11143 33.6684,-112.11125 33.66837,-112.11106 33.66836,-112.11085 33.66835,-112.11063 33.66836,-112.11033 33.66837,-112.1098 33.6684,-112.10956 33.66842,-112.10905 33.66844,-112.10833 33.66844)",122,,,,,,70,0.15,4,,0.363061781,1741,,,1741,1741,,,,,
118,64501,358100,,,22.88761791,2,,72,,moto_2lane,11,a,,"LINESTRING (-112.10688 33.66844,-112.10663 33.66844)",123,,,,,,70,0.15,4,,0.01219264,3482,,,3482,1741,,,,,
119,200601,64402,,,255.7944394,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.11106 33.66811,-112.11086 33.66816,-112.11063 33.66822,-112.11032 33.66826,-112.1098 33.66831,-112.10956 33.66833,-112.10904 33.66838,-112.10833 33.66844)",124,,,,,,70,0.15,4,,0.136266238,1741,,,1741,1741,,,,,
120,64700,64800,,,574.3111321,2,,72,,moto_2lane,11,a,,"LINESTRING (-112.11276 33.66747,-112.11281 33.66772,-112.1129 33.66799,-112.11299 33.6682,-112.11311 33.6684,-112.11318 33.6685,-112.11336 33.66871,-112.11365 33.66897,-112.11393 33.66915,-112.11427 33.66932,-112.11451 33.66941,-112.11485 33.6695,-112.11511 33.66955,-112.11533 33.66957,-112.11564 33.66957,-112.11593 33.66955,-112.11616 33.66952,-112.11716 33.66934,-112.1176 33.66928)",125,,,,,,70,0.15,4,,0.305945733,3482,,,3482,1741,,,,,
121,76701,64902,,,73.1126735,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.11761 33.66936,-112.11823 33.66927,-112.11837 33.6692)",126,,,,,,70,0.15,4,,0.038948419,1741,,,1741,1741,,,,,
122,64800,64902,,,72.31142602,2,,72,,moto_2lane,11,a,,"LINESTRING (-112.1176 33.66928,-112.11822 33.66921,-112.11837 33.6692)",127,,,,,,70,0.15,4,,0.03852158,3482,,,3482,1741,,,,,
123,65701,66102,,,315.8898234,2,,72,,moto_2lane,11,a,,"LINESTRING (-112.11499 33.66735,-112.11477 33.66711,-112.1146 33.66684,-112.11448 33.6666,-112.11439 33.66632,-112.11431 33.66582,-112.11424 33.66512,-112.11422 33.66482,-112.11416 33.66464)",128,,,,,,70,0.15,4,,0.168280115,3482,,,3482,1741,,,,,
124,65602,65701,,,335.6386018,2,,72,,moto_2lane,11,a,,"LINESTRING (-112.11831 33.66831,-112.11801 33.66827,-112.11701 33.66819,-112.11663 33.66815,-112.11634 33.66809,-112.11602 33.668,-112.11574 33.66788,-112.11545 33.66772,-112.11522 33.66755,-112.11499 33.66735)",129,,,,,,70,0.15,4,,0.17880064,3482,,,3482,1741,,,,,
125,76901,76800,,,121.5874953,3,,56,,secondary,4,a,,"LINESTRING (-112.1172 33.66809,-112.11721 33.66919)",130,,,,,,40,0.15,4,,0.113350679,1713,,,1713,571,,,,,
126,92900,349900,,,25.55057488,3,,,,secondary,4,a,,"LINESTRING (-112.11716 33.66589,-112.11717 33.66612)",131,,,,,,40,0.15,4,,0.023819678,1713,,,1713,571,,,,,
127,77000,76701,,,387.2673525,1,,,,moto_1lane,11,a,,"LINESTRING (-112.11416 33.671,-112.11425 33.67083,-112.11441 33.67061,-112.11456 33.67044,-112.11477 33.67025,-112.11489 33.67015,-112.11504 33.67006,-112.11516 33.66999,-112.11532 33.6699,-112.11549 33.66982,-112.11566 33.66975,-112.11594 33.66967,-112.11619 33.66961,-112.1164 33.66957,-112.11661 33.66953,-112.11721 33.66942,-112.11761 33.66936)",132,,,,,,70,0.15,4,,0.206304192,1741,,,1741,1741,,,,,
128,55000,54900,,,59.10406521,1,,,,moto_1lane,11,a,,"LINESTRING (-112.11411 33.66587,-112.11437 33.66538)",133,,,,,,70,0.15,4,,0.031485785,1741,,,1741,1741,,,,,
129,54900,290000,,,333.2798531,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.11437 33.66538,-112.11443 33.66526,-112.11451 33.66503,-112.11458 33.66465,-112.11458 33.66426,-112.11459 33.66239)",134,,,,,,70,0.15,4,,0.177544093,1741,,,1741,1741,,,,,
130,77101,290500,,,11.26852125,3,,,,secondary,4,a,,"LINESTRING (-112.11333 33.66202,-112.11346 33.66202)",135,,,,,,40,0.15,4,,0.010505147,1713,,,1713,571,,,,,
131,9032801,168900,,,27.20708663,2,,,,secondary,4,a,,"LINESTRING (-112.11472 33.66202,-112.11501 33.66202)",136,,,,,,40,0.15,4,,0.025363971,1142,,,1142,571,,,,,
132,46200,55200,,,237.7330285,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.11327 33.66365,-112.11327 33.66395,-112.11328 33.66459,-112.11327 33.66513,-112.11329 33.6658)",137,,,,,,70,0.15,4,,0.126644604,1741,,,1741,1741,,,,,
133,55200,1701,,,215.4565412,1,,,,moto_1lane,11,a,,"LINESTRING (-112.11329 33.6658,-112.11328 33.66639,-112.11325 33.66687,-112.11321 33.66774)",138,,,,,,70,0.15,4,,0.114777524,1741,,,1741,1741,,,,,
134,66202,76601,,,145.6502519,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.11374 33.67229,-112.11378 33.67192,-112.11381 33.67172,-112.11382 33.67161,-112.11384 33.67149,-112.11387 33.6713,-112.11387 33.67115,-112.11387 33.67098)",139,,,,,,70,0.15,4,,0.077590474,1741,,,1741,1741,,,,,
135,172601,46301,,,11.45998492,3,,,,secondary,4,a,,"LINESTRING (-112.11186 33.67658,-112.11199 33.67658)",140,,,,,,40,0.15,4,,0.01068364,1713,,,1713,571,,,,,
136,46302,172700,,,0.803413986,3,,,,secondary,4,a,,"LINESTRING (-112.11229 33.67658,-112.1123 33.67658)",141,,,,,,40,0.15,4,,0.000748988,1713,,,1713,571,,,,,
137,77401,275900,,,8.634005673,3,,,,secondary,4,a,,"LINESTRING (-112.11324 33.67644,-112.11315 33.67644)",142,,,,,,40,0.15,4,,0.008049104,1713,,,1713,571,,,,,
138,77502,46502,,,209.7844333,1,,72,,moto_1lane,11,a,,"LINESTRING (-112.11216 33.68085,-112.11209 33.68108,-112.11201 33.68135,-112.11195 33.68152,-112.11187 33.68167,-112.11166 33.68205,-112.11149 33.68226,-112.11138 33.68238,-112.11122 33.68254)",143,,,,,,70,0.15,4,,0.111755891,1741,,,1741,1741,,,,,
139,77600,65102,,,85.4520172,4,,104,,motorway,1,f,,"LINESTRING (-112.12539 33.66885,-112.12631 33.66885)",144,,,,,,70,0.15,4,,0.045521806,6964,,,6964,1741,,,,,
140,77801,65102,,,85.65388656,2,,72,,moto_2lane,11,a,,"LINESTRING (-112.1254 33.66896,-112.12607 33.66893,-112.12631 33.66885)",145,,,,,,70,0.15,4,,0.045629346,3482,,,3482,1741,,,,,
141,77901,78000,,,115.1816763,4,,104,,motorway,1,f,,"LINESTRING (-112.12662 33.66861,-112.12538 33.66862)",146,,,,,,70,0.15,4,,0.061359323,6964,,,6964,1741,,,,,
142,78000,328200,,,894.102559,4,,104,,motorway,1,f,,"LINESTRING (-112.12538 33.66862,-112.12266 33.66863,-112.12191 33.66863,-112.12087 33.66862,-112.11899 33.66863,-112.11763 33.66862,-112.11573 33.66863)",147,,,,,,70,0.15,4,,0.476304302,6964,,,6964,1741,,,,,
143,65200,65300,,,116.1410924,2,,,,moto_2lane,11,a,,"LINESTRING (-112.12663 33.66851,-112.12538 33.66846)",148,,,,,,70,0.15,4,,0.061870421,3482,,,3482,1741,,,,,
144,65300,65401,,,140.1886683,2,,,,moto_2lane,11,a,,"LINESTRING (-112.12538 33.66846,-112.12386 33.66841)",149,,,,,,70,0.15,4,,0.074680992,3482,,,3482,1741,,,,,
145,53801,53900,,,95.84484615,1,,,,moto_1lane,11,a,,"LINESTRING (-112.1148 33.65515,-112.11485 33.65428)",150,,,,,,70,0.15,4,,0.051058251,1741,,,1741,1741,,,,,
146,53900,54001,,,248.8569388,1,,,,moto_1lane,11,a,,"LINESTRING (-112.11485 33.65428,-112.11491 33.65335,-112.11494 33.653,-112.11498 33.65254,-112.11501 33.65211,-112.11502 33.65204)",151,,,,,,70,0.15,4,,0.132570508,1741,,,1741,1741,,,,,
147,47401,54801,,,453.167514,5,,104,,motorway,1,f,,"LINESTRING (-112.1149 33.6514,-112.11494 33.65092,-112.11497 33.65043,-112.11501 33.64994,-112.11504 33.64947,-112.11507 33.64913,-112.1151 33.64875,-112.11516 33.64801,-112.11521 33.64731)",152,,,,,,70,0.15,4,,0.241410378,8705,,,8705,1741,,,,,
148,78201,78100,,,95.76430081,4,,104,,motorway,1,f,,"LINESTRING (-112.11462 33.65515,-112.11469 33.65428)",153,,,,,,70,0.15,4,,0.051015343,6964,,,6964,1741,,,,,
149,54301,78300,,,97.17179652,4,,104,,motorway,1,f,,"LINESTRING (-112.1144 33.65427,-112.11434 33.65515)",154,,,,,,70,0.15,4,,0.051765141,6964,,,6964,1741,,,,,
150,108801,76001,,,842.8480314,4,,104,,motorway,1,f,,"LINESTRING (-112.11392 33.66015,-112.11378 33.66181,-112.11375 33.66226,-112.1137 33.66296,-112.11365 33.66366,-112.11362 33.66396,-112.11357 33.66459,-112.11353 33.66511,-112.11348 33.66581,-112.11343 33.66638,-112.11338 33.66687,-112.11331 33.66774)",155,,,,,,70,0.15,4,,0.449000106,6964,,,6964,1741,,,,,
151,78401,46101,,,572.5509523,1,,,,moto_1lane,11,a,,"LINESTRING (-112.11418 33.65515,-112.11414 33.65579,-112.1141 33.65645,-112.11404 33.65716,-112.114 33.65771,-112.11393 33.65848,-112.11388 33.65903,-112.11382 33.65958,-112.11373 33.65994,-112.1136 33.66028)",156,,,,,,70,0.15,4,,0.305008054,1741,,,1741,1741,,,,,
152,54501,78401,,,97.3254609,4,,,,motorway,1,f,,"LINESTRING (-112.11426 33.65427,-112.11418 33.65515)",157,,,,,,70,0.15,4,,0.051847,6964,,,6964,1741,,,,,
153,50001,78500,,,64.92320376,2,,104,,moto_2lane,11,a,,"LINESTRING (-112.0004 33.6708,-112.00053 33.67095,-112.00061 33.67104,-112.00082 33.67127)",158,,,,,,71,0.15,4,,0.03409862,3409,,,3409,1704.5,,,,,
154,78500,326700,,,106.7884942,2,,104,,moto_2lane,11,a,,"LINESTRING (-112.00082 33.67127,-112.00096 33.67141,-112.00116 33.67159,-112.00135 33.67174,-112.00152 33.67188,-112.00163 33.67195)",159,,,,,,71,0.15,4,,0.056086885,3409,,,3409,1704.5,,,,,
155,55901,79600,,,479.351042,1,,104,,moto_1lane,11,a,,"LINESTRING (-112.00276 33.67256,-112.00302 33.67265,-112.00331 33.67275,-112.00356 33.67282,-112.00384 33.67288,-112.00406 33.67292,-112.00436 33.67296,-112.00481 33.67301,-112.00517 33.67303,-112.00695 33.67301,-112.00785 33.67301)",160,,,,,,71,0.15,4,,0.251762205,1704,,,1704,1704,,,,,
156,57000,78600,,,344.6308565,2,,104,,moto_2lane,11,a,,"LINESTRING (-111.99566 33.6728,-111.9959 33.67272,-111.99613 33.67267,-111.99641 33.6726,-111.99668 33.67251,-111.99696 33.67241,-111.99724 33.67229,-111.99765 33.6721,-111.99811 33.67182,-111.9984 33.67161,-111.99862 33.67144,-111.99883 33.67125)",161,,,,,,71,0.15,4,,0.181005186,3409,,,3409,1704.5,,,,,
157,78600,79000,,,641.5585886,2,,104,,moto_2lane,11,a,,"LINESTRING (-111.99883 33.67125,-111.99905 33.67105,-111.99921 33.67087,-111.99936 33.67068,-111.99957 33.67038,-111.99977 33.67007,-111.99995 33.6697,-112.00003 33.66949,-112.0001 33.66933,-112.00018 33.66907,-112.00023 33.66886,-112.00027 33.66862,-112.00031 33.66833,-112.00032 33.66807,-112.00031 33.66788,-112.00031 33.66774,-112.00027 33.66735,-112.00022 33.66692,-112.00018 33.66656,-112.00015 33.6663,-112.00009 33.66578)",162,,,,,,71,0.15,4,,0.33695599,3409,,,3409,1704.5,,,,,
158,49801,49900,,,140.5786241,2,,104,,moto_2lane,11,a,,"LINESTRING (-111.99961 33.66912,-111.99967 33.66935,-111.99973 33.66955,-111.99981 33.66975,-111.99994 33.67001,-112.00009 33.67032)",163,,,,,,71,0.15,4,,0.073833957,3409,,,3409,1704.5,,,,,
159,199201,49801,,,122.6013169,2,,104,,moto_2lane,11,a,,"LINESTRING (-111.99949 33.66801,-111.9995 33.66817,-111.9995 33.66834,-111.99953 33.66867,-111.99958 33.66898,-111.99961 33.66912)",164,,,,,,71,0.15,4,,0.064392012,3409,,,3409,1704.5,,,,,
160,57201,57302,,,1317.108662,2,,104,,moto_2lane,11,a,,"LINESTRING (-111.99947 33.66565,-111.99944 33.66624,-111.99931 33.66748,-111.99925 33.66801,-111.99922 33.66836,-111.99918 33.66871,-111.99915 33.66899,-111.99911 33.66916,-111.99907 33.66929,-111.99899 33.66953,-111.99891 33.66972,-111.99882 33.66989,-111.99866 33.67013,-111.99853 33.6703,-111.99838 33.67048,-111.9982 33.67065,-111.998 33.67082,-111.9978 33.67097,-111.99761 33.67109,-111.99737 33.67122,-111.99715 33.67133,-111.99691 33.67142,-111.99666 33.6715,-111.9964 33.67157,-111.99616 33.67162,-111.99432 33.67199,-111.99343 33.67217,-111.99279 33.67229,-111.99227 33.67239,-111.99164 33.67248,-111.99071 33.67263)",165,,,,,,71,0.15,4,,0.691764806,3409,,,3409,1704.5,,,,,
161,78901,57100,,,159.3519007,2,,104,,moto_2lane,11,a,,"LINESTRING (-112.00025 33.66592,-112.00013 33.66526,-112.00007 33.66484,-112.0 33.66449)",166,,,,,,71,0.15,4,,0.083693958,3409,,,3409,1704.5,,,,,
162,79000,57100,,,143.1714058,2,,104,,moto_2lane,11,a,,"LINESTRING (-112.00009 33.66578,-112.00003 33.66525,-111.99999 33.66485,-112.0 33.66449)",167,,,,,,71,0.15,4,,0.075195724,3409,,,3409,1704.5,,,,,
163,79101,49700,,,109.6955117,4,,104,,motorway,1,f,,"LINESTRING (-111.99957 33.66314,-111.99955 33.66413)",168,,,,,,71,0.15,4,,0.057613693,6817,,,6817,1704.25,,,,,
164,79201,87702,,,155.1840995,4,,104,,motorway,1,f,,"LINESTRING (-111.99992 33.66324,-111.99991 33.66229,-111.99991 33.66184)",169,,,,,,71,0.15,4,,0.081504967,6817,,,6817,1704.25,,,,,
165,79301,84300,,,212.4994059,5,,104,,motorway,1,f,,"LINESTRING (-112.01091 33.67292,-112.01321 33.67289)",170,,,,,,71,0.15,4,,0.111607808,8522,,,8522,1704.4,,,,,
166,50201,79400,,,169.882153,5,,104,,motorway,1,f,,"LINESTRING (-112.01084 33.67272,-112.009 33.67273)",171,,,,,,71,0.15,4,,0.089224601,8522,,,8522,1704.4,,,,,
167,79600,79501,,,91.22968491,1,,,,moto_1lane,11,a,,"LINESTRING (-112.00785 33.67301,-112.00839 33.673,-112.00884 33.67294)",172,,,,,,71,0.15,4,,0.04791517,1704,,,1704,1704,,,,,
168,79701,79301,,,161.0208927,5,,104,,motorway,1,f,,"LINESTRING (-112.00918 33.67294,-112.01091 33.67292)",173,,,,,,71,0.15,4,,0.084570537,8522,,,8522,1704.4,,,,,
169,79501,79701,,,31.47088643,5,,104,,motorway,1,f,,"LINESTRING (-112.00884 33.67294,-112.00918 33.67294)",174,,,,,,71,0.15,4,,0.016528972,8522,,,8522,1704.4,,,,,
170,79400,79900,,,38.58665654,5,,104,,motorway,1,f,,"LINESTRING (-112.009 33.67273,-112.00858 33.67274)",175,,,,,,71,0.15,4,,0.020266279,8522,,,8522,1704.4,,,,,
171,79801,79501,,,97.28827432,4,,104,,motorway,1,f,,"LINESTRING (-112.00778 33.6729,-112.00804 33.67291,-112.0085 33.67294,-112.00884 33.67294)",176,,,,,,71,0.15,4,,0.05109723,6817,,,6817,1704.25,,,,,
172,78701,354200,,,235.5281981,1,,104,,moto_1lane,11,a,,"LINESTRING (-112.00764 33.67271,-112.00696 33.67261,-112.00665 33.67257,-112.00642 33.67252,-112.00616 33.67248,-112.00569 33.67238,-112.00542 33.67232,-112.00516 33.67225)",177,,,,,,71,0.15,4,,0.123702868,1704,,,1704,1704,,,,,
173,79900,78701,,,86.87714093,5,,104,,motorway,1,f,,"LINESTRING (-112.00858 33.67274,-112.00804 33.67272,-112.00764 33.67271)",178,,,,,,71,0.15,4,,0.04562915,8522,,,8522,1704.4,,,,,
174,78701,153100,,,1244.934124,4,,104,,motorway,1,f,,"LINESTRING (-112.00764 33.67271,-112.00707 33.67268,-112.00642 33.67263,-112.00582 33.67255,-112.0051 33.67243,-112.00439 33.6723,-112.00271 33.67201,-112.0019 33.67186,-112.00104 33.67174,-112.00062 33.67171,-112.00029 33.67169,-111.99985 33.67167,-111.99953 33.67165,-111.99891 33.67165,-111.99851 33.67166,-111.99726 33.67171,-111.99668 33.67178,-111.99617 33.67184,-111.99589 33.67189,-111.99437 33.67214)",179,,,,,,71,0.15,4,,0.653857679,6817,,,6817,1704.25,,,,,
175,153100,57302,,,344.3898815,4,,104,,motorway,1,f,,"LINESTRING (-111.99437 33.67214,-111.99281 33.67241,-111.99228 33.67248,-111.99167 33.67256,-111.99071 33.67263)",180,,,,,,71,0.15,4,,0.180878622,6817,,,6817,1704.25,,,,,
176,80001,58501,,,577.7698208,4,,104,,motorway,1,f,,"LINESTRING (-111.97818 33.67308,-111.98442 33.67307)",181,,,,,,71,0.15,4,,0.303453192,6817,,,6817,1704.25,,,,,
177,80101,80200,,,135.9587388,4,,104,,motorway,1,f,,"LINESTRING (-111.97819 33.67286,-111.97672 33.67286)",182,,,,,,71,0.15,4,,0.071407526,6817,,,6817,1704.25,,,,,
178,58100,56200,,,458.1290549,5,,104,,motorway,1,f,,"LINESTRING (-111.9705 33.67226,-111.96998 33.67212,-111.96953 33.67199,-111.96906 33.67183,-111.96867 33.67169,-111.96831 33.67156,-111.9678 33.67136,-111.96721 33.6711,-111.96602 33.67054)",183,,,,,,71,0.15,4,,0.240616106,8522,,,8522,1704.4,,,,,
179,80301,80001,,,136.6224257,4,,104,,motorway,1,f,,"LINESTRING (-111.97671 33.6731,-111.97818 33.67308)",184,,,,,,71,0.15,4,,0.071756104,6817,,,6817,1704.25,,,,,
180,77701,4000,,,86.98028293,5,,104,,motorway,1,f,,"LINESTRING (-112.12661 33.66886,-112.12755 33.66886)",185,,,,,,70,0.15,4,,0.04633594,8705,,,8705,1741,,,,,
181,80701,80800,,,70.0786178,4,,104,,motorway,1,f,,"LINESTRING (-112.11576 33.64021,-112.11581 33.63958)",186,,,,,,70,0.15,4,,0.037332123,6964,,,6964,1741,,,,,
182,600,167900,,,380.6861374,5,,104,,motorway,1,f,,"LINESTRING (-112.11606 33.63638,-112.11619 33.6347,-112.11628 33.63352,-112.11632 33.63295)",187,,,,,,70,0.15,4,,0.202798262,8705,,,8705,1741,,,,,
183,80901,81000,,,70.54782187,4,,104,,motorway,1,f,,"LINESTRING (-112.11554 33.63958,-112.1155 33.64021)",188,,,,,,70,0.15,4,,0.037582077,6964,,,6964,1741,,,,,
184,54201,54301,,,771.2879724,4,,104,,motorway,1,f,,"LINESTRING (-112.11492 33.64732,-112.11489 33.648,-112.11483 33.64873,-112.1148 33.64912,-112.11477 33.64946,-112.11474 33.64992,-112.1147 33.65042,-112.11467 33.65084,-112.11462 33.6514,-112.11457 33.65197,-112.11455 33.6523,-112.11447 33.65345,-112.1144 33.65427)",189,,,,,,70,0.15,4,,0.410878792,6964,,,6964,1741,,,,,
185,81701,63600,,,69.52245129,4,,104,,motorway,1,f,,"LINESTRING (-112.16969 33.66827,-112.16894 33.6683)",190,,,,,,71,0.15,4,,0.036514212,6817,,,6817,1704.25,,,,,
186,63600,63702,,,723.6430316,4,,104,,motorway,1,f,,"LINESTRING (-112.16894 33.6683,-112.16853 33.66833,-112.1676 33.66843,-112.16654 33.66863,-112.1652 33.66887,-112.16442 33.66901,-112.16399 33.66909,-112.16336 33.66919,-112.16297 33.66923,-112.16255 33.66928,-112.16214 33.6693,-112.16124 33.66933)",191,,,,,,71,0.15,4,,0.380067944,6817,,,6817,1704.25,,,,,
187,81801,202,,,722.8009979,4,,104,,motorway,1,f,,"LINESTRING (-112.16968 33.6685,-112.17038 33.66848,-112.17094 33.66848,-112.17148 33.66848,-112.17251 33.66848,-112.17416 33.66848,-112.17511 33.66847,-112.17613 33.66847,-112.17702 33.66847,-112.17748 33.66847)",192,,,,,,71,0.15,4,,0.379625696,6817,,,6817,1704.25,,,,,
188,62401,81801,,,66.13647571,4,,104,,motorway,1,f,,"LINESTRING (-112.16896 33.66852,-112.16968 33.6685)",193,,,,,,71,0.15,4,,0.034735848,6817,,,6817,1704.25,,,,,
