node_id,x_coord,y_coord,meso_link_id,lane_no,activity_type,is_boundary
32945,-112.03772,33.43875,387,3,,0
32946,-112.03776,33.43875,387,4,,0
32947,-112.03765,33.43868,387,1,,0
32948,-112.03769,33.43868,387,2,,0
32949,-112.03773,33.43869,387,3,,0
32950,-112.03776,33.43869,387,4,,0
32951,-112.03766,33.43862,387,1,,0
32952,-112.03769,33.43862,387,2,,0
32953,-112.03773,33.43862,387,3,,0
32954,-112.03777,33.43863,387,4,,0
32955,-112.03766,33.43856,387,1,,0
32956,-112.0377,33.43856,387,2,,0
32957,-112.03774,33.43856,387,3,,0
32958,-112.03777,33.43856,387,4,,0
32959,-112.03767,33.43849,387,1,,0
32960,-112.03771,33.4385,387,2,,0
32961,-112.03774,33.4385,387,3,,0
32962,-112.03778,33.4385,387,4,,0
32963,-112.03767,33.43843,387,1,,0
32964,-112.03771,33.43843,387,2,,0
32965,-112.03775,33.43843,387,3,,0
32966,-112.03779,33.43844,387,4,,0
32967,-112.03768,33.43837,387,1,,0
32968,-112.03772,33.43837,387,2,,0
32969,-112.03775,33.43837,387,3,,0
32970,-112.03779,33.43837,387,4,,0
32971,-112.03769,33.4383,387,1,,0
32972,-112.03772,33.43831,387,2,,0
32973,-112.03776,33.43831,387,3,,0
32974,-112.0378,33.43831,387,4,,0
32975,-112.03769,33.43824,387,1,,0
32976,-112.03773,33.43824,387,2,,0
32977,-112.03777,33.43825,387,3,,0
32978,-112.0378,33.43825,387,4,,0
32979,-112.0377,33.43818,387,1,,0
32980,-112.03773,33.43818,387,2,,0
32981,-112.03777,33.43818,387,3,,0
32982,-112.03781,33.43819,387,4,,0
32983,-112.0377,33.43812,387,1,,0
32984,-112.03774,33.43812,387,2,,0
32985,-112.03778,33.43812,387,3,,0
32986,-112.03782,33.43812,387,4,,0
32987,-112.03771,33.43805,387,1,,0
32988,-112.03775,33.43805,387,2,,0
32989,-112.03778,33.43806,387,3,,0
32990,-112.03782,33.43806,387,4,,0
32991,-112.03772,33.43799,387,1,,0
32992,-112.03775,33.43799,387,2,,0
32993,-112.03779,33.43799,387,3,,0
32994,-112.03783,33.438,387,4,,0
32995,-112.03772,33.43793,387,1,,0
32996,-112.03776,33.43793,387,2,,0
32997,-112.0378,33.43793,387,3,,0
32998,-112.03783,33.43793,387,4,,0
32999,-112.03773,33.43786,387,1,,0
33000,-112.03776,33.43787,387,2,,0
33001,-112.0378,33.43787,387,3,,0
33002,-112.03784,33.43787,387,4,,0
33003,-112.03773,33.4378,387,1,,0
33004,-112.03777,33.4378,387,2,,0
33005,-112.03781,33.43781,387,3,,0
33006,-112.03785,33.43781,387,4,,0
33007,-112.03774,33.43774,387,1,,0
33008,-112.03778,33.43774,387,2,,0
33009,-112.03781,33.43774,387,3,,0
33010,-112.03785,33.43774,387,4,,0
33011,-112.03774,33.43767,387,1,,0
33012,-112.03778,33.43768,387,2,,0
33013,-112.03782,33.43768,387,3,,0
33014,-112.03786,33.43768,387,4,,0
33015,-112.03775,33.43761,387,1,,0
33016,-112.03779,33.43761,387,2,,0
33017,-112.03783,33.43762,387,3,,0
33018,-112.03786,33.43762,387,4,,0
33019,-112.03776,33.43756,387,1,,0
33020,-112.03779,33.43756,387,2,,0
33021,-112.03783,33.43756,387,3,,0
33022,-112.03787,33.43756,387,4,,0
33026,-112.03811,33.44938,388,4,,0
33027,-112.03799,33.44932,388,1,,0
33028,-112.03803,33.44932,388,2,,0
33029,-112.03807,33.44932,388,3,,0
33030,-112.03811,33.44932,388,4,,0
33031,-112.03799,33.44925,388,1,,0
33032,-112.03803,33.44925,388,2,,0
33033,-112.03807,33.44925,388,3,,0
33034,-112.03811,33.44925,388,4,,0
33035,-112.038,33.44919,388,1,,0
33036,-112.03803,33.44919,388,2,,0
33037,-112.03807,33.44919,388,3,,0
33038,-112.03811,33.44919,388,4,,0
33039,-112.038,33.44913,388,1,,0
33040,-112.03803,33.44913,388,2,,0
33041,-112.03807,33.44913,388,3,,0
33042,-112.03811,33.44913,388,4,,0
33043,-112.038,33.44906,388,1,,0
33044,-112.03804,33.44906,388,2,,0
33045,-112.03807,33.44906,388,3,,0
33046,-112.03811,33.44906,388,4,,0
33047,-112.038,33.449,388,1,,0
33048,-112.03804,33.449,388,2,,0
33049,-112.03807,33.449,388,3,,0
33050,-112.03811,33.449,388,4,,0
33051,-112.038,33.44894,388,1,,0
33052,-112.03804,33.44894,388,2,,0
33053,-112.03808,33.44894,388,3,,0
33054,-112.03811,33.44894,388,4,,0
33055,-112.038,33.44889,388,1,,0
33056,-112.03804,33.44889,388,2,,0
33057,-112.03808,33.44889,388,3,,0
33058,-112.03811,33.44889,388,4,,0
33063,-112.03802,33.44776,389,1,,0
33064,-112.03805,33.44776,389,2,,0
33065,-112.03809,33.44776,389,3,,0
33066,-112.03813,33.44776,389,4,,0
33067,-112.03802,33.44769,389,1,,0
33068,-112.03806,33.44769,389,2,,0
33069,-112.03809,33.4477,389,3,,0
33070,-112.03813,33.4477,389,4,,0
33071,-112.03802,33.44763,389,1,,0
33072,-112.03806,33.44763,389,2,,0
33073,-112.03809,33.44763,389,3,,0
33074,-112.03813,33.44763,389,4,,0
33075,-112.03802,33.44757,389,1,,0
33076,-112.03806,33.44757,389,2,,0
33077,-112.0381,33.44757,389,3,,0
33078,-112.03813,33.44757,389,4,,0
33079,-112.03802,33.44751,389,1,,0
33080,-112.03806,33.44751,389,2,,0
33081,-112.0381,33.44751,389,3,,0
33082,-112.03813,33.44751,389,4,,0
33087,-112.03662,33.44777,390,1,,0
33088,-112.03658,33.44776,390,2,,0
33089,-112.03654,33.44776,390,3,,0
33090,-112.0365,33.44776,390,4,,0
33099,-112.03661,33.4479,390,1,,0
33100,-112.03658,33.4479,390,2,,0
33101,-112.03654,33.4479,390,3,,0
33102,-112.0365,33.4479,390,4,,0
33103,-112.03661,33.44797,390,1,,0
33104,-112.03657,33.44797,390,2,,0
33105,-112.03654,33.44796,390,3,,0
33106,-112.0365,33.44796,390,4,,0
33107,-112.03661,33.44806,390,1,,0
33108,-112.03657,33.44805,390,2,,0
33109,-112.03654,33.44805,390,3,,0
33110,-112.0365,33.44805,390,4,,0
33111,-112.03661,33.44784,390,1,,0
33112,-112.03658,33.44784,390,2,,0
33113,-112.03654,33.44784,390,3,,0
33114,-112.0365,33.44784,390,4,,0
33118,-112.03812,33.44826,391,4,,0
33135,-112.03801,33.44808,391,1,,0
33136,-112.03805,33.44808,391,2,,0
33137,-112.03809,33.44808,391,3,,0
33138,-112.03812,33.44808,391,4,,0
33139,-112.03801,33.44801,391,1,,0
33140,-112.03805,33.44801,391,2,,0
33141,-112.03809,33.44801,391,3,,0
33142,-112.03812,33.44801,391,4,,0
33143,-112.03801,33.44795,391,1,,0
33144,-112.03805,33.44795,391,2,,0
33145,-112.03809,33.44795,391,3,,0
33146,-112.03813,33.44795,391,4,,0
33147,-112.03801,33.44789,391,1,,0
33148,-112.03805,33.44789,391,2,,0
33149,-112.03809,33.44789,391,3,,0
33150,-112.03813,33.44789,391,4,,0
33151,-112.03801,33.44782,391,1,,0
33152,-112.03805,33.44782,391,2,,0
33153,-112.03809,33.44782,391,3,,0
33154,-112.03813,33.44782,391,4,,0
33155,-112.03801,33.44822,391,1,,0
33156,-112.03805,33.44822,391,2,,0
33157,-112.03808,33.44822,391,3,,0
33158,-112.03812,33.44822,391,4,,0
33159,-112.03801,33.44814,391,1,,0
33160,-112.03805,33.44814,391,2,,0
33161,-112.03808,33.44814,391,3,,0
33162,-112.03812,33.44814,391,4,,0
33163,-112.09476,33.42923,392,1,motorway,0
33164,-112.09476,33.4292,392,2,,0
33165,-112.09475,33.42917,392,3,,0
33166,-112.09475,33.42914,392,4,,0
33167,-112.09469,33.42924,392,1,,0
33168,-112.09468,33.42921,392,2,,0
33169,-112.09468,33.42918,392,3,,0
33170,-112.09467,33.42915,392,4,,0
33171,-112.09461,33.42925,392,1,,0
33172,-112.09461,33.42922,392,2,,0
33173,-112.0946,33.42918,392,3,,0
33174,-112.0946,33.42915,392,4,,0
33175,-112.09454,33.42925,392,1,,0
33176,-112.09453,33.42922,392,2,,0
33177,-112.09453,33.42919,392,3,,0
33178,-112.09452,33.42916,392,4,,0
33179,-112.09446,33.42926,392,1,,0
33180,-112.09446,33.42923,392,2,,0
33181,-112.09445,33.4292,392,3,,0
33182,-112.09445,33.42917,392,4,,0
33183,-112.09439,33.42927,392,1,,0
33184,-112.09438,33.42924,392,2,,0
33185,-112.09438,33.42921,392,3,,0
33186,-112.09437,33.42917,392,4,,0
33187,-112.09431,33.42928,392,1,,0
33188,-112.09431,33.42924,392,2,,0
33189,-112.0943,33.42921,392,3,,0
33190,-112.0943,33.42918,392,4,,0
33191,-112.09424,33.42928,392,1,,0
33192,-112.09423,33.42925,392,2,,0
33193,-112.09423,33.42922,392,3,,0
33194,-112.09423,33.42919,392,4,,0
33195,-112.09416,33.42929,392,1,,0
33196,-112.09416,33.42926,392,2,,0
33197,-112.09415,33.42923,392,3,,0
33198,-112.09415,33.4292,392,4,,0
33199,-112.09409,33.4293,392,1,,0
33200,-112.09408,33.42927,392,2,,0
33201,-112.09408,33.42923,392,3,,0
33202,-112.09408,33.4292,392,4,,0
33203,-112.09401,33.4293,392,1,,0
33204,-112.09401,33.42927,392,2,,0
33205,-112.094,33.42924,392,3,,0
33206,-112.094,33.42921,392,4,,0
33207,-112.09394,33.42931,392,1,,0
33208,-112.09393,33.42928,392,2,,0
33209,-112.09393,33.42925,392,3,,0
33210,-112.09393,33.42922,392,4,,0
33211,-112.09386,33.42932,392,1,,0
33212,-112.09386,33.42929,392,2,,0
33213,-112.09386,33.42926,392,3,,0
33214,-112.09385,33.42922,392,4,,0
33215,-112.09379,33.42933,392,1,,0
33216,-112.09378,33.42929,392,2,,0
33217,-112.09378,33.42926,392,3,,0
33218,-112.09378,33.42923,392,4,,0
33219,-112.09375,33.42933,392,1,,0
33220,-112.09375,33.4293,392,2,,0
33221,-112.09374,33.42927,392,3,,0
33222,-112.09374,33.42923,392,4,,0
33226,-112.09367,33.42932,393,1,,0
33227,-112.09367,33.42929,393,2,,0
33228,-112.09366,33.42926,393,3,,0
33229,-112.0936,33.42933,393,1,,0
33230,-112.09359,33.4293,393,2,,0
33231,-112.09359,33.42927,393,3,,0
33232,-112.09352,33.42934,393,1,,0
33233,-112.09352,33.4293,393,2,,0
33234,-112.09351,33.42927,393,3,,0
33235,-112.09345,33.42934,393,1,,0
33236,-112.09344,33.42931,393,2,,0
33237,-112.09344,33.42928,393,3,,0
33238,-112.09337,33.42935,393,1,,0
33239,-112.09337,33.42932,393,2,,0
33240,-112.09336,33.42929,393,3,,0
33241,-112.0933,33.42936,393,1,,0
33242,-112.09329,33.42933,393,2,,0
33243,-112.09329,33.42929,393,3,,0
33244,-112.09322,33.42936,393,1,,0
33245,-112.09322,33.42933,393,2,,0
33246,-112.09321,33.4293,393,3,,0
33247,-112.09315,33.42937,393,1,,0
33248,-112.09314,33.42934,393,2,,0
33249,-112.09314,33.42931,393,3,,0
33250,-112.09307,33.42938,393,1,,0
33251,-112.09307,33.42935,393,2,,0
33252,-112.09307,33.42932,393,3,,0
33253,-112.093,33.42939,393,1,,0
33254,-112.09299,33.42936,393,2,,0
33255,-112.09299,33.42932,393,3,,0
33256,-112.09292,33.42939,393,1,,0
33257,-112.09292,33.42936,393,2,,0
33258,-112.09292,33.42933,393,3,,0
33259,-112.09285,33.4294,393,1,,0
33260,-112.09285,33.42937,393,2,,0
33261,-112.09284,33.42934,393,3,,0
33262,-112.09277,33.42941,393,1,,0
33263,-112.09277,33.42938,393,2,,0
33264,-112.09277,33.42935,393,3,,0
33265,-112.0927,33.42942,393,1,,0
33266,-112.0927,33.42938,393,2,,0
33267,-112.09269,33.42935,393,3,,0
33268,-112.09263,33.42942,393,1,,0
33269,-112.09262,33.42939,393,2,,0
33270,-112.09262,33.42936,393,3,,0
33271,-112.09255,33.42943,393,1,,0
33272,-112.09255,33.4294,393,2,,0
33273,-112.09254,33.42937,393,3,,0
33274,-112.09248,33.42944,393,1,,0
33275,-112.09247,33.42941,393,2,,0
33276,-112.09247,33.42938,393,3,,0
33277,-112.0924,33.42945,393,1,,0
33278,-112.0924,33.42941,393,2,,0
33279,-112.09239,33.42938,393,3,,0
33280,-112.09233,33.42945,393,1,,0
33281,-112.09232,33.42942,393,2,,0
33282,-112.09232,33.42939,393,3,,0
33283,-112.09225,33.42946,393,1,,0
33284,-112.09225,33.42943,393,2,,0
33285,-112.09224,33.4294,393,3,,0
33286,-112.09218,33.42947,393,1,,0
33287,-112.09217,33.42944,393,2,,0
33288,-112.09217,33.4294,393,3,,0
33289,-112.0921,33.42947,393,1,,0
33290,-112.0921,33.42944,393,2,,0
33291,-112.09209,33.42941,393,3,,0
33292,-112.09203,33.42948,393,1,,0
33293,-112.09202,33.42945,393,2,,0
33294,-112.09202,33.42942,393,3,,0
33295,-112.09195,33.42949,393,1,,0
33296,-112.09195,33.42946,393,2,,0
33297,-112.09194,33.42943,393,3,,0
33298,-112.09188,33.4295,393,1,,0
33299,-112.09187,33.42947,393,2,,0
33300,-112.09187,33.42943,393,3,,0
33301,-112.0918,33.4295,393,1,,0
33302,-112.0918,33.42947,393,2,,0
33303,-112.09179,33.42944,393,3,,0
33304,-112.09173,33.42951,393,1,,0
33305,-112.09172,33.42948,393,2,,0
33306,-112.09172,33.42945,393,3,,0
33307,-112.09165,33.42952,393,1,,0
33308,-112.09165,33.42949,393,2,,0
33309,-112.09164,33.42946,393,3,,0
33310,-112.09158,33.42953,393,1,,0
33311,-112.09157,33.42949,393,2,,0
33312,-112.09157,33.42946,393,3,,0
33313,-112.0915,33.42953,393,1,,0
33314,-112.0915,33.4295,393,2,,0
33315,-112.09149,33.42947,393,3,,0
33316,-112.09145,33.42954,393,1,,0
33317,-112.09145,33.42951,393,2,,0
33318,-112.09144,33.42948,393,3,,0
33321,-112.02939,33.42693,394,3,,0
33322,-112.02948,33.42689,394,1,,0
33323,-112.02947,33.42692,394,2,,0
33324,-112.02946,33.42695,394,3,,0
33325,-112.02956,33.42691,394,1,,0
33326,-112.02955,33.42694,394,2,,0
33327,-112.02953,33.42697,394,3,,0
33328,-112.02963,33.42693,394,1,,0
33329,-112.02962,33.42696,394,2,,0
33330,-112.02961,33.42699,394,3,,0
33331,-112.0297,33.42694,394,1,,0
33332,-112.02969,33.42697,394,2,,0
33333,-112.02968,33.427,394,3,,0
33334,-112.02977,33.42696,394,1,,0
33335,-112.02976,33.42699,394,2,,0
33336,-112.02975,33.42702,394,3,,0
33337,-112.02985,33.42698,394,1,,0
33338,-112.02983,33.42701,394,2,,0
33339,-112.02982,33.42704,394,3,,0
33340,-112.02992,33.42699,394,1,,0
33341,-112.02991,33.42702,394,2,,0
33342,-112.0299,33.42706,394,3,,0
33343,-112.02999,33.42701,394,1,,0
33344,-112.02998,33.42704,394,2,,0
33345,-112.02997,33.42707,394,3,,0
33346,-112.03006,33.42703,394,1,,0
33347,-112.03005,33.42706,394,2,,0
33348,-112.03004,33.42709,394,3,,0
33349,-112.03013,33.42705,394,1,,0
33350,-112.03012,33.42708,394,2,,0
33351,-112.03011,33.42711,394,3,,0
33358,-112.03031,33.42708,394,1,,0
33359,-112.03031,33.42711,394,2,,0
33360,-112.0303,33.42714,394,3,,0
33361,-112.03024,33.42707,394,1,,0
33362,-112.03023,33.4271,394,2,,0
33363,-112.03022,33.42713,394,3,,0
33370,-112.06913,33.46228,395,1,,0
33371,-112.06913,33.46225,395,2,,0
33372,-112.06913,33.46221,395,3,,0
33373,-112.06913,33.46218,395,4,,0
33374,-112.06912,33.46215,395,5,,0
33375,-112.06912,33.46212,395,6,,0
33376,-112.06906,33.46228,395,1,,0
33377,-112.06905,33.46225,395,2,,0
33378,-112.06905,33.46222,395,3,,0
33379,-112.06905,33.46219,395,4,,0
33380,-112.06905,33.46215,395,5,,0
33381,-112.06905,33.46212,395,6,,0
33382,-112.06898,33.46228,395,1,,0
33383,-112.06898,33.46225,395,2,,0
33384,-112.06898,33.46222,395,3,,0
33385,-112.06897,33.46219,395,4,,0
33386,-112.06897,33.46216,395,5,,0
33387,-112.06897,33.46213,395,6,,0
33388,-112.06891,33.46229,395,1,,0
33389,-112.0689,33.46225,395,2,,0
33390,-112.0689,33.46222,395,3,,0
33391,-112.0689,33.46219,395,4,,0
33392,-112.0689,33.46216,395,5,,0
33393,-112.0689,33.46213,395,6,,0
33394,-112.06883,33.46229,395,1,,0
33395,-112.06883,33.46226,395,2,,0
33396,-112.06883,33.46223,395,3,,0
33397,-112.06882,33.46219,395,4,,0
33398,-112.06882,33.46216,395,5,,0
33399,-112.06882,33.46213,395,6,,0
33400,-112.06875,33.46229,395,1,,0
33401,-112.06875,33.46226,395,2,,0
33402,-112.06875,33.46223,395,3,,0
33403,-112.06875,33.4622,395,4,,0
33404,-112.06875,33.46217,395,5,,0
33405,-112.06875,33.46213,395,6,,0
33406,-112.06868,33.4623,395,1,,0
33407,-112.06868,33.46226,395,2,,0
33408,-112.06868,33.46223,395,3,,0
33409,-112.06867,33.4622,395,4,,0
33410,-112.06867,33.46217,395,5,,0
33411,-112.06867,33.46214,395,6,,0
33412,-112.0686,33.4623,395,1,,0
33413,-112.0686,33.46227,395,2,,0
33414,-112.0686,33.46224,395,3,,0
33415,-112.0686,33.4622,395,4,,0
33416,-112.0686,33.46217,395,5,,0
33417,-112.0686,33.46214,395,6,,0
33418,-112.06853,33.4623,395,1,,0
33419,-112.06853,33.46227,395,2,,0
33420,-112.06853,33.46224,395,3,,0
33421,-112.06852,33.46221,395,4,,0
33422,-112.06852,33.46218,395,5,,0
33423,-112.06852,33.46214,395,6,,0
33424,-112.06845,33.4623,395,1,,0
33425,-112.06845,33.46227,395,2,,0
33426,-112.06845,33.46224,395,3,,0
33427,-112.06845,33.46221,395,4,,0
33428,-112.06845,33.46218,395,5,,0
33429,-112.06844,33.46215,395,6,,0
33442,-112.06829,33.46231,395,1,,0
33443,-112.06829,33.46228,395,2,,0
33444,-112.06829,33.46224,395,3,,0
33445,-112.06829,33.46221,395,4,,0
33446,-112.06829,33.46218,395,5,,0
33447,-112.0683,33.46215,395,6,,0
33448,-112.06822,33.46231,395,1,,0
33449,-112.06822,33.46227,395,2,,0
33450,-112.06822,33.46224,395,3,,0
33451,-112.06822,33.46221,395,4,,0
33452,-112.06822,33.46218,395,5,,0
33453,-112.06822,33.46215,395,6,,0
33454,-112.06814,33.4623,395,1,,0
33455,-112.06814,33.46227,395,2,,0
33456,-112.06814,33.46224,395,3,,0
33457,-112.06814,33.46221,395,4,,0
33458,-112.06814,33.46218,395,5,,0
33459,-112.06814,33.46215,395,6,,0
33460,-112.06806,33.4623,395,1,,0
33461,-112.06807,33.46227,395,2,,0
33462,-112.06807,33.46224,395,3,,0
33463,-112.06807,33.46221,395,4,,0
33464,-112.06807,33.46218,395,5,,0
33465,-112.06807,33.46214,395,6,,0
33466,-112.06799,33.4623,395,1,,0
33467,-112.06799,33.46227,395,2,,0
33468,-112.06799,33.46224,395,3,,0
33469,-112.06799,33.46221,395,4,,0
33470,-112.06799,33.46217,395,5,,0
33471,-112.06799,33.46214,395,6,,0
33472,-112.06792,33.4623,395,1,,0
33473,-112.06792,33.46227,395,2,,0
33474,-112.06792,33.46224,395,3,,0
33475,-112.06792,33.4622,395,4,,0
33476,-112.06792,33.46217,395,5,,0
33477,-112.06793,33.46214,395,6,,0
33478,-112.06837,33.46231,395,1,,0
33479,-112.06837,33.46228,395,2,,0
33480,-112.06837,33.46224,395,3,,0
33481,-112.06837,33.46221,395,4,,0
33482,-112.06837,33.46218,395,5,,0
33483,-112.06837,33.46215,395,6,,0
33490,-112.07816,33.46176,396,1,,0
33491,-112.07817,33.46179,396,2,,0
33492,-112.07817,33.46182,396,3,,0
33493,-112.07817,33.46185,396,4,,0
33494,-112.07818,33.46189,396,5,,0
33495,-112.07818,33.46192,396,6,,0
33496,-112.07824,33.46175,396,1,,0
33497,-112.07824,33.46179,396,2,,0
33498,-112.07824,33.46182,396,3,,0
33499,-112.07825,33.46185,396,4,,0
33500,-112.07825,33.46188,396,5,,0
33501,-112.07825,33.46191,396,6,,0
33502,-112.07831,33.46175,396,1,,0
33503,-112.07832,33.46178,396,2,,0
33504,-112.07832,33.46181,396,3,,0
33505,-112.07832,33.46184,396,4,,0
33506,-112.07833,33.46187,396,5,,0
33507,-112.07833,33.46191,396,6,,0
33508,-112.07839,33.46174,396,1,,0
33509,-112.07839,33.46177,396,2,,0
33510,-112.07839,33.46181,396,3,,0
33511,-112.0784,33.46184,396,4,,0
33512,-112.0784,33.46187,396,5,,0
33513,-112.0784,33.4619,396,6,,0
33514,-112.07846,33.46174,396,1,,0
33515,-112.07847,33.46177,396,2,,0
33516,-112.07847,33.4618,396,3,,0
33517,-112.07847,33.46183,396,4,,0
33518,-112.07848,33.46186,396,5,,0
33519,-112.07848,33.46189,396,6,,0
33520,-112.07854,33.46173,396,1,,0
33521,-112.07854,33.46176,396,2,,0
33522,-112.07854,33.46179,396,3,,0
33523,-112.07855,33.46183,396,4,,0
33524,-112.07855,33.46186,396,5,,0
33525,-112.07855,33.46189,396,6,,0
33526,-112.07861,33.46173,396,1,,0
33527,-112.07862,33.46176,396,2,,0
33528,-112.07862,33.46179,396,3,,0
33529,-112.07862,33.46182,396,4,,0
33530,-112.07863,33.46185,396,5,,0
33531,-112.07863,33.46188,396,6,,0
33532,-112.07869,33.46172,396,1,,0
33533,-112.07869,33.46175,396,2,,0
33534,-112.07869,33.46178,396,3,,0
33535,-112.0787,33.46181,396,4,,0
33536,-112.0787,33.46185,396,5,,0
33537,-112.0787,33.46188,396,6,,0
33538,-112.07876,33.46171,396,1,,0
33539,-112.07877,33.46175,396,2,,0
33540,-112.07877,33.46178,396,3,,0
33541,-112.07877,33.46181,396,4,,0
33542,-112.07878,33.46184,396,5,,0
33543,-112.07878,33.46187,396,6,,0
33544,-112.07884,33.46171,396,1,,0
33545,-112.07884,33.46174,396,2,,0
33546,-112.07884,33.46177,396,3,,0
33547,-112.07885,33.4618,396,4,,0
33548,-112.07885,33.46184,396,5,,0
33549,-112.07885,33.46187,396,6,,0
33550,-112.07891,33.4617,396,1,,0
33551,-112.07892,33.46174,396,2,,0
33552,-112.07892,33.46177,396,3,,0
33553,-112.07892,33.4618,396,4,,0
33554,-112.07893,33.46183,396,5,,0
33555,-112.07893,33.46186,396,6,,0
33556,-112.07899,33.4617,396,1,,0
33557,-112.07899,33.46173,396,2,,0
33558,-112.07899,33.46176,396,3,,0
33559,-112.079,33.46179,396,4,,0
33560,-112.079,33.46182,396,5,,0
33561,-112.079,33.46186,396,6,,0
33574,-112.07911,33.46168,396,1,,0
33575,-112.07912,33.46171,396,2,,0
33576,-112.07913,33.46174,396,3,,0
33577,-112.07913,33.46177,396,4,,0
33578,-112.07914,33.4618,396,5,,0
33579,-112.07915,33.46184,396,6,,0
33580,-112.07918,33.46167,396,1,,0
33581,-112.07919,33.4617,396,2,,0
33582,-112.0792,33.46173,396,3,,0
33583,-112.07921,33.46176,396,4,,0
33584,-112.07922,33.46179,396,5,,0
33585,-112.07922,33.46182,396,6,,0
33586,-112.07926,33.46165,396,1,,0
33587,-112.07926,33.46168,396,2,,0
33588,-112.07927,33.46171,396,3,,0
33589,-112.07928,33.46175,396,4,,0
33590,-112.07929,33.46178,396,5,,0
33591,-112.0793,33.46181,396,6,,0
33592,-112.07933,33.46164,396,1,,0
33593,-112.07934,33.46167,396,2,,0
33594,-112.07935,33.4617,396,3,,0
33595,-112.07935,33.46173,396,4,,0
33596,-112.07936,33.46176,396,5,,0
33597,-112.07937,33.46179,396,6,,0
33598,-112.0794,33.46163,396,1,,0
33599,-112.07941,33.46166,396,2,,0
33600,-112.07942,33.46169,396,3,,0
33601,-112.07943,33.46172,396,4,,0
33602,-112.07944,33.46175,396,5,,0
33603,-112.07944,33.46178,396,6,,0
33604,-112.07948,33.46161,396,1,,0
33605,-112.07948,33.46164,396,2,,0
33606,-112.07949,33.46167,396,3,,0
33607,-112.0795,33.4617,396,4,,0
33608,-112.07951,33.46173,396,5,,0
33609,-112.07952,33.46176,396,6,,0
33610,-112.07955,33.4616,396,1,,0
33611,-112.07956,33.46163,396,2,,0
33612,-112.07957,33.46166,396,3,,0
33613,-112.07957,33.46169,396,4,,0
33614,-112.07958,33.46172,396,5,,0
33615,-112.07959,33.46175,396,6,,0
33616,-112.07962,33.46158,396,1,,0
33617,-112.07963,33.46161,396,2,,0
33618,-112.07964,33.46164,396,3,,0
33619,-112.07965,33.46168,396,4,,0
33620,-112.07966,33.46171,396,5,,0
33621,-112.07966,33.46174,396,6,,0
33622,-112.0797,33.46157,396,1,,0
33623,-112.0797,33.4616,396,2,,0
33624,-112.07971,33.46163,396,3,,0
33625,-112.07972,33.46166,396,4,,0
33626,-112.07973,33.46169,396,5,,0
33627,-112.07974,33.46172,396,6,,0
33628,-112.07977,33.46155,396,1,,0
33629,-112.07978,33.46159,396,2,,0
33630,-112.07979,33.46162,396,3,,0
33631,-112.07979,33.46165,396,4,,0
33632,-112.0798,33.46168,396,5,,0
33633,-112.07981,33.46171,396,6,,0
33634,-112.07984,33.46154,396,1,,0
33635,-112.07985,33.46157,396,2,,0
33636,-112.07986,33.4616,396,3,,0
33637,-112.07987,33.46163,396,4,,0
33638,-112.07988,33.46166,396,5,,0
33639,-112.07988,33.46169,396,6,,0
33640,-112.07992,33.46153,396,1,,0
33641,-112.07992,33.46156,396,2,,0
33642,-112.07993,33.46159,396,3,,0
33643,-112.07994,33.46162,396,4,,0
33644,-112.07995,33.46165,396,5,,0
33645,-112.07996,33.46168,396,6,,0
33646,-112.07999,33.46151,396,1,,0
33647,-112.08,33.46154,396,2,,0
33648,-112.08001,33.46157,396,3,,0
33649,-112.08002,33.46161,396,4,,0
33650,-112.08002,33.46164,396,5,,0
33651,-112.08003,33.46167,396,6,,0
33652,-112.08006,33.4615,396,1,,0
33653,-112.08007,33.46153,396,2,,0
33654,-112.08008,33.46156,396,3,,0
33655,-112.08009,33.46159,396,4,,0
33656,-112.0801,33.46162,396,5,,0
33657,-112.08011,33.46165,396,6,,0
33658,-112.08014,33.46148,396,1,,0
33659,-112.08015,33.46152,396,2,,0
33660,-112.08015,33.46155,396,3,,0
33661,-112.08016,33.46158,396,4,,0
33662,-112.08017,33.46161,396,5,,0
33663,-112.08018,33.46164,396,6,,0
33664,-112.08021,33.46147,396,1,,0
33665,-112.08022,33.4615,396,2,,0
33666,-112.08023,33.46153,396,3,,0
33667,-112.08024,33.46156,396,4,,0
33668,-112.08024,33.46159,396,5,,0
33669,-112.08025,33.46162,396,6,,0
33670,-112.08028,33.46146,396,1,,0
33671,-112.08029,33.46149,396,2,,0
33672,-112.0803,33.46152,396,3,,0
33673,-112.08031,33.46155,396,4,,0
33674,-112.08032,33.46158,396,5,,0
33675,-112.08033,33.46161,396,6,,0
33676,-112.08036,33.46144,396,1,,0
33677,-112.08037,33.46147,396,2,,0
33678,-112.08037,33.4615,396,3,,0
33679,-112.08038,33.46153,396,4,,0
33680,-112.08039,33.46157,396,5,,0
33681,-112.0804,33.4616,396,6,,0
33682,-112.08043,33.46143,396,1,,0
33683,-112.08044,33.46146,396,2,,0
33684,-112.08045,33.46149,396,3,,0
33685,-112.08046,33.46152,396,4,,0
33686,-112.08046,33.46155,396,5,,0
33687,-112.08047,33.46158,396,6,,0
33688,-112.08054,33.46141,396,1,,0
33689,-112.08055,33.46144,396,2,,0
33690,-112.08055,33.46147,396,3,,0
33691,-112.08056,33.4615,396,4,,0
33692,-112.08057,33.46153,396,5,,0
33693,-112.08058,33.46156,396,6,,0
33694,-112.07904,33.46169,396,1,,0
