link_id,from_node_id,to_node_id,time_period,duration_in_sec,state,state_code
28591,15329,15334,0642:30.000_0643:11.000,41,1,g
28591,15329,15334,0643:11.000_0644:10.000,59,0,r
28591,15329,15334,0644:10.000_0644:51.000,41,1,g
28591,15329,15334,0644:51.000_0645:50.000,59,0,r
28591,15329,15334,0645:50.000_0646:31.000,41,1,g
28591,15329,15334,0646:31.000_0647:30.000,59,0,r
28591,15329,15334,0647:30.000_0648:11.000,41,1,g
28591,15329,15334,0648:11.000_0649:10.000,59,0,r
28591,15329,15334,0649:10.000_0649:51.000,41,1,g
28591,15329,15334,0649:51.000_0650:50.000,59,0,r
28591,15329,15334,0650:50.000_0651:31.000,41,1,g
28591,15329,15334,0651:31.000_0652:30.000,59,0,r
28591,15329,15334,0652:30.000_0653:11.000,41,1,g
28591,15329,15334,0653:11.000_0654:10.000,59,0,r
28591,15329,15334,0654:10.000_0654:51.000,41,1,g
28591,15329,15334,0654:51.000_0655:50.000,59,0,r
28591,15329,15334,0655:50.000_0656:31.000,41,1,g
28591,15329,15334,0656:31.000_0657:30.000,59,0,r
28591,15329,15334,0657:30.000_0658:11.000,41,1,g
28591,15329,15334,0658:11.000_0659:10.000,59,0,r
28591,15329,15334,0659:10.000_0659:51.000,41,1,g
28591,15329,15334,0659:51.000_0700:50.000,59,0,r
28591,15329,15334,0700:50.000_0701:31.000,41,1,g
28591,15329,15334,0701:31.000_0702:30.000,59,0,r
28591,15329,15334,0702:30.000_0703:11.000,41,1,g
28591,15329,15334,0703:11.000_0704:10.000,59,0,r
28591,15329,15334,0704:10.000_0704:51.000,41,1,g
28591,15329,15334,0704:51.000_0705:50.000,59,0,r
28591,15329,15334,0705:50.000_0706:31.000,41,1,g
28591,15329,15334,0706:31.000_0707:30.000,59,0,r
28591,15329,15334,0707:30.000_0708:11.000,41,1,g
28591,15329,15334,0708:11.000_0709:10.000,59,0,r
28591,15329,15334,0709:10.000_0709:51.000,41,1,g
28591,15329,15334,0709:51.000_0710:50.000,59,0,r
28591,15329,15334,0710:50.000_0711:31.000,41,1,g
28591,15329,15334,0711:31.000_0712:30.000,59,0,r
28591,15329,15334,0712:30.000_0713:11.000,41,1,g
28591,15329,15334,0713:11.000_0714:10.000,59,0,r
28591,15329,15334,0714:10.000_0714:51.000,41,1,g
28591,15329,15334,0714:51.000_0715:50.000,59,0,r
28591,15329,15334,0715:50.000_0716:31.000,41,1,g
28591,15329,15334,0716:31.000_0717:30.000,59,0,r
28591,15329,15334,0717:30.000_0718:11.000,41,1,g
28591,15329,15334,0718:11.000_0719:10.000,59,0,r
28591,15329,15334,0719:10.000_0719:51.000,41,1,g
28591,15329,15334,0719:51.000_0720:50.000,59,0,r
28591,15329,15334,0720:50.000_0721:31.000,41,1,g
28591,15329,15334,0721:31.000_0722:30.000,59,0,r
28591,15329,15334,0722:30.000_0723:11.000,41,1,g
28591,15329,15334,0723:11.000_0724:10.000,59,0,r
28591,15329,15334,0724:10.000_0724:51.000,41,1,g
28591,15329,15334,0724:51.000_0725:50.000,59,0,r
28591,15329,15334,0725:50.000_0726:31.000,41,1,g
28591,15329,15334,0726:31.000_0727:30.000,59,0,r
28591,15329,15334,0727:30.000_0728:11.000,41,1,g
28591,15329,15334,0728:11.000_0729:10.000,59,0,r
28591,15329,15334,0729:10.000_0729:51.000,41,1,g
28591,15329,15334,0729:51.000_0730:50.000,59,0,r
28591,15329,15334,0730:50.000_0731:31.000,41,1,g
28591,15329,15334,0731:31.000_0732:30.000,59,0,r
28591,15329,15334,0732:30.000_0733:11.000,41,1,g
28591,15329,15334,0733:11.000_0734:10.000,59,0,r
28591,15329,15334,0734:10.000_0734:51.000,41,1,g
28591,15329,15334,0734:51.000_0735:50.000,59,0,r
28591,15329,15334,0735:50.000_0736:31.000,41,1,g
28591,15329,15334,0736:31.000_0737:30.000,59,0,r
28591,15329,15334,0737:30.000_0738:11.000,41,1,g
28591,15329,15334,0738:11.000_0739:10.000,59,0,r
28591,15329,15334,0739:10.000_0739:51.000,41,1,g
28591,15329,15334,0739:51.000_0740:50.000,59,0,r
28591,15329,15334,0740:50.000_0741:31.000,41,1,g
28591,15329,15334,0741:31.000_0742:30.000,59,0,r
28591,15329,15334,0742:30.000_0743:11.000,41,1,g
28591,15329,15334,0743:11.000_0744:10.000,59,0,r
28591,15329,15334,0744:10.000_0744:51.000,41,1,g
28591,15329,15334,0744:51.000_0745:50.000,59,0,r
28591,15329,15334,0745:50.000_0746:31.000,41,1,g
28591,15329,15334,0746:31.000_0747:30.000,59,0,r
28591,15329,15334,0747:30.000_0748:11.000,41,1,g
28591,15329,15334,0748:11.000_0749:10.000,59,0,r
28591,15329,15334,0749:10.000_0749:51.000,41,1,g
28591,15329,15334,0749:51.000_0750:50.000,59,0,r
28591,15329,15334,0750:50.000_0751:31.000,41,1,g
28591,15329,15334,0751:31.000_0752:30.000,59,0,r
28591,15329,15334,0752:30.000_0753:11.000,41,1,g
28591,15329,15334,0753:11.000_0754:10.000,59,0,r
28591,15329,15334,0754:10.000_0754:51.000,41,1,g
28591,15329,15334,0754:51.000_0755:50.000,59,0,r
28591,15329,15334,0755:50.000_0756:31.000,41,1,g
28591,15329,15334,0756:31.000_0757:30.000,59,0,r
28591,15329,15334,0757:30.000_0758:11.000,41,1,g
28591,15329,15334,0758:11.000_0759:10.000,59,0,r
28591,15329,15334,0759:10.000_0759:51.000,41,1,g
28591,15329,15334,0759:51.000_0800:50.000,59,0,r
28591,15329,15334,0800:50.000_0801:31.000,41,1,g
28591,15329,15334,0801:31.000_0802:30.000,59,0,r
28591,15329,15334,0802:30.000_0803:11.000,41,1,g
28591,15329,15334,0803:11.000_0804:10.000,59,0,r
28591,15329,15334,0804:10.000_0804:51.000,41,1,g
28591,15329,15334,0804:51.000_0805:50.000,59,0,r
28591,15329,15334,0805:50.000_0806:31.000,41,1,g
28591,15329,15334,0806:31.000_0807:30.000,59,0,r
28591,15329,15334,0807:30.000_0808:11.000,41,1,g
28591,15329,15334,0808:11.000_0809:10.000,59,0,r
28591,15329,15334,0809:10.000_0809:51.000,41,1,g
28591,15329,15334,0809:51.000_0810:50.000,59,0,r
28591,15329,15334,0810:50.000_0811:31.000,41,1,g
28591,15329,15334,0811:31.000_0812:30.000,59,0,r
28591,15329,15334,0812:30.000_0813:11.000,41,1,g
28591,15329,15334,0813:11.000_0814:10.000,59,0,r
28591,15329,15334,0814:10.000_0814:51.000,41,1,g
28591,15329,15334,0814:51.000_0815:50.000,59,0,r
28591,15329,15334,0815:50.000_0816:31.000,41,1,g
28591,15329,15334,0816:31.000_0817:30.000,59,0,r
28591,15329,15334,0817:30.000_0818:11.000,41,1,g
28591,15329,15334,0818:11.000_0819:10.000,59,0,r
28591,15329,15334,0819:10.000_0819:51.000,41,1,g
28591,15329,15334,0819:51.000_0820:50.000,59,0,r
28591,15329,15334,0820:50.000_0821:31.000,41,1,g
28591,15329,15334,0821:31.000_0822:30.000,59,0,r
28591,15329,15334,0822:30.000_0823:11.000,41,1,g
28591,15329,15334,0823:11.000_0824:10.000,59,0,r
28591,15329,15334,0824:10.000_0824:51.000,41,1,g
28591,15329,15334,0824:51.000_0825:50.000,59,0,r
28591,15329,15334,0825:50.000_0826:31.000,41,1,g
28591,15329,15334,0826:31.000_0827:30.000,59,0,r
28591,15329,15334,0827:30.000_0828:11.000,41,1,g
28591,15329,15334,0828:11.000_0829:10.000,59,0,r
28591,15329,15334,0829:10.000_0829:51.000,41,1,g
28591,15329,15334,0829:51.000_0830:50.000,59,0,r
28591,15329,15334,0830:50.000_0831:31.000,41,1,g
28591,15329,15334,0831:31.000_0832:30.000,59,0,r
28591,15329,15334,0832:30.000_0833:11.000,41,1,g
28591,15329,15334,0833:11.000_0834:10.001,59,0,r
28591,15329,15334,0834:10.001_0834:51.0-1,41,1,g
28591,15329,15334,0834:51.0-1_0835:50.0-1,59,0,r
28591,15329,15334,0835:50.0-1_0836:31.000,41,1,g
28591,15329,15334,0836:31.000_0837:30.000,59,0,r
28591,15329,15334,0837:30.000_0838:11.000,41,1,g
28591,15329,15334,0838:11.000_0839:10.001,59,0,r
28591,15329,15334,0839:10.001_0839:51.0-1,41,1,g
28591,15329,15334,0839:51.0-1_0840:50.0-1,59,0,r
28591,15329,15334,0840:50.0-1_0841:31.000,41,1,g
28591,15329,15334,0841:31.000_0842:30.000,59,0,r
28591,15329,15334,0842:30.000_0843:11.000,41,1,g
28591,15329,15334,0843:11.000_0844:10.001,59,0,r
28591,15329,15334,0844:10.001_0844:51.0-1,41,1,g
28591,15329,15334,0844:51.0-1_0845:50.0-1,59,0,r
28591,15329,15334,0845:50.0-1_0846:31.000,41,1,g
28591,15329,15334,0846:31.000_0847:30.000,59,0,r
28591,15329,15334,0847:30.000_0848:11.000,41,1,g
28591,15329,15334,0848:11.000_0849:10.001,59,0,r
28591,15329,15334,0849:10.001_0849:51.0-1,41,1,g
28591,15329,15334,0849:51.0-1_0850:50.0-1,59,0,r
28591,15329,15334,0850:50.0-1_0851:31.000,41,1,g
28591,15329,15334,0851:31.000_0852:30.000,59,0,r
28591,15329,15334,0852:30.000_0853:11.000,41,1,g
28591,15329,15334,0853:11.000_0854:10.001,59,0,r
28591,15329,15334,0854:10.001_0854:51.0-1,41,1,g
28591,15329,15334,0854:51.0-1_0855:50.0-1,59,0,r
28591,15329,15334,0855:50.0-1_0856:31.000,41,1,g
28591,15329,15334,0856:31.000_0857:30.000,59,0,r
28591,15329,15334,0857:30.000_0858:11.000,41,1,g
28591,15329,15334,0858:11.000_0859:10.001,59,0,r
28591,15329,15334,0859:10.001_0859:51.0-1,41,1,g
28591,15329,15334,0859:51.0-1_0900:50.0-1,59,0,r
28591,15329,15334,0900:50.0-1_0901:31.000,41,1,g
28591,15329,15334,0901:31.000_0902:30.000,59,0,r
28591,15329,15334,0902:30.000_0903:11.000,41,1,g
28591,15329,15334,0903:11.000_0904:10.001,59,0,r
28591,15329,15334,0904:10.001_0904:51.0-1,41,1,g
28591,15329,15334,0904:51.0-1_0905:50.0-1,59,0,r
28591,15329,15334,0905:50.0-1_0906:31.000,41,1,g
28591,15329,15334,0906:31.000_0907:30.000,59,0,r
28591,15329,15334,0907:30.000_0908:11.000,41,1,g
28591,15329,15334,0908:11.000_0909:10.001,59,0,r
28591,15329,15334,0909:10.001_0909:51.0-1,41,1,g
28591,15329,15334,0909:51.0-1_0910:50.0-1,59,0,r
28591,15329,15334,0910:50.0-1_0911:31.000,41,1,g
28591,15329,15334,0911:31.000_0912:30.000,59,0,r
28591,15329,15334,0912:30.000_0913:11.000,41,1,g
28591,15329,15334,0913:11.000_0914:10.001,59,0,r
28591,15329,15334,0914:10.001_0914:51.0-1,41,1,g
28591,15329,15334,0914:51.0-1_0915:50.0-1,59,0,r
28591,15329,15334,0915:50.0-1_0916:31.000,41,1,g
28591,15329,15334,0916:31.000_0917:30.000,59,0,r
28591,15329,15334,0917:30.000_0918:11.000,41,1,g
28591,15329,15334,0918:11.000_0919:10.001,59,0,r
28591,15329,15334,0919:10.001_0919:51.0-1,41,1,g
28591,15329,15334,0919:51.0-1_0920:50.0-1,59,0,r
28591,15329,15334,0920:50.0-1_0921:31.000,41,1,g
28591,15329,15334,0921:31.000_0922:30.000,59,0,r
28591,15329,15334,0922:30.000_0923:11.000,41,1,g
28591,15329,15334,0923:11.000_0924:10.001,59,0,r
28591,15329,15334,0924:10.001_0924:51.0-1,41,1,g
28591,15329,15334,0924:51.0-1_0925:50.0-1,59,0,r
28591,15329,15334,0925:50.0-1_0926:31.000,41,1,g
28591,15329,15334,0926:31.000_0927:30.000,59,0,r
28591,15329,15334,0927:30.000_0928:11.000,41,1,g
28591,15329,15334,0928:11.000_0929:10.001,59,0,r
28591,15329,15334,0929:10.001_0929:51.0-1,41,1,g
28591,15329,15334,0929:51.0-1_0930:50.0-1,59,0,r
28591,15329,15334,0930:50.0-1_0931:31.000,41,1,g
28591,15329,15334,0931:31.000_0932:30.000,59,0,r
28591,15329,15334,0932:30.000_0933:11.000,41,1,g
28591,15329,15334,0933:11.000_0934:10.001,59,0,r
28591,15329,15334,0934:10.001_0934:51.0-1,41,1,g
28591,15329,15334,0934:51.0-1_0935:50.0-1,59,0,r
28591,15329,15334,0935:50.0-1_0936:31.000,41,1,g
28591,15329,15334,0936:31.000_0937:30.000,59,0,r
28591,15329,15334,0937:30.000_0938:11.000,41,1,g
28591,15329,15334,0938:11.000_0939:10.001,59,0,r
28591,15329,15334,0939:10.001_0939:51.0-1,41,1,g
28591,15329,15334,0939:51.0-1_0940:50.0-1,59,0,r
28591,15329,15334,0940:50.0-1_0941:31.000,41,1,g
28591,15329,15334,0941:31.000_0942:30.000,59,0,r
28591,15329,15334,0942:30.000_0943:11.000,41,1,g
28591,15329,15334,0943:11.000_0944:10.001,59,0,r
28591,15329,15334,0944:10.001_0944:51.0-1,41,1,g
28591,15329,15334,0944:51.0-1_0945:50.0-1,59,0,r
28591,15329,15334,0945:50.0-1_0946:31.000,41,1,g
28591,15329,15334,0946:31.000_0947:30.000,59,0,r
28591,15329,15334,0947:30.000_0948:11.000,41,1,g
28591,15329,15334,0948:11.000_0949:10.001,59,0,r
28591,15329,15334,0949:10.001_0949:51.0-1,41,1,g
28591,15329,15334,0949:51.0-1_0950:50.0-1,59,0,r
28591,15329,15334,0950:50.0-1_0951:31.000,41,1,g
28591,15329,15334,0951:31.000_0952:30.000,59,0,r
28591,15329,15334,0952:30.000_0953:11.000,41,1,g
28591,15329,15334,0953:11.000_0954:10.001,59,0,r
28591,15329,15334,0954:10.001_0954:51.0-1,41,1,g
28591,15329,15334,0954:51.0-1_0955:50.0-1,59,0,r
28591,15329,15334,0955:50.0-1_0956:31.000,41,1,g
28591,15329,15334,0956:31.000_0957:30.000,59,0,r
28591,15329,15334,0957:30.000_0958:11.000,41,1,g
28591,15329,15334,0958:11.000_0959:10.001,59,0,r
28591,15329,15334,0959:10.001_0959:51.0-1,41,1,g
28591,15329,15334,0959:51.0-1_0959:59.000,8,0,r
29224,15686,15691,0600:01.000_0601:35.000,94,0,r
29224,15686,15691,0601:35.000_0601:41.000,6,1,g
29224,15686,15691,0601:41.000_0603:15.000,94,0,r
29224,15686,15691,0603:15.000_0603:21.000,6,1,g
29224,15686,15691,0603:21.000_0604:55.000,94,0,r
29224,15686,15691,0604:55.000_0605:01.000,6,1,g
29224,15686,15691,0605:01.000_0606:35.000,94,0,r
29224,15686,15691,0606:35.000_0606:41.000,6,1,g
29224,15686,15691,0606:41.000_0608:15.000,94,0,r
29224,15686,15691,0608:15.000_0608:21.000,6,1,g
29224,15686,15691,0608:21.000_0609:55.000,94,0,r
29224,15686,15691,0609:55.000_0610:01.000,6,1,g
29224,15686,15691,0610:01.000_0611:35.000,94,0,r
29224,15686,15691,0611:35.000_0611:41.000,6,1,g
29224,15686,15691,0611:41.000_0613:15.000,94,0,r
29224,15686,15691,0613:15.000_0613:21.000,6,1,g
29224,15686,15691,0613:21.000_0614:55.000,94,0,r
29224,15686,15691,0614:55.000_0615:01.000,6,1,g
29224,15686,15691,0615:01.000_0616:35.000,94,0,r
29224,15686,15691,0616:35.000_0616:41.000,6,1,g
29224,15686,15691,0616:41.000_0618:15.000,94,0,r
29224,15686,15691,0618:15.000_0618:21.000,6,1,g
29224,15686,15691,0618:21.000_0619:55.000,94,0,r
29224,15686,15691,0619:55.000_0620:01.000,6,1,g
29224,15686,15691,0620:01.000_0621:35.000,94,0,r
29224,15686,15691,0621:35.000_0621:41.000,6,1,g
29224,15686,15691,0621:41.000_0623:15.000,94,0,r
29224,15686,15691,0623:15.000_0623:21.000,6,1,g
29224,15686,15691,0623:21.000_0624:55.000,94,0,r
29224,15686,15691,0624:55.000_0625:01.000,6,1,g
29224,15686,15691,0625:01.000_0626:35.000,94,0,r
29224,15686,15691,0626:35.000_0626:41.000,6,1,g
29224,15686,15691,0626:41.000_0628:15.000,94,0,r
29224,15686,15691,0628:15.000_0628:21.000,6,1,g
29224,15686,15691,0628:21.000_0629:55.000,94,0,r
29224,15686,15691,0629:55.000_0630:01.000,6,1,g
29224,15686,15691,0630:01.000_0631:35.000,94,0,r
29224,15686,15691,0631:35.000_0631:41.000,6,1,g
29224,15686,15691,0631:41.000_0633:15.000,94,0,r
29224,15686,15691,0633:15.000_0633:21.000,6,1,g
29224,15686,15691,0633:21.000_0634:55.000,94,0,r
29224,15686,15691,0634:55.000_0635:01.000,6,1,g
29224,15686,15691,0635:01.000_0636:35.000,94,0,r
29224,15686,15691,0636:35.000_0636:41.000,6,1,g
29224,15686,15691,0636:41.000_0638:15.000,94,0,r
29224,15686,15691,0638:15.000_0638:21.000,6,1,g
29224,15686,15691,0638:21.000_0639:55.000,94,0,r
29224,15686,15691,0639:55.000_0640:01.000,6,1,g
29224,15686,15691,0640:01.000_0641:35.000,94,0,r
29224,15686,15691,0641:35.000_0641:41.000,6,1,g
29224,15686,15691,0641:41.000_0643:15.000,94,0,r
29224,15686,15691,0643:15.000_0643:21.000,6,1,g
29224,15686,15691,0643:21.000_0644:55.000,94,0,r
29224,15686,15691,0644:55.000_0645:01.000,6,1,g
29224,15686,15691,0645:01.000_0646:35.000,94,0,r
29224,15686,15691,0646:35.000_0646:41.000,6,1,g
29224,15686,15691,0646:41.000_0648:15.000,94,0,r
29224,15686,15691,0648:15.000_0648:21.000,6,1,g
29224,15686,15691,0648:21.000_0649:55.000,94,0,r
29224,15686,15691,0649:55.000_0650:01.000,6,1,g
29224,15686,15691,0650:01.000_0651:35.000,94,0,r
29224,15686,15691,0651:35.000_0651:41.000,6,1,g
29224,15686,15691,0651:41.000_0653:15.000,94,0,r
29224,15686,15691,0653:15.000_0653:21.000,6,1,g
29224,15686,15691,0653:21.000_0654:55.000,94,0,r
29224,15686,15691,0654:55.000_0655:01.000,6,1,g
29224,15686,15691,0655:01.000_0656:35.000,94,0,r
29224,15686,15691,0656:35.000_0656:41.000,6,1,g
29224,15686,15691,0656:41.000_0658:15.000,94,0,r
29224,15686,15691,0658:15.000_0658:21.000,6,1,g
29224,15686,15691,0658:21.000_0659:55.000,94,0,r
29224,15686,15691,0659:55.000_0700:01.000,6,1,g
29224,15686,15691,0700:01.000_0701:35.000,94,0,r
29224,15686,15691,0701:35.000_0701:41.000,6,1,g
29224,15686,15691,0701:41.000_0703:15.000,94,0,r
29224,15686,15691,0703:15.000_0703:21.000,6,1,g
29224,15686,15691,0703:21.000_0704:55.000,94,0,r
29224,15686,15691,0704:55.000_0705:01.000,6,1,g
29224,15686,15691,0705:01.000_0706:35.000,94,0,r
29224,15686,15691,0706:35.000_0706:41.000,6,1,g
29224,15686,15691,0706:41.000_0708:15.000,94,0,r
29224,15686,15691,0708:15.000_0708:21.000,6,1,g
29224,15686,15691,0708:21.000_0709:55.000,94,0,r
29224,15686,15691,0709:55.000_0710:01.000,6,1,g
29224,15686,15691,0710:01.000_0711:35.000,94,0,r
29224,15686,15691,0711:35.000_0711:41.000,6,1,g
29224,15686,15691,0711:41.000_0713:15.000,94,0,r
29224,15686,15691,0713:15.000_0713:21.000,6,1,g
29224,15686,15691,0713:21.000_0714:55.000,94,0,r
29224,15686,15691,0714:55.000_0715:01.000,6,1,g
29224,15686,15691,0715:01.000_0716:35.000,94,0,r
29224,15686,15691,0716:35.000_0716:41.000,6,1,g
29224,15686,15691,0716:41.000_0718:15.000,94,0,r
29224,15686,15691,0718:15.000_0718:21.000,6,1,g
29224,15686,15691,0718:21.000_0719:55.000,94,0,r
29224,15686,15691,0719:55.000_0720:01.000,6,1,g
29224,15686,15691,0720:01.000_0721:35.000,94,0,r
29224,15686,15691,0721:35.000_0721:41.000,6,1,g
29224,15686,15691,0721:41.000_0723:15.000,94,0,r
29224,15686,15691,0723:15.000_0723:21.000,6,1,g
29224,15686,15691,0723:21.000_0724:55.000,94,0,r
29224,15686,15691,0724:55.000_0725:01.000,6,1,g
29224,15686,15691,0725:01.000_0726:35.000,94,0,r
29224,15686,15691,0726:35.000_0726:41.000,6,1,g
29224,15686,15691,0726:41.000_0728:15.000,94,0,r
29224,15686,15691,0728:15.000_0728:21.000,6,1,g
29224,15686,15691,0728:21.000_0729:55.000,94,0,r
29224,15686,15691,0729:55.000_0730:01.000,6,1,g
29224,15686,15691,0730:01.000_0731:35.000,94,0,r
29224,15686,15691,0731:35.000_0731:41.000,6,1,g
29224,15686,15691,0731:41.000_0733:15.000,94,0,r
29224,15686,15691,0733:15.000_0733:21.000,6,1,g
29224,15686,15691,0733:21.000_0734:55.000,94,0,r
29224,15686,15691,0734:55.000_0735:01.000,6,1,g
29224,15686,15691,0735:01.000_0736:35.000,94,0,r
29224,15686,15691,0736:35.000_0736:41.000,6,1,g
29224,15686,15691,0736:41.000_0738:15.000,94,0,r
29224,15686,15691,0738:15.000_0738:21.000,6,1,g
29224,15686,15691,0738:21.000_0739:55.000,94,0,r
29224,15686,15691,0739:55.000_0740:01.000,6,1,g
29224,15686,15691,0740:01.000_0741:35.000,94,0,r
29224,15686,15691,0741:35.000_0741:41.000,6,1,g
29224,15686,15691,0741:41.000_0743:15.000,94,0,r
29224,15686,15691,0743:15.000_0743:21.000,6,1,g
29224,15686,15691,0743:21.000_0744:55.000,94,0,r
29224,15686,15691,0744:55.000_0745:01.000,6,1,g
29224,15686,15691,0745:01.000_0746:35.000,94,0,r
29224,15686,15691,0746:35.000_0746:41.000,6,1,g
29224,15686,15691,0746:41.000_0748:15.000,94,0,r
29224,15686,15691,0748:15.000_0748:21.000,6,1,g
29224,15686,15691,0748:21.000_0749:55.000,94,0,r
29224,15686,15691,0749:55.000_0750:01.000,6,1,g
29224,15686,15691,0750:01.000_0751:35.000,94,0,r
29224,15686,15691,0751:35.000_0751:41.000,6,1,g
29224,15686,15691,0751:41.000_0753:15.000,94,0,r
29224,15686,15691,0753:15.000_0753:21.000,6,1,g
29224,15686,15691,0753:21.000_0754:55.000,94,0,r
29224,15686,15691,0754:55.000_0755:01.000,6,1,g
29224,15686,15691,0755:01.000_0756:35.000,94,0,r
29224,15686,15691,0756:35.000_0756:41.000,6,1,g
29224,15686,15691,0756:41.000_0758:15.000,94,0,r
29224,15686,15691,0758:15.000_0758:21.000,6,1,g
29224,15686,15691,0758:21.000_0759:55.000,94,0,r
29224,15686,15691,0759:55.000_0800:01.000,6,1,g
29224,15686,15691,0800:01.000_0801:35.000,94,0,r
29224,15686,15691,0801:35.000_0801:41.000,6,1,g
29224,15686,15691,0801:41.000_0803:15.000,94,0,r
29224,15686,15691,0803:15.000_0803:21.000,6,1,g
29224,15686,15691,0803:21.000_0804:55.000,94,0,r
29224,15686,15691,0804:55.000_0805:01.000,6,1,g
29224,15686,15691,0805:01.000_0806:35.000,94,0,r
29224,15686,15691,0806:35.000_0806:41.000,6,1,g
29224,15686,15691,0806:41.000_0808:15.000,94,0,r
29224,15686,15691,0808:15.000_0808:21.000,6,1,g
29224,15686,15691,0808:21.000_0809:55.000,94,0,r
29224,15686,15691,0809:55.000_0810:01.000,6,1,g
29224,15686,15691,0810:01.000_0811:35.000,94,0,r
29224,15686,15691,0811:35.000_0811:41.000,6,1,g
29224,15686,15691,0811:41.000_0813:15.000,94,0,r
29224,15686,15691,0813:15.000_0813:21.000,6,1,g
29224,15686,15691,0813:21.000_0814:55.000,94,0,r
29224,15686,15691,0814:55.000_0815:01.000,6,1,g
29224,15686,15691,0815:01.000_0816:35.000,94,0,r
29224,15686,15691,0816:35.000_0816:41.000,6,1,g
29224,15686,15691,0816:41.000_0818:15.000,94,0,r
29224,15686,15691,0818:15.000_0818:21.000,6,1,g
29224,15686,15691,0818:21.000_0819:55.000,94,0,r
29224,15686,15691,0819:55.000_0820:01.000,6,1,g
29224,15686,15691,0820:01.000_0821:35.000,94,0,r
29224,15686,15691,0821:35.000_0821:41.000,6,1,g
29224,15686,15691,0821:41.000_0823:15.000,94,0,r
29224,15686,15691,0823:15.000_0823:21.000,6,1,g
29224,15686,15691,0823:21.000_0824:55.000,94,0,r
29224,15686,15691,0824:55.000_0825:01.000,6,1,g
29224,15686,15691,0825:01.000_0826:35.000,94,0,r
29224,15686,15691,0826:35.000_0826:41.000,6,1,g
29224,15686,15691,0826:41.000_0828:15.000,94,0,r
29224,15686,15691,0828:15.000_0828:21.000,6,1,g
29224,15686,15691,0828:21.000_0829:55.000,94,0,r
29224,15686,15691,0829:55.000_0830:01.000,6,1,g
29224,15686,15691,0830:01.000_0831:35.000,94,0,r
29224,15686,15691,0831:35.000_0831:41.000,6,1,g
29224,15686,15691,0831:41.000_0833:15.000,94,0,r
29224,15686,15691,0833:15.000_0833:21.0-1,6,1,g
29224,15686,15691,0833:21.0-1_0834:55.001,94,0,r
29224,15686,15691,0834:55.001_0835:01.000,6,1,g
29224,15686,15691,0835:01.000_0836:35.0-1,94,0,r
29224,15686,15691,0836:35.0-1_0836:41.000,6,1,g
29224,15686,15691,0836:41.000_0838:15.000,94,0,r
29224,15686,15691,0838:15.000_0838:21.0-1,6,1,g
29224,15686,15691,0838:21.0-1_0839:55.001,94,0,r
29224,15686,15691,0839:55.001_0840:01.000,6,1,g
29224,15686,15691,0840:01.000_0841:35.0-1,94,0,r
29224,15686,15691,0841:35.0-1_0841:41.000,6,1,g
29224,15686,15691,0841:41.000_0843:15.000,94,0,r
29224,15686,15691,0843:15.000_0843:21.0-1,6,1,g
29224,15686,15691,0843:21.0-1_0844:55.001,94,0,r
29224,15686,15691,0844:55.001_0845:01.000,6,1,g
29224,15686,15691,0845:01.000_0846:35.0-1,94,0,r
29224,15686,15691,0846:35.0-1_0846:41.000,6,1,g
29224,15686,15691,0846:41.000_0848:15.000,94,0,r
29224,15686,15691,0848:15.000_0848:21.0-1,6,1,g
29224,15686,15691,0848:21.0-1_0849:55.001,94,0,r
29224,15686,15691,0849:55.001_0850:01.000,6,1,g
29224,15686,15691,0850:01.000_0851:35.0-1,94,0,r
29224,15686,15691,0851:35.0-1_0851:41.000,6,1,g
29224,15686,15691,0851:41.000_0853:15.000,94,0,r
29224,15686,15691,0853:15.000_0853:21.0-1,6,1,g
29224,15686,15691,0853:21.0-1_0854:55.001,94,0,r
29224,15686,15691,0854:55.001_0855:01.000,6,1,g
29224,15686,15691,0855:01.000_0856:35.0-1,94,0,r
29224,15686,15691,0856:35.0-1_0856:41.000,6,1,g
29224,15686,15691,0856:41.000_0858:15.000,94,0,r
29224,15686,15691,0858:15.000_0858:21.0-1,6,1,g
29224,15686,15691,0858:21.0-1_0859:55.001,94,0,r
29224,15686,15691,0859:55.001_0900:01.000,6,1,g
29224,15686,15691,0900:01.000_0901:35.0-1,94,0,r
29224,15686,15691,0901:35.0-1_0901:41.000,6,1,g
29224,15686,15691,0901:41.000_0903:15.000,94,0,r
29224,15686,15691,0903:15.000_0903:21.0-1,6,1,g
29224,15686,15691,0903:21.0-1_0904:55.001,94,0,r
29224,15686,15691,0904:55.001_0905:01.000,6,1,g
29224,15686,15691,0905:01.000_0906:35.0-1,94,0,r
29224,15686,15691,0906:35.0-1_0906:41.000,6,1,g
29224,15686,15691,0906:41.000_0908:15.000,94,0,r
29224,15686,15691,0908:15.000_0908:21.0-1,6,1,g
29224,15686,15691,0908:21.0-1_0909:55.001,94,0,r
29224,15686,15691,0909:55.001_0910:01.000,6,1,g
29224,15686,15691,0910:01.000_0911:35.0-1,94,0,r
29224,15686,15691,0911:35.0-1_0911:41.000,6,1,g
29224,15686,15691,0911:41.000_0913:15.000,94,0,r
29224,15686,15691,0913:15.000_0913:21.0-1,6,1,g
29224,15686,15691,0913:21.0-1_0914:55.001,94,0,r
29224,15686,15691,0914:55.001_0915:01.000,6,1,g
29224,15686,15691,0915:01.000_0916:35.0-1,94,0,r
29224,15686,15691,0916:35.0-1_0916:41.000,6,1,g
